EventId,Type,Severity,StartTime(UTC),EndTime(UTC),LocationLat,LocationLng,City,State
W-16420,Fog,Moderate,2016-12-31 18:56:00,2016-12-31 19:00:00,43.745,-111.0912,Driggs,ID
W-16421,Snow,Light,2016-12-31 19:00:00,2016-12-31 19:22:00,43.745,-111.0912,Driggs,ID
W-16422,Fog,Moderate,2016-12-31 19:56:00,2016-12-31 21:53:00,43.745,-111.0912,Driggs,ID
W-16423,Snow,Light,2016-12-31 21:53:00,2017-01-01 02:13:00,43.745,-111.0912,Driggs,ID
W-20264,Snow,Light,2016-12-31 17:53:00,2016-12-31 18:31:00,42.8808,-85.5228,Grand Rapids,MI
W-29247,Snow,Light,2016-12-31 06:54:00,2016-12-31 07:05:00,42.4269,-73.289,Pittsfield,MA
W-29248,Snow,Light,2016-12-31 07:54:00,2016-12-31 08:54:00,42.4269,-73.289,Pittsfield,MA
W-29249,Snow,Light,2016-12-31 14:50:00,2016-12-31 15:31:00,42.4269,-73.289,Pittsfield,MA
W-29250,Snow,Light,2016-12-31 22:10:00,2016-12-31 22:44:00,42.4269,-73.289,Pittsfield,MA
W-35868,Rain,Light,2016-12-31 13:53:00,2016-12-31 14:53:00,36.0425,-95.99,Tulsa,OK
W-38331,Rain,Light,2016-12-31 15:55:00,2016-12-31 17:35:00,32.2885,-106.9132,Las Cruces,NM
W-38332,Rain,Light,2016-12-31 18:15:00,2016-12-31 19:35:00,32.2885,-106.9132,Las Cruces,NM
W-38333,Rain,Light,2016-12-31 20:35:00,2016-12-31 21:55:00,32.2885,-106.9132,Las Cruces,NM
W-69152,Rain,Light,2016-12-31 21:53:00,2016-12-31 22:53:00,45.7691,-122.8637,Scappoose,OR
W-73058,Snow,Light,2016-12-31 00:40:00,2016-12-31 00:56:00,46.7973,-102.8019,Dickinson,ND
W-73059,Fog,Moderate,2016-12-31 00:56:00,2016-12-31 02:10:00,46.7973,-102.8019,Dickinson,ND
W-73060,Snow,Light,2016-12-31 02:10:00,2016-12-31 02:28:00,46.7973,-102.8019,Dickinson,ND
W-73061,Fog,Moderate,2016-12-31 02:28:00,2016-12-31 02:56:00,46.7973,-102.8019,Dickinson,ND
W-73062,Fog,Moderate,2016-12-31 04:11:00,2016-12-31 04:56:00,46.7973,-102.8019,Dickinson,ND
W-73063,Cold,Severe,2016-12-31 21:56:00,2017-01-01 15:56:00,46.7973,-102.8019,Dickinson,ND
W-78619,Fog,Severe,2016-12-31 06:37:00,2016-12-31 06:53:00,45.5511,-122.4089,Troutdale,OR
W-78620,Fog,Severe,2016-12-31 08:13:00,2016-12-31 08:23:00,45.5511,-122.4089,Troutdale,OR
W-81945,Snow,Light,2016-12-31 06:33:00,2016-12-31 09:53:00,46.0244,-92.8991,Hinckley,MN
W-81946,Snow,Light,2016-12-31 10:12:00,2016-12-31 10:32:00,46.0244,-92.8991,Hinckley,MN
W-94434,Snow,Light,2016-12-31 05:43:00,2016-12-31 07:53:00,45.868,-95.394,Alexandria,MN
W-94435,Snow,Light,2016-12-31 08:53:00,2016-12-31 09:53:00,45.868,-95.394,Alexandria,MN
W-94436,Snow,Light,2016-12-31 17:13:00,2016-12-31 17:53:00,45.868,-95.394,Alexandria,MN
W-97278,Fog,Severe,2016-12-31 07:52:00,2016-12-31 08:20:00,37.4393,-105.8618,Alamosa,CO
W-97279,Fog,Severe,2016-12-31 08:40:00,2016-12-31 08:49:00,37.4393,-105.8618,Alamosa,CO
W-97280,Snow,Light,2016-12-31 22:10:00,2016-12-31 23:08:00,37.4393,-105.8618,Alamosa,CO
W-97281,Fog,Severe,2016-12-31 23:08:00,2016-12-31 23:42:00,37.4393,-105.8618,Alamosa,CO
W-97282,Snow,Moderate,2016-12-31 23:42:00,2016-12-31 23:52:00,37.4393,-105.8618,Alamosa,CO
W-97283,Fog,Severe,2016-12-31 23:52:00,2017-01-01 00:09:00,37.4393,-105.8618,Alamosa,CO
W-99374,Rain,Light,2016-12-31 20:51:00,2016-12-31 21:51:00,40.9181,-81.4434,Green,OH
W-99375,Rain,Light,2016-12-31 23:51:00,2017-01-01 01:36:00,40.9181,-81.4434,Green,OH
W-102840,Snow,Light,2016-12-31 10:01:00,2016-12-31 11:01:00,44.3048,-96.8169,Brookings,SD
W-102841,Snow,Light,2016-12-31 13:01:00,2016-12-31 15:01:00,44.3048,-96.8169,Brookings,SD
W-102842,Snow,Light,2016-12-31 15:16:00,2016-12-31 15:48:00,44.3048,-96.8169,Brookings,SD
W-106290,Rain,Light,2016-12-31 03:15:00,2016-12-31 05:55:00,35.3022,-112.1942,Williams,AZ
W-106291,Rain,Light,2016-12-31 13:55:00,2016-12-31 14:35:00,35.3022,-112.1942,Williams,AZ
W-106292,Rain,Light,2016-12-31 16:15:00,2016-12-31 16:35:00,35.3022,-112.1942,Williams,AZ
W-106293,Rain,Light,2016-12-31 17:15:00,2016-12-31 17:35:00,35.3022,-112.1942,Williams,AZ
W-106294,Rain,Light,2016-12-31 18:55:00,2016-12-31 19:15:00,35.3022,-112.1942,Williams,AZ
W-106295,Rain,Light,2016-12-31 19:55:00,2016-12-31 20:15:00,35.3022,-112.1942,Williams,AZ
W-106296,Rain,Light,2016-12-31 20:55:00,2016-12-31 21:15:00,35.3022,-112.1942,Williams,AZ
W-106297,Rain,Light,2016-12-31 22:35:00,2016-12-31 22:55:00,35.3022,-112.1942,Williams,AZ
W-112041,Rain,Light,2016-12-31 17:51:00,2016-12-31 18:51:00,31.8111,-106.3758,El Paso,TX
W-114770,Rain,Light,2016-12-31 17:53:00,2016-12-31 18:53:00,33.3544,-84.5689,Peachtree City,GA
W-114771,Rain,Light,2016-12-31 21:53:00,2016-12-31 23:53:00,33.3544,-84.5689,Peachtree City,GA
W-121992,Rain,Light,2016-12-31 20:56:00,2016-12-31 21:56:00,34.2487,-82.1591,Greenwood,SC
W-125239,Snow,Light,2016-12-31 09:53:00,2016-12-31 10:53:00,45.0625,-93.3508,Minneapolis,MN
W-131806,Fog,Severe,2016-12-31 08:53:00,2016-12-31 12:24:00,42.7274,-114.4547,Jerome,ID
W-131807,Fog,Severe,2016-12-31 13:35:00,2016-12-31 14:53:00,42.7274,-114.4547,Jerome,ID
W-141406,Rain,Light,2016-12-31 15:53:00,2016-12-31 16:53:00,36.023,-84.2336,Oak Ridge,TN
W-141407,Rain,Light,2016-12-31 17:53:00,2016-12-31 20:53:00,36.023,-84.2336,Oak Ridge,TN
W-141408,Rain,Light,2016-12-31 21:53:00,2016-12-31 22:53:00,36.023,-84.2336,Oak Ridge,TN
W-145475,Snow,Light,2016-12-31 00:15:00,2016-12-31 01:53:00,44.9324,-93.0559,Saint Paul,MN
W-145476,Snow,Light,2016-12-31 11:14:00,2016-12-31 11:24:00,44.9324,-93.0559,Saint Paul,MN
W-152668,Rain,Light,2016-12-31 15:58:00,2016-12-31 16:58:00,31.0425,-86.3117,Florala,AL
W-152669,Rain,Light,2016-12-31 19:58:00,2017-01-01 02:58:00,31.0425,-86.3117,Florala,AL
W-165724,Snow,Light,2016-12-31 14:06:00,2016-12-31 17:51:00,44.9358,-74.8455,Massena,NY
W-165725,Snow,Light,2016-12-31 20:43:00,2016-12-31 23:53:00,44.9358,-74.8455,Massena,NY
W-178826,Fog,Severe,2016-12-31 09:38:00,2016-12-31 13:28:00,47.0792,-122.5808,Tacoma,WA
W-178827,Rain,Light,2016-12-31 13:28:00,2016-12-31 13:32:00,47.0792,-122.5808,Tacoma,WA
W-178828,Fog,Severe,2016-12-31 13:32:00,2016-12-31 13:52:00,47.0792,-122.5808,Tacoma,WA
W-178829,Fog,Severe,2016-12-31 14:08:00,2016-12-31 15:51:00,47.0792,-122.5808,Tacoma,WA
W-178830,Rain,Light,2016-12-31 15:51:00,2016-12-31 16:12:00,47.0792,-122.5808,Tacoma,WA
W-178831,Rain,Light,2016-12-31 23:43:00,2017-01-01 00:17:00,47.0792,-122.5808,Tacoma,WA
W-205619,Snow,Light,2016-12-31 21:37:00,2016-12-31 22:54:00,42.5709,-77.7131,North Dansville,NY
W-213109,Rain,Light,2016-12-31 22:15:00,2016-12-31 22:55:00,31.554,-81.8825,Jesup,GA
W-224639,Snow,Light,2016-12-31 10:45:00,2016-12-31 13:53:00,47.166,-88.4807,Calumet,MI
W-224640,Snow,Light,2016-12-31 16:53:00,2016-12-31 17:53:00,47.166,-88.4807,Calumet,MI
W-224641,Snow,Light,2016-12-31 18:53:00,2016-12-31 19:28:00,47.166,-88.4807,Calumet,MI
W-224642,Snow,Light,2016-12-31 19:53:00,2016-12-31 20:53:00,47.166,-88.4807,Calumet,MI
W-224643,Snow,Light,2016-12-31 21:53:00,2016-12-31 22:28:00,47.166,-88.4807,Calumet,MI
W-232945,Rain,Light,2016-12-31 15:15:00,2016-12-31 15:35:00,34.2291,-86.2558,Albertville,AL
W-232946,Rain,Light,2016-12-31 15:55:00,2016-12-31 17:55:00,34.2291,-86.2558,Albertville,AL
W-244126,Fog,Severe,2016-12-31 05:01:00,2016-12-31 05:14:00,38.5037,-122.811,Windsor,CA
W-244127,Fog,Severe,2016-12-31 06:37:00,2016-12-31 07:46:00,38.5037,-122.811,Windsor,CA
W-244128,Fog,Severe,2016-12-31 07:49:00,2016-12-31 09:43:00,38.5037,-122.811,Windsor,CA
W-244129,Fog,Severe,2016-12-31 10:16:00,2016-12-31 10:46:00,38.5037,-122.811,Windsor,CA
W-244130,Fog,Severe,2016-12-31 11:13:00,2016-12-31 12:16:00,38.5037,-122.811,Windsor,CA
W-244131,Fog,Moderate,2016-12-31 15:53:00,2016-12-31 17:53:00,38.5037,-122.811,Windsor,CA
W-256240,Rain,Light,2016-12-31 00:51:00,2016-12-31 01:51:00,31.1525,-97.4078,Temple,TX
W-258826,Fog,Severe,2016-12-31 13:51:00,2016-12-31 15:51:00,41.7865,-111.8519,Logan,UT
W-258827,Fog,Moderate,2016-12-31 20:51:00,2016-12-31 22:51:00,41.7865,-111.8519,Logan,UT
W-262122,Rain,Light,2016-12-31 19:35:00,2016-12-31 19:55:00,40.2044,-84.5319,Versailles,OH
W-268174,Rain,Light,2016-12-31 23:55:00,2017-01-01 03:15:00,31.2504,-82.3957,Waycross,GA
W-270792,Precipitation,UNK,2016-12-31 09:56:00,2016-12-31 10:56:00,45.6044,-103.5464,Buffalo,SD
W-284827,Rain,Light,2016-12-31 16:55:00,2016-12-31 17:55:00,32.9147,-85.9628,Alexander City,AL
W-284828,Rain,Light,2016-12-31 18:35:00,2016-12-31 22:15:00,32.9147,-85.9628,Alexander City,AL
W-284829,Rain,Light,2016-12-31 23:35:00,2016-12-31 23:55:00,32.9147,-85.9628,Alexander City,AL
W-289024,Snow,Light,2016-12-31 00:55:00,2016-12-31 01:35:00,48.3008,-102.4064,Stanley,ND
W-289025,Snow,Light,2016-12-31 04:35:00,2016-12-31 04:55:00,48.3008,-102.4064,Stanley,ND
W-289026,Cold,Severe,2016-12-31 06:15:00,2016-12-31 06:35:00,48.3008,-102.4064,Stanley,ND
W-289027,Cold,Severe,2016-12-31 08:15:00,2016-12-31 08:35:00,48.3008,-102.4064,Stanley,ND
W-289028,Snow,Light,2016-12-31 11:55:00,2016-12-31 12:35:00,48.3008,-102.4064,Stanley,ND
W-289029,Cold,Severe,2016-12-31 13:15:00,2016-12-31 13:35:00,48.3008,-102.4064,Stanley,ND
W-289030,Snow,Light,2016-12-31 18:55:00,2016-12-31 19:15:00,48.3008,-102.4064,Stanley,ND
W-289031,Snow,Light,2016-12-31 20:55:00,2016-12-31 21:55:00,48.3008,-102.4064,Stanley,ND
W-292999,Snow,Light,2016-12-31 04:21:00,2016-12-31 04:54:00,46.8715,-68.0179,Caribou,ME
W-293000,Snow,Light,2016-12-31 05:54:00,2016-12-31 06:54:00,46.8715,-68.0179,Caribou,ME
W-303559,Cold,Severe,2016-12-31 00:47:00,2016-12-31 01:47:00,27.1816,-80.2252,Stuart,FL
W-306159,Snow,Light,2016-12-31 03:54:00,2016-12-31 05:54:00,46.2865,-96.1534,Fergus Falls,MN
W-306160,Snow,Light,2016-12-31 06:14:00,2016-12-31 07:14:00,46.2865,-96.1534,Fergus Falls,MN
W-306161,Snow,Light,2016-12-31 09:14:00,2016-12-31 10:54:00,46.2865,-96.1534,Fergus Falls,MN
W-306162,Snow,Light,2016-12-31 15:14:00,2016-12-31 15:54:00,46.2865,-96.1534,Fergus Falls,MN
W-309413,Rain,Light,2016-12-31 00:15:00,2016-12-31 01:15:00,30.8721,-96.6222,Hearne,TX
W-309414,Rain,Light,2016-12-31 09:35:00,2016-12-31 10:15:00,30.8721,-96.6222,Hearne,TX
W-317715,Snow,Light,2016-12-31 02:10:00,2016-12-31 05:56:00,42.1078,-77.9842,Wellsville,NY
W-317716,Snow,Light,2016-12-31 19:54:00,2016-12-31 20:11:00,42.1078,-77.9842,Wellsville,NY
W-317717,Snow,Light,2016-12-31 21:43:00,2016-12-31 23:56:00,42.1078,-77.9842,Wellsville,NY
W-334204,Snow,Light,2016-12-31 04:54:00,2016-12-31 05:54:00,46.8285,-95.8857,Detroit Lakes,MN
W-334205,Snow,Light,2016-12-31 08:14:00,2016-12-31 12:54:00,46.8285,-95.8857,Detroit Lakes,MN
W-334206,Snow,Light,2016-12-31 13:14:00,2016-12-31 14:14:00,46.8285,-95.8857,Detroit Lakes,MN
W-334207,Snow,Light,2016-12-31 14:54:00,2016-12-31 17:54:00,46.8285,-95.8857,Detroit Lakes,MN
W-337843,Rain,Light,2016-12-31 15:59:00,2016-12-31 16:08:00,32.8519,-106.1085,Holloman Air Force Base,NM
W-337844,Rain,Light,2016-12-31 16:12:00,2016-12-31 16:35:00,32.8519,-106.1085,Holloman Air Force Base,NM
W-337845,Rain,Light,2016-12-31 16:43:00,2016-12-31 18:11:00,32.8519,-106.1085,Holloman Air Force Base,NM
W-337846,Rain,Light,2016-12-31 18:12:00,2016-12-31 18:13:00,32.8519,-106.1085,Holloman Air Force Base,NM
W-337847,Rain,Light,2016-12-31 19:34:00,2016-12-31 20:02:00,32.8519,-106.1085,Holloman Air Force Base,NM
W-340278,Rain,Light,2016-12-31 14:53:00,2016-12-31 16:53:00,29.9928,-90.2508,Kenner,LA
W-340279,Rain,Light,2016-12-31 17:53:00,2016-12-31 18:53:00,29.9928,-90.2508,Kenner,LA
W-340280,Rain,Light,2016-12-31 21:20:00,2016-12-31 21:53:00,29.9928,-90.2508,Kenner,LA
W-340281,Rain,Moderate,2016-12-31 21:53:00,2016-12-31 22:53:00,29.9928,-90.2508,Kenner,LA
W-340282,Rain,Light,2016-12-31 23:53:00,2017-01-01 00:18:00,29.9928,-90.2508,Kenner,LA
W-346633,Rain,Light,2016-12-31 02:15:00,2016-12-31 08:55:00,36.9599,-113.0139,Colorado City,AZ
W-346634,Rain,Moderate,2016-12-31 08:55:00,2016-12-31 09:15:00,36.9599,-113.0139,Colorado City,AZ
W-346635,Snow,Light,2016-12-31 09:15:00,2016-12-31 11:35:00,36.9599,-113.0139,Colorado City,AZ
W-346636,Rain,Light,2016-12-31 11:35:00,2016-12-31 11:55:00,36.9599,-113.0139,Colorado City,AZ
W-346637,Snow,Light,2016-12-31 11:55:00,2016-12-31 12:15:00,36.9599,-113.0139,Colorado City,AZ
W-346638,Rain,Light,2016-12-31 12:15:00,2016-12-31 12:55:00,36.9599,-113.0139,Colorado City,AZ
W-346639,Snow,Light,2016-12-31 12:55:00,2016-12-31 13:15:00,36.9599,-113.0139,Colorado City,AZ
W-346640,Rain,Light,2016-12-31 13:15:00,2016-12-31 13:55:00,36.9599,-113.0139,Colorado City,AZ
W-355591,Fog,Severe,2016-12-31 12:00:00,2016-12-31 13:53:00,42.9203,-112.5711,Pocatello,ID
W-357799,Fog,Moderate,2016-12-31 16:15:00,2016-12-31 16:35:00,33.902,-87.314,Jasper,AL
W-357800,Fog,Moderate,2016-12-31 22:15:00,2016-12-31 22:35:00,33.902,-87.314,Jasper,AL
W-375036,Snow,Light,2016-12-31 00:15:00,2016-12-31 00:35:00,40.0853,-78.5122,Bedford,PA
W-375037,Snow,Light,2016-12-31 00:55:00,2016-12-31 01:15:00,40.0853,-78.5122,Bedford,PA
W-375038,Snow,Light,2016-12-31 01:55:00,2016-12-31 02:15:00,40.0853,-78.5122,Bedford,PA
W-385573,Rain,Light,2016-12-31 22:15:00,2016-12-31 22:35:00,36.3712,-82.1734,Elizabethton,TN
W-385574,Rain,Light,2016-12-31 22:55:00,2016-12-31 23:15:00,36.3712,-82.1734,Elizabethton,TN
W-389421,Rain,Light,2016-12-31 19:25:00,2016-12-31 20:58:00,39.8261,-84.0483,Dayton,OH
W-393673,Snow,Light,2016-12-31 00:15:00,2016-12-31 00:55:00,48.48,-99.236,Cando,ND
W-393674,Snow,Light,2016-12-31 01:55:00,2016-12-31 02:15:00,48.48,-99.236,Cando,ND
W-393675,Snow,Light,2016-12-31 09:35:00,2016-12-31 09:55:00,48.48,-99.236,Cando,ND
W-393676,Snow,Moderate,2016-12-31 09:55:00,2016-12-31 10:15:00,48.48,-99.236,Cando,ND
W-393677,Snow,Light,2016-12-31 22:15:00,2016-12-31 22:55:00,48.48,-99.236,Cando,ND
W-396654,Rain,Light,2016-12-31 18:55:00,2016-12-31 19:35:00,31.6839,-83.2709,Fitzgerald,GA
W-396655,Rain,Light,2016-12-31 22:35:00,2016-12-31 23:35:00,31.6839,-83.2709,Fitzgerald,GA
W-396656,Rain,Light,2016-12-31 23:55:00,2017-01-01 02:55:00,31.6839,-83.2709,Fitzgerald,GA
W-400964,Snow,Light,2016-12-31 03:56:00,2016-12-31 09:56:00,44.8394,-87.4219,Sturgeon Bay,WI
W-400965,Snow,Light,2016-12-31 16:40:00,2016-12-31 17:56:00,44.8394,-87.4219,Sturgeon Bay,WI
W-404008,Rain,Light,2016-12-31 07:53:00,2016-12-31 08:43:00,48.7991,-122.5406,Bellingham,WA
W-404009,Rain,Light,2016-12-31 18:53:00,2016-12-31 20:53:00,48.7991,-122.5406,Bellingham,WA
W-404010,Rain,Light,2016-12-31 21:00:00,2016-12-31 22:36:00,48.7991,-122.5406,Bellingham,WA
W-404011,Snow,Light,2016-12-31 22:36:00,2017-01-01 02:53:00,48.7991,-122.5406,Bellingham,WA
W-418759,Rain,Light,2016-12-31 16:53:00,2016-12-31 19:53:00,32.5425,-93.7447,Shreveport,LA
W-421720,Rain,Light,2016-12-31 16:53:00,2016-12-31 17:53:00,38.1319,-91.7653,Vichy,MO
W-430116,Snow,Light,2016-12-31 02:53:00,2016-12-31 03:53:00,43.5208,-112.0661,Idaho Falls,ID
W-430117,Snow,Light,2016-12-31 10:18:00,2016-12-31 10:53:00,43.5208,-112.0661,Idaho Falls,ID
W-430118,Snow,Light,2016-12-31 11:00:00,2016-12-31 11:13:00,43.5208,-112.0661,Idaho Falls,ID
W-430119,Fog,Severe,2016-12-31 12:53:00,2016-12-31 17:53:00,43.5208,-112.0661,Idaho Falls,ID
W-430120,Snow,Light,2016-12-31 18:53:00,2016-12-31 19:53:00,43.5208,-112.0661,Idaho Falls,ID
W-430121,Snow,Light,2016-12-31 21:53:00,2016-12-31 22:19:00,43.5208,-112.0661,Idaho Falls,ID
W-432691,Fog,Moderate,2016-12-31 00:56:00,2016-12-31 03:56:00,31.3087,-86.3938,Andalusia,AL
W-432692,Fog,Moderate,2016-12-31 04:56:00,2016-12-31 06:56:00,31.3087,-86.3938,Andalusia,AL
W-432693,Rain,Light,2016-12-31 15:56:00,2016-12-31 16:56:00,31.3087,-86.3938,Andalusia,AL
W-432694,Rain,Light,2016-12-31 19:56:00,2016-12-31 22:56:00,31.3087,-86.3938,Andalusia,AL
W-432695,Rain,Light,2016-12-31 23:56:00,2017-01-01 03:56:00,31.3087,-86.3938,Andalusia,AL
W-439058,Rain,Light,2016-12-31 19:35:00,2016-12-31 20:15:00,31.885,-82.647,Hazlehurst,GA
W-439059,Rain,Light,2016-12-31 21:15:00,2016-12-31 21:35:00,31.885,-82.647,Hazlehurst,GA
W-439060,Rain,Light,2016-12-31 21:55:00,2016-12-31 22:15:00,31.885,-82.647,Hazlehurst,GA
W-439061,Rain,Light,2016-12-31 23:35:00,2016-12-31 23:55:00,31.885,-82.647,Hazlehurst,GA
W-441840,Rain,Light,2016-12-31 09:53:00,2016-12-31 10:36:00,26.1597,-97.3378,Los Fresnos,TX
W-441841,Rain,Light,2016-12-31 11:43:00,2016-12-31 11:53:00,26.1597,-97.3378,Los Fresnos,TX
W-441842,Rain,Light,2016-12-31 12:04:00,2016-12-31 13:17:00,26.1597,-97.3378,Los Fresnos,TX
W-445051,Rain,Light,2016-12-31 23:15:00,2016-12-31 23:35:00,37.062,-81.7977,Western,VA
W-453494,Rain,Light,2016-12-31 21:40:00,2017-01-01 01:56:00,48.3552,-122.6635,Oak Harbor,WA
W-459672,Snow,Light,2016-12-31 05:32:00,2016-12-31 09:31:00,45.7057,-94.9308,Sauk Centre,MN
W-459673,Snow,Light,2016-12-31 13:52:00,2016-12-31 14:12:00,45.7057,-94.9308,Sauk Centre,MN
W-459674,Snow,Light,2016-12-31 17:32:00,2016-12-31 18:32:00,45.7057,-94.9308,Sauk Centre,MN
W-462977,Rain,Light,2016-12-31 14:56:00,2016-12-31 15:15:00,38.2506,-86.9472,Huntingburg,IN
W-462978,Rain,Light,2016-12-31 15:56:00,2016-12-31 16:15:00,38.2506,-86.9472,Huntingburg,IN
W-462979,Rain,Light,2016-12-31 17:56:00,2016-12-31 18:15:00,38.2506,-86.9472,Huntingburg,IN
W-462980,Rain,Light,2016-12-31 18:41:00,2016-12-31 18:55:00,38.2506,-86.9472,Huntingburg,IN
W-462981,Rain,Light,2016-12-31 20:56:00,2016-12-31 21:15:00,38.2506,-86.9472,Huntingburg,IN
W-468415,Storm,Severe,2016-12-31 01:43:00,2016-12-31 02:43:00,39.7945,-105.7639,Granby,CO
W-468416,Storm,Severe,2016-12-31 03:23:00,2016-12-31 04:43:00,39.7945,-105.7639,Granby,CO
W-468417,Storm,Severe,2016-12-31 12:03:00,2016-12-31 12:23:00,39.7945,-105.7639,Granby,CO
W-468418,Storm,Severe,2016-12-31 14:03:00,2016-12-31 15:03:00,39.7945,-105.7639,Granby,CO
W-468419,Fog,Severe,2016-12-31 15:23:00,2016-12-31 16:43:00,39.7945,-105.7639,Granby,CO
W-475156,Rain,Light,2016-12-31 17:35:00,2016-12-31 19:55:00,34.3122,-84.4222,Ball Ground,GA
W-478695,Rain,Light,2016-12-31 15:53:00,2016-12-31 16:53:00,38.1847,-84.9033,Frankfort,KY
W-478696,Rain,Light,2016-12-31 18:27:00,2016-12-31 18:53:00,38.1847,-84.9033,Frankfort,KY
W-478697,Rain,Light,2016-12-31 22:37:00,2016-12-31 22:53:00,38.1847,-84.9033,Frankfort,KY
W-481898,Rain,Light,2016-12-31 22:19:00,2017-01-01 00:20:00,34.086,-118.0348,El Monte,CA
W-496331,Rain,Light,2016-12-31 18:53:00,2016-12-31 19:30:00,39.7556,-82.6571,Carroll,OH
W-496332,Rain,Light,2016-12-31 21:53:00,2016-12-31 22:53:00,39.7556,-82.6571,Carroll,OH
W-500405,Snow,Light,2016-12-31 00:54:00,2016-12-31 01:54:00,43.3504,-76.3832,Fulton,NY
W-500406,Snow,Light,2016-12-31 03:46:00,2016-12-31 04:18:00,43.3504,-76.3832,Fulton,NY
W-500407,Snow,Moderate,2016-12-31 04:18:00,2016-12-31 04:54:00,43.3504,-76.3832,Fulton,NY
W-500408,Fog,Severe,2016-12-31 04:54:00,2016-12-31 05:13:00,43.3504,-76.3832,Fulton,NY
W-500409,Snow,Light,2016-12-31 05:13:00,2016-12-31 05:48:00,43.3504,-76.3832,Fulton,NY
W-500410,Snow,Moderate,2016-12-31 05:48:00,2016-12-31 06:00:00,43.3504,-76.3832,Fulton,NY
W-500411,Snow,Light,2016-12-31 06:00:00,2016-12-31 06:38:00,43.3504,-76.3832,Fulton,NY
W-500412,Snow,Light,2016-12-31 12:35:00,2016-12-31 12:54:00,43.3504,-76.3832,Fulton,NY
W-500413,Fog,Severe,2016-12-31 12:54:00,2016-12-31 13:05:00,43.3504,-76.3832,Fulton,NY
W-500414,Snow,Light,2016-12-31 13:05:00,2016-12-31 13:20:00,43.3504,-76.3832,Fulton,NY
W-506684,Rain,Light,2016-12-31 01:10:00,2016-12-31 01:21:00,34.9908,-117.8631,Edwards,CA
W-506685,Rain,Light,2016-12-31 01:24:00,2016-12-31 01:44:00,34.9908,-117.8631,Edwards,CA
W-506686,Rain,Light,2016-12-31 04:32:00,2016-12-31 05:16:00,34.9908,-117.8631,Edwards,CA
W-506687,Rain,Light,2016-12-31 21:59:00,2016-12-31 22:20:00,34.9908,-117.8631,Edwards,CA
W-506688,Rain,Light,2016-12-31 22:33:00,2016-12-31 22:51:00,34.9908,-117.8631,Edwards,CA
W-511523,Fog,Severe,2016-12-31 03:22:00,2016-12-31 03:45:00,36.3135,-119.3884,Visalia,CA
W-511524,Fog,Severe,2016-12-31 05:18:00,2016-12-31 09:04:00,36.3135,-119.3884,Visalia,CA
W-511525,Rain,Light,2016-12-31 18:56:00,2017-01-01 03:56:00,36.3135,-119.3884,Visalia,CA
W-518504,Cold,Severe,2016-12-31 04:47:00,2016-12-31 05:15:00,43.5038,-114.2956,Hailey,ID
W-518505,Fog,Severe,2016-12-31 05:23:00,2016-12-31 05:47:00,43.5038,-114.2956,Hailey,ID
W-518506,Snow,Light,2016-12-31 05:47:00,2016-12-31 06:35:00,43.5038,-114.2956,Hailey,ID
W-518507,Fog,Severe,2016-12-31 06:35:00,2016-12-31 06:55:00,43.5038,-114.2956,Hailey,ID
W-518508,Snow,Light,2016-12-31 06:55:00,2016-12-31 07:15:00,43.5038,-114.2956,Hailey,ID
