EventId,Type,Severity,TMC,StartTime(UTC),EndTime(UTC),LocationLat,LocationLng,Number,Street,City,State
T-69431,Flow-Incident,3,1701,2016-12-31 15:22:42,2016-12-31 15:50:40,37.91927,-122.331718,,I-580 E,Richmond,CA
T-69432,Congestion,2,72,2016-12-31 15:25:00,2016-12-31 15:38:18,38.255413,-122.064735,,I-80 E,Fairfield,CA
T-69433,Flow-Incident,3,409,2016-12-31 15:09:42,2016-12-31 15:53:32,37.773636,-121.973289,,I-680 N,San Ramon,CA
T-69434,Lane-Blocked,3,520,2016-12-31 15:24:10,2016-12-31 15:53:22,37.700474,-121.925644,,I-580 W,Dublin,CA
T-69435,Accident,3,201,2016-12-31 15:23:47,2016-12-31 15:53:20,37.942333,-121.298645,,CA-4 W,Stockton,CA
T-69436,Lane-Blocked,3,520,2016-12-31 15:32:55,2016-12-31 16:16:54,37.802109,-122.298759,,I-880 S,Oakland,CA
T-69437,Lane-Blocked,3,520,2016-12-31 15:31:02,2016-12-31 16:15:18,37.839962,-122.296799,,I-580 W,Emeryville,CA
T-69438,Accident,2,201,2016-12-31 15:54:08,2016-12-31 16:23:09,37.68111,-122.09494,21402.0,Mission Blvd,Hayward,CA
T-69439,Lane-Blocked,2,901,2016-12-31 16:20:38,2016-12-31 17:04:22,37.571857,-122.264343,,J Arthur Younger Fwy W,San Mateo,CA
T-69440,Congestion,2,72,2016-12-31 16:23:00,2016-12-31 16:36:26,38.14748,-122.216843,,I-80 W,Vallejo,CA
T-69441,Accident,2,201,2016-12-31 16:22:28,2016-12-31 16:51:51,37.752991,-121.142616,,CA-99 S,Ripon,CA
T-69442,Congestion,2,71,2016-12-31 16:31:00,2016-12-31 17:05:28,37.576954,-122.258865,,J Arthur Younger Fwy W,San Mateo,CA
T-69443,Congestion,1,72,2016-12-31 16:43:00,2016-12-31 17:03:27,38.253551,-122.066307,,I-80 E,Fairfield,CA
T-69444,Flow-Incident,3,409,2016-12-31 16:41:06,2016-12-31 17:21:44,37.605007,-121.872391,,I-680 S,Sunol,CA
T-69445,Flow-Incident,2,1701,2016-12-31 17:04:23,2016-12-31 17:32:47,37.791431,-122.181099,,Warren Fwy S,Oakland,CA
T-69446,Broken-Vehicle,2,213,2016-12-31 17:07:39,2016-12-31 17:52:27,38.737545,-121.364662,9236.0,Walerga Rd,Roseville,CA
T-69447,Lane-Blocked,3,520,2016-12-31 17:14:14,2016-12-31 17:43:20,37.783966,-122.184128,,I-580 E,Oakland,CA
T-69448,Flow-Incident,2,409,2016-12-31 17:15:54,2016-12-31 17:44:48,37.537552,-122.070946,,Bayfront Expy E,Fremont,CA
T-69449,Broken-Vehicle,2,337,2016-12-31 17:17:02,2016-12-31 17:46:28,36.443752,-121.666939,33704.0,E Carmel Valley Rd,Carmel Valley,CA
T-69450,Flow-Incident,2,402,2016-12-31 17:18:45,2016-12-31 17:47:51,38.537758,-122.646797,5012.0,Gates Rd,Santa Rosa,CA
T-69451,Lane-Blocked,3,520,2016-12-31 17:20:01,2016-12-31 17:49:31,37.572456,-121.888397,,I-680 S,Sunol,CA
T-69452,Congestion,2,70,2016-12-31 17:28:00,2016-12-31 17:41:25,37.576954,-122.258865,,J Arthur Younger Fwy W,San Mateo,CA
T-69453,Flow-Incident,2,922,2016-12-31 17:56:26,2016-12-31 18:25:52,38.287113,-122.118355,2400.0,Mankas Corner Rd,Fairfield,CA
T-69454,Accident,3,201,2016-12-31 17:55:05,2016-12-31 18:24:06,37.327744,-121.878189,,Sinclair Fwy N,San Jose,CA
T-69455,Congestion,2,70,2016-12-31 17:58:00,2016-12-31 18:12:28,37.778969,-122.47213,486.0,Park Presidio Blvd,San Francisco,CA
T-69456,Lane-Blocked,3,520,2016-12-31 18:00:23,2016-12-31 18:27:15,37.778683,-122.400322,,James Lick Fwy N,San Francisco,CA
T-69457,Accident,2,201,2016-12-31 18:03:42,2016-12-31 18:48:29,38.623058,-121.419838,3090.0,Connie Dr,Sacramento,CA
T-69458,Accident,2,201,2016-12-31 18:03:07,2016-12-31 18:47:53,38.604343,-121.27597,,US-50 E,Rancho Cordova,CA
T-69459,Congestion,1,71,2016-12-31 18:09:00,2016-12-31 18:28:35,37.340946,-122.032425,1599.0,Sunnyvale Saratoga Rd,Sunnyvale,CA
T-69460,Accident,3,201,2016-12-31 18:11:57,2016-12-31 18:56:45,38.52953,-121.518105,,I-5 N,Sacramento,CA
T-69461,Lane-Blocked,3,61,2016-12-31 18:22:32,2016-12-31 18:50:55,38.389645,-121.950653,,I-505 N,Vacaville,CA
T-69462,Congestion,0,72,2016-12-31 18:37:00,2016-12-31 18:47:33,37.305855,-122.032333,1120.0,S De Anza Blvd,San Jose,CA
T-69463,Flow-Incident,3,214,2016-12-31 18:28:35,2016-12-31 19:13:22,38.773453,-121.242844,,I-80 E,Rocklin,CA
T-69464,Flow-Incident,2,214,2016-12-31 18:29:01,2016-12-31 19:13:45,38.694817,-120.813362,4199.0,State Highway 49,Diamond Springs,CA
T-69465,Congestion,2,70,2016-12-31 18:28:00,2016-12-31 18:56:44,37.595867,-122.226425,,J Arthur Younger Fwy W,San Mateo,CA
T-69466,Congestion,2,70,2016-12-31 18:41:00,2016-12-31 19:04:38,38.296597,-122.475502,19321.0,Highway 12,Sonoma,CA
T-69467,Flow-Incident,2,922,2016-12-31 18:56:46,2016-12-31 19:26:19,37.22961,-122.35788,3810.0,Cloverdale Rd,Pescadero,CA
T-69468,Lane-Blocked,3,61,2016-12-31 18:55:45,2016-12-31 19:24:58,37.692383,-122.140259,,I-880 N,San Leandro,CA
T-69469,Lane-Blocked,2,520,2016-12-31 18:54:39,2016-12-31 19:23:27,37.01965,-122.027718,,CA-17 S,Santa Cruz,CA
T-69470,Accident,2,201,2016-12-31 18:56:24,2016-12-31 19:41:11,38.64962,-121.060707,2199.0,Vine St,El Dorado Hills,CA
T-69471,Congestion,1,71,2016-12-31 18:41:00,2016-12-31 19:19:43,38.292469,-122.463478,502.0,3rd St W,Sonoma,CA
T-69472,Lane-Blocked,2,63,2016-12-31 19:03:36,2016-12-31 19:32:03,37.568157,-122.311195,,Bayshore Fwy S,San Mateo,CA
T-69473,Lane-Blocked,2,520,2016-12-31 18:57:50,2016-12-31 19:27:18,37.626514,-122.125755,,CA-92 E,Hayward,CA
T-69474,Congestion,2,70,2016-12-31 19:05:00,2016-12-31 19:15:34,38.550274,-121.33551,4000.0,Bradshaw Rd,Sacramento,CA
T-69475,Accident,2,201,2016-12-31 19:01:28,2016-12-31 19:31:01,37.953571,-121.309471,,I-5 N,Stockton,CA
T-69476,Congestion,1,71,2016-12-31 19:19:00,2016-12-31 19:37:33,38.28141,-122.459511,,Newcomb St,Sonoma,CA
T-69477,Accident,2,201,2016-12-31 19:27:09,2016-12-31 20:11:58,38.631855,-121.345978,5122.0,Engle Rd,Carmichael,CA
T-69478,Lane-Blocked,2,520,2016-12-31 19:46:43,2016-12-31 20:16:20,38.386105,-122.769287,3630.0,Llano Rd,Santa Rosa,CA
T-69479,Lane-Blocked,3,520,2016-12-31 19:45:54,2016-12-31 20:15:15,37.69091,-122.078064,,I-580 W,Castro Valley,CA
T-69480,Flow-Incident,3,214,2016-12-31 19:45:46,2016-12-31 20:30:31,38.611126,-121.510605,,CA-99 S,Sacramento,CA
T-69481,Broken-Vehicle,2,337,2016-12-31 19:47:59,2016-12-31 20:17:09,37.505177,-122.358261,,Half Moon Bay Rd,Half Moon Bay,CA
T-69482,Accident,2,201,2016-12-31 19:49:05,2016-12-31 20:18:36,37.144318,-121.991058,22219.0,Summit Rd,Los Gatos,CA
T-69483,Flow-Incident,2,922,2016-12-31 20:02:05,2016-12-31 20:31:30,37.881878,-121.617317,4187.0,Kellogg Creek Rd,Byron,CA
T-69484,Flow-Incident,3,214,2016-12-31 20:03:57,2016-12-31 20:48:41,38.625092,-121.517212,,I-80 W,Sacramento,CA
T-69485,Accident,3,201,2016-12-31 20:14:56,2016-12-31 20:44:00,37.793339,-122.263535,,I-880 N,Oakland,CA
T-69486,Lane-Blocked,3,61,2016-12-31 20:16:07,2016-12-31 20:45:19,37.634972,-122.086952,,Nimitz Fwy S,Hayward,CA
T-69487,Lane-Blocked,2,520,2016-12-31 20:21:02,2016-12-31 20:50:13,38.365257,-122.799843,6138.0,Lone Pine Rd,Sebastopol,CA
T-69488,Congestion,1,72,2016-12-31 20:22:00,2016-12-31 20:36:43,39.141384,-121.634682,,State Highway 99,Yuba City,CA
T-69489,Lane-Blocked,3,520,2016-12-31 20:35:55,2016-12-31 21:04:53,37.839962,-122.296799,,I-580 W,Emeryville,CA
T-69490,Lane-Blocked,3,61,2016-12-31 20:34:40,2016-12-31 21:19:27,38.646683,-121.376694,,I-80 W,North Highlands,CA
T-69491,Flow-Incident,2,214,2016-12-31 20:54:54,2016-12-31 21:39:40,38.677776,-121.821083,37000.0,State Highway 16,Woodland,CA
T-69492,Flow-Incident,2,214,2016-12-31 20:48:43,2016-12-31 21:33:16,38.721504,-121.364548,,Walerga Rd,Antelope,CA
T-69493,Accident,2,201,2016-12-31 20:54:43,2016-12-31 21:23:51,37.681953,-121.343498,,S Ahern Rd,Tracy,CA
T-69494,Lane-Blocked,2,901,2016-12-31 20:53:34,2016-12-31 21:23:08,38.160156,-121.334686,19501.0,N Davis Rd,Lodi,CA
T-69495,Lane-Blocked,3,61,2016-12-31 20:57:45,2016-12-31 21:26:56,37.847965,-122.027657,,I-680 N,Alamo,CA
T-69496,Lane-Blocked,2,520,2016-12-31 21:01:55,2016-12-31 21:30:12,37.144318,-121.991058,22219.0,Summit Rd,Los Gatos,CA
T-69497,Congestion,2,70,2016-12-31 21:08:00,2016-12-31 21:18:45,38.607948,-121.484566,455.0,Garden Hwy,Sacramento,CA
T-69498,Event,1,1502,2016-12-31 21:05:00,2017-01-01 06:05:00,38.555672,-121.423279,,W State University Dr,Sacramento,CA
T-69499,Congestion,2,70,2016-12-31 21:12:00,2016-12-31 21:22:40,37.572433,-122.300041,1923.0,E 3rd Ave,San Mateo,CA
T-69500,Accident,3,201,2016-12-31 21:23:28,2016-12-31 21:52:38,37.831745,-122.003883,,I-680 N,Danville,CA
T-69501,Flow-Incident,2,214,2016-12-31 21:36:46,2016-12-31 22:04:58,37.215031,-121.988029,,CA-17 N,Los Gatos,CA
T-69502,Flow-Incident,2,922,2016-12-31 21:36:27,2016-12-31 22:21:10,38.555122,-121.403679,,El Dorado Fwy W,Sacramento,CA
T-69503,Lane-Blocked,2,61,2016-12-31 21:48:41,2016-12-31 22:17:27,37.891186,-122.150169,,CA-24 E,Lafayette,CA
T-69504,Lane-Blocked,3,61,2016-12-31 21:42:27,2016-12-31 22:11:26,37.945354,-122.058014,,Monument Blvd,Pleasant Hill,CA
T-69505,Flow-Incident,3,214,2016-12-31 21:59:12,2016-12-31 22:44:01,38.597008,-121.504082,,Richards Blvd,Sacramento,CA
T-69506,Accident,2,201,2016-12-31 21:56:50,2016-12-31 22:26:13,37.789162,-121.287292,,S Guthmiller Rd,Lathrop,CA
T-69507,Lane-Blocked,2,61,2016-12-31 22:15:07,2016-12-31 22:42:44,37.250286,-121.913132,1743.0,Little Branham Ln,San Jose,CA
T-69508,Flow-Incident,3,922,2016-12-31 22:37:39,2016-12-31 23:22:19,38.538483,-121.512886,,I-5 N,Sacramento,CA
T-69509,Lane-Blocked,2,520,2016-12-31 22:42:55,2016-12-31 23:09:47,37.665932,-122.480919,,Skyline Blvd N,Daly City,CA
T-69510,Lane-Blocked,3,901,2016-12-31 22:44:23,2016-12-31 23:28:56,38.925938,-121.056709,,I-80 W,Auburn,CA
T-69511,Lane-Blocked,2,61,2016-12-31 22:52:25,2016-12-31 23:21:44,37.334225,-122.037628,,I-280 S,Cupertino,CA
T-69512,Lane-Blocked,2,61,2016-12-31 22:50:58,2016-12-31 23:19:07,36.90023,-121.591751,2364.0,Chittenden Rd,San Juan Bautista,CA
T-69513,Event,1,1502,2016-12-31 23:00:00,2017-01-01 08:00:00,37.778599,-122.420799,421.0,Van Ness Ave,San Francisco,CA
T-69514,Lane-Blocked,3,63,2016-12-31 23:03:26,2016-12-31 23:33:03,37.364136,-122.124481,,I-280 S,Los Altos,CA
T-69515,Congestion,2,71,2016-12-31 22:50:00,2016-12-31 23:11:37,37.971558,-121.762054,,Hillcrest Ave,Antioch,CA
T-69516,Event,1,1502,2016-12-31 23:00:00,2017-01-01 08:00:00,38.541748,-121.759621,310.0,La Rue Rd,Davis,CA
T-69517,Event,1,1502,2016-12-31 23:00:00,2017-01-01 08:00:00,38.581699,-121.492996,800.0,10th St,Sacramento,CA
T-69518,Accident,2,201,2016-12-31 23:16:04,2016-12-31 23:45:43,37.98687,-122.314224,,Richmond Pkwy,Pinole,CA
T-69519,Flow-Incident,2,214,2016-12-31 23:36:52,2017-01-01 00:06:30,38.622662,-122.878296,,US-101 N,Healdsburg,CA
T-69520,Flow-Incident,2,214,2016-12-31 15:36:17,2016-12-31 16:06:04,37.885376,-122.516586,,US-101 N,Southeast Marin,CA
T-69521,Broken-Vehicle,3,213,2016-12-31 23:35:40,2017-01-01 00:05:27,37.793339,-122.263535,,I-880 N,Oakland,CA
T-69522,Accident,2,201,2016-12-31 23:37:45,2017-01-01 00:07:12,37.407806,-122.067558,,Bayshore Fwy S,Mountain View,CA
T-69523,Lane-Blocked,2,63,2016-12-31 23:38:25,2017-01-01 00:07:59,37.33255,-122.055733,,Norman Y Mineta Hwy,Cupertino,CA
T-69524,Flow-Incident,3,214,2016-12-31 23:34:01,2017-01-01 00:03:33,38.456226,-121.942223,,I-505 S,Winters,CA
T-69525,Congestion,2,73,2016-12-31 23:28:00,2016-12-31 23:45:33,38.552193,-121.473892,,Capital City Fwy E,Sacramento,CA
T-69526,Congestion,1,70,2016-12-31 23:36:00,2016-12-31 23:46:33,38.408981,-121.389442,8502.0,Elk Grove Blvd,Elk Grove,CA
T-69527,Accident,3,201,2016-12-31 23:51:46,2017-01-01 00:21:28,37.903862,-122.312912,,I-80 W,Richmond,CA
T-69528,Lane-Blocked,3,63,2016-12-31 23:52:38,2017-01-01 00:22:02,37.80011,-122.224709,,I-580 W,Oakland,CA
T-69529,Congestion,2,73,2016-12-31 23:28:00,2017-01-01 00:04:33,38.551971,-121.473694,,CA-99 N,Sacramento,CA
T-69530,Accident,2,201,2016-12-31 23:57:22,2017-01-01 00:26:13,38.450535,-122.861427,4099.0,Vine Hill Rd,Sebastopol,CA
T-69532,Congestion,2,72,2016-12-31 23:50:00,2017-01-01 00:10:38,37.905266,-122.313881,,I-80 W,Richmond,CA
T-69537,Accident,2,201,2016-12-31 23:59:40,2017-01-01 00:44:26,39.234276,-121.064934,999.0,Slate Creek Rd,Grass Valley,CA
T-69583,Congestion,2,74,2016-12-31 20:14:00,2016-12-31 20:26:26,37.938675,-122.461594,,Richmond-San Rafael Brg,Ross Valley,CA
T-437469,Flow-Incident,2,214,2016-12-31 00:02:00,2016-12-31 00:13:19,34.355988,-118.55117,,I-5 N,Newhall,CA
T-437470,Congestion,1,74,2016-12-31 00:01:00,2016-12-31 00:15:04,34.030678,-118.437195,,I-10 E,Los Angeles,CA
T-437472,Congestion,2,70,2016-12-31 00:02:00,2016-12-31 00:14:15,33.872772,-118.343872,4000.0,Artesia Blvd,Torrance,CA
T-437479,Congestion,1,73,2016-12-31 00:01:00,2016-12-31 00:12:25,34.069767,-117.964233,,I-10 E,Baldwin Park,CA
T-437482,Congestion,1,72,2016-12-31 00:02:00,2016-12-31 00:14:15,33.872654,-117.698792,,Riverside Fwy E,Anaheim,CA
T-437484,Congestion,2,74,2016-12-31 00:01:00,2016-12-31 00:15:04,34.224854,-117.409592,,I-215 S,San Bernardino,CA
T-437486,Congestion,2,73,2016-12-31 00:12:00,2016-12-31 00:26:06,34.354397,-118.549416,,I-5 N,Newhall,CA
T-437487,Flow-Incident,2,214,2016-12-31 00:06:00,2016-12-31 00:25:15,34.301739,-118.478035,,I-5 N,Sylmar,CA
T-437488,Congestion,2,73,2016-12-31 00:09:00,2016-12-31 00:27:04,34.001438,-118.41008,,I-405 S,Culver City,CA
T-437489,Congestion,2,73,2016-12-31 00:10:00,2016-12-31 00:25:15,34.070183,-118.147415,,I-10 E,Alhambra,CA
T-437490,Congestion,2,72,2016-12-31 00:12:00,2016-12-31 00:27:04,33.875511,-118.142502,17184.0,Lakewood Blvd,Bellflower,CA
T-437491,Congestion,1,75,2016-12-31 00:16:00,2016-12-31 00:27:04,33.980701,-118.129829,,Santa Ana Fwy S,Los Angeles,CA
T-437492,Congestion,1,75,2016-12-31 00:13:00,2016-12-31 00:25:15,33.969402,-118.122147,,Santa Ana Fwy S,Downey,CA
T-437493,Congestion,2,74,2016-12-31 00:13:00,2016-12-31 00:25:15,33.898556,-118.055489,,I-5 N,Santa Fe Springs,CA
T-437495,Flow-Incident,2,214,2016-12-31 00:07:00,2016-12-31 00:27:04,34.135437,-117.999321,,Foothill Fwy W,Monrovia,CA
T-437497,Flow-Incident,1,214,2016-12-31 00:16:00,2016-12-31 00:27:04,34.125191,-117.915085,,Foothill Fwy E,Azusa,CA
T-437498,Congestion,1,74,2016-12-31 00:06:00,2016-12-31 00:21:15,34.01313,-117.820206,,Pomona Fwy E,Diamond Bar,CA
T-437500,Congestion,1,74,2016-12-31 00:10:00,2016-12-31 00:27:04,33.962524,-117.32206,,I-215 N,Riverside,CA
T-437501,Flow-Incident,1,214,2016-12-31 00:10:00,2016-12-31 00:22:12,34.050049,-117.303909,,I-215 S,Colton,CA
T-437502,Accident,2,201,2016-12-31 00:10:59,2016-12-31 00:40:41,33.341667,-117.017075,34599.0,Pauma Ridge Rd,Pauma Valley,CA
T-437503,Congestion,2,70,2016-12-31 00:04:00,2016-12-31 00:21:07,32.550186,-116.938492,2599.0,Paseo Internacional,San Diego,CA
T-437504,Congestion,1,74,2016-12-31 00:18:00,2016-12-31 00:30:59,34.421867,-119.629967,,US-101 S,Santa Barbara,CA
T-437505,Congestion,1,74,2016-12-31 00:16:00,2016-12-31 00:35:02,34.246689,-119.199287,,El Camino Real N,Ventura,CA
T-437506,Congestion,1,75,2016-12-31 00:20:00,2016-12-31 00:31:00,34.354397,-118.549416,,I-5 N,Newhall,CA
T-437507,Accident,3,222,2016-12-31 00:25:14,2016-12-31 01:09:41,34.303253,-118.479774,,Roxford St,Sylmar,CA
T-437508,Congestion,2,72,2016-12-31 00:23:00,2016-12-31 00:35:02,34.291645,-118.468025,,I-5 N,Granada Hills,CA
T-437510,Congestion,1,74,2016-12-31 00:23:00,2016-12-31 00:35:02,34.168381,-118.301849,,Golden State Fwy S,Burbank,CA
T-437512,Congestion,1,73,2016-12-31 00:22:00,2016-12-31 00:35:02,34.134495,-118.147255,,S Arroyo Pkwy,Pasadena,CA
T-437513,Accident,3,201,2016-12-31 00:21:12,2016-12-31 00:50:50,34.072006,-118.108116,,I-10 W,San Gabriel,CA
T-437514,Congestion,1,73,2016-12-31 00:20:00,2016-12-31 00:31:58,33.924435,-118.084908,,I-5 N,Norwalk,CA
T-437515,Lane-Blocked,2,520,2016-12-31 00:23:58,2016-12-31 01:08:44,33.940285,-118.046494,,Telegraph Rd,Whittier,CA
T-437516,Accident,2,241,2016-12-31 00:22:45,2016-12-31 01:06:45,34.019634,-117.988121,,Pomona Fwy W,Hacienda Heights,CA
T-437517,Congestion,1,74,2016-12-31 00:07:00,2016-12-31 00:28:51,34.135406,-117.983086,,Foothill Fwy E,Duarte,CA
T-437519,Congestion,1,75,2016-12-31 00:21:00,2016-12-31 00:35:02,34.129562,-117.934349,,Foothill Fwy E,Baldwin Park,CA
T-437521,Accident,2,201,2016-12-31 00:23:30,2016-12-31 01:08:17,34.061325,-117.852135,20701.0,Broken Bit Dr,Covina,CA
T-437522,Congestion,2,74,2016-12-31 00:05:00,2016-12-31 00:28:01,33.456409,-117.651634,,San Diego Fwy N,San Clemente,CA
T-437523,Congestion,1,75,2016-12-31 00:16:00,2016-12-31 00:28:01,34.019115,-117.495789,,Pomona Fwy E,Riverside,CA
T-437525,Congestion,1,74,2016-12-31 00:22:00,2016-12-31 00:34:06,33.182426,-117.355583,,I-5 N,Oceanside,CA
T-437526,Congestion,1,76,2016-12-31 00:10:00,2016-12-31 00:35:02,34.038235,-117.319862,,I-215 N,Grand Terrace,CA
T-437527,Congestion,0,73,2016-12-31 00:21:00,2016-12-31 00:31:58,34.063122,-117.276443,402.0,E Redlands Blvd,San Bernardino,CA
T-437528,Accident,2,201,2016-12-31 00:21:56,2016-12-31 00:51:36,32.776829,-117.162468,,CA-163 S,San Diego,CA
T-437529,Congestion,1,75,2016-12-31 00:23:00,2016-12-31 00:34:06,33.457943,-117.135742,,I-15 N,Temecula,CA
T-437530,Congestion,1,75,2016-12-31 00:17:00,2016-12-31 00:28:51,34.014374,-117.083443,,I-10 E,Redlands,CA
T-437531,Congestion,1,70,2016-12-31 00:20:00,2016-12-31 00:31:58,32.739689,-116.942108,2986.0,Jamacha Rd,El Cajon,CA
T-437532,Lane-Blocked,2,901,2016-12-31 00:35:44,2016-12-31 01:20:17,34.16214,-118.630371,,US-101 S,Woodland Hills,CA
T-437533,Flow-Incident,3,214,2016-12-31 00:04:00,2016-12-31 00:46:18,34.295959,-118.471992,,I-405 N,Granada Hills,CA
T-437534,Flow-Incident,2,409,2016-12-31 00:28:22,2016-12-31 01:12:55,33.872852,-118.282799,,Artesia Fwy W,Gardena,CA
T-437535,Congestion,1,74,2016-12-31 00:30:00,2016-12-31 00:44:56,33.993286,-118.280304,,W 54th St,Los Angeles,CA
T-437536,Congestion,2,74,2016-12-31 00:29:00,2016-12-31 00:46:18,34.030525,-118.258247,,I-10 E,Los Angeles,CA
T-437537,Flow-Incident,2,214,2016-12-31 00:27:07,2016-12-31 01:11:31,34.098553,-118.252266,,CA-2 S,Los Angeles,CA
T-437538,Accident,2,201,2016-12-31 00:31:18,2016-12-31 01:16:06,33.967457,-118.252029,7901.0,Hooper Ave,Los Angeles,CA
T-437539,Congestion,2,74,2016-12-31 00:25:00,2016-12-31 00:46:18,34.094162,-118.242714,,Golden State Fwy S,Los Angeles,CA
T-437540,Lane-Blocked,2,901,2016-12-31 00:32:36,2016-12-31 01:16:58,34.155743,-118.242271,,N Glendale Ave,Glendale,CA
T-437541,Congestion,2,73,2016-12-31 00:31:00,2016-12-31 00:42:08,34.044533,-118.216042,,I-5 N,Los Angeles,CA
T-437542,Accident,2,229,2016-12-31 00:26:01,2016-12-31 01:10:27,34.028721,-118.204987,,Pomona Fwy W,Los Angeles,CA
T-437543,Lane-Blocked,2,520,2016-12-31 00:30:27,2016-12-31 01:15:10,33.886311,-118.202957,16301.0,S Bradfield Ave,Compton,CA
T-437544,Congestion,2,73,2016-12-31 00:30:00,2016-12-31 00:41:09,34.152317,-118.111534,,Foothill Fwy E,Pasadena,CA
T-437545,Flow-Incident,2,214,2016-12-31 00:27:00,2016-12-31 00:44:55,34.148582,-118.058617,,Foothill Fwy E,Arcadia,CA
T-437546,Flow-Incident,2,214,2016-12-31 00:07:00,2016-12-31 00:44:55,34.135265,-117.978996,,I-210 E,Duarte,CA
T-437547,Lane-Blocked,2,520,2016-12-31 00:37:12,2016-12-31 01:21:55,33.996033,-117.968124,,Newton St,Hacienda Heights,CA
T-437548,Flow-Incident,1,214,2016-12-31 00:10:00,2016-12-31 00:43:03,34.128963,-117.941063,,Foothill Fwy E,Baldwin Park,CA
T-437550,Accident,3,201,2016-12-31 00:27:47,2016-12-31 01:12:22,33.685791,-117.897346,978.0,Trenton Way,Costa Mesa,CA
T-437551,Congestion,1,75,2016-12-31 00:33:00,2016-12-31 00:44:56,33.766109,-117.866203,,I-5 N,Santa Ana,CA
T-437552,Congestion,1,73,2016-12-31 00:25:00,2016-12-31 00:43:54,34.00304,-117.831551,,CA-57 N,Diamond Bar,CA
T-437553,Lane-Blocked,2,61,2016-12-31 00:33:13,2016-12-31 01:17:50,34.043301,-117.800774,,W Temple Ave,Diamond Bar,CA
T-437554,Congestion,1,74,2016-12-31 00:35:00,2016-12-31 00:46:18,33.868958,-117.754311,,Riverside Fwy E,Anaheim,CA
T-437555,Congestion,1,75,2016-12-31 00:34:00,2016-12-31 00:46:18,33.61235,-117.705124,,San Diego Fwy S,Laguna Hills,CA
T-437556,Flow-Incident,2,214,2016-12-31 00:27:00,2016-12-31 00:44:56,33.609196,-117.700127,,San Diego Fwy S,Lake Forest,CA
T-437557,Congestion,1,74,2016-12-31 00:31:00,2016-12-31 00:43:03,33.460403,-117.659523,,San Diego Fwy S,Capistrano Beach,CA
T-437558,Flow-Incident,1,214,2016-12-31 00:18:00,2016-12-31 00:46:18,34.298923,-117.457664,,Cajon Blvd,San Bernardino,CA
T-437559,Accident,2,201,2016-12-31 00:29:14,2016-12-31 01:13:56,34.070419,-117.418213,17699.0,Valley Blvd,Bloomington,CA
T-437560,Congestion,2,74,2016-12-31 00:26:00,2016-12-31 00:43:03,34.222019,-117.409798,,I-15 N,San Bernardino,CA
T-437561,Congestion,1,75,2016-12-31 00:29:00,2016-12-31 00:46:18,34.417496,-117.38739,,I-15 N,Hesperia,CA
T-437562,Accident,3,229,2016-12-31 00:36:39,2016-12-31 01:21:20,33.198898,-117.369865,,San Diego Fwy S,Oceanside,CA
T-437563,Congestion,2,73,2016-12-31 00:26:00,2016-12-31 00:42:09,33.962463,-117.322594,,I-215 S,Riverside,CA
T-437564,Accident,2,201,2016-12-31 00:33:48,2016-12-31 01:18:23,32.566399,-117.014313,,CA-905 W,San Diego,CA
T-437565,Congestion,1,75,2016-12-31 00:43:00,2016-12-31 00:55:07,34.221218,-119.094887,,US-101 N,Camarillo,CA
T-437566,Congestion,1,75,2016-12-31 00:41:00,2016-12-31 00:53:08,34.240368,-118.472916,,I-405 N,North Hills,CA
T-437567,Flow-Incident,2,214,2016-12-31 00:09:00,2016-12-31 00:55:07,33.993092,-118.403435,,I-405 N,Culver City,CA
T-437568,Flow-Incident,1,214,2016-12-31 00:37:00,2016-12-31 00:54:07,33.973175,-118.38031,,I-405 N,Los Angeles,CA
T-437569,Congestion,1,74,2016-12-31 00:42:00,2016-12-31 00:54:07,34.18877,-118.323708,,Golden State Fwy S,Burbank,CA
T-437570,Congestion,1,75,2016-12-31 00:42:00,2016-12-31 00:53:08,34.166519,-118.299316,,Golden State Fwy S,Glendale,CA
T-437571,Flow-Incident,1,214,2016-12-31 00:29:00,2016-12-31 00:54:07,34.03767,-118.280525,,I-10 E,Los Angeles,CA
T-437572,Congestion,1,75,2016-12-31 00:43:00,2016-12-31 00:55:07,33.982079,-118.167984,,Long Beach Fwy S,Bell Gardens,CA
T-437573,Congestion,1,75,2016-12-31 00:43:00,2016-12-31 00:54:07,34.004574,-118.153389,,Santa Ana Fwy S,Los Angeles,CA
T-437574,Congestion,2,74,2016-12-31 00:27:00,2016-12-31 00:51:14,34.071789,-118.107101,,San Bernardino Fwy E,San Gabriel,CA
T-437575,Congestion,2,75,2016-12-31 00:36:00,2016-12-31 00:55:07,34.071926,-118.08477,,I-10 E,Rosemead,CA
T-437576,Flow-Incident,1,214,2016-12-31 00:43:00,2016-12-31 00:54:07,33.905231,-118.065109,,I-5 N,Norwalk,CA
T-437577,Congestion,0,71,2016-12-31 00:41:00,2016-12-31 00:54:08,33.730145,-117.989693,7958.0,Edinger Ave,Huntington Beach,CA
T-437578,Flow-Incident,2,214,2016-12-31 00:36:00,2016-12-31 00:55:07,34.072018,-117.9049,,I-10 E,West Covina,CA
T-437579,Congestion,3,73,2016-12-31 00:21:00,2016-12-31 00:55:07,34.120796,-117.891655,,Foothill Fwy E,Azusa,CA
T-437580,Congestion,1,74,2016-12-31 00:35:00,2016-12-31 00:52:03,33.757481,-117.857704,,I-5 N,Santa Ana,CA
