EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),LocationLat,LocationLng,City,State
W-121954,Snow,Light,2018-12-31 05:35:00,2018-12-31 11:55:00,0.16,46.0244,-92.8991,Hinckley,MN
W-121955,Snow,Light,2018-12-31 13:35:00,2018-12-31 17:35:00,0.0,46.0244,-92.8991,Hinckley,MN
W-130795,Cold,Severe,2018-12-31 10:35:00,2018-12-31 11:35:00,0.0,36.4259,-105.2903,Angel Fire,NM
W-130796,Cold,Severe,2018-12-31 11:55:00,2018-12-31 14:15:00,0.0,36.4259,-105.2903,Angel Fire,NM
W-130797,Snow,Light,2018-12-31 14:35:00,2018-12-31 15:15:00,0.0,36.4259,-105.2903,Angel Fire,NM
W-130798,Snow,Light,2018-12-31 15:35:00,2018-12-31 16:15:00,0.0,36.4259,-105.2903,Angel Fire,NM
W-130799,Snow,Light,2018-12-31 17:55:00,2018-12-31 21:15:00,0.0,36.4259,-105.2903,Angel Fire,NM
W-130800,Fog,Moderate,2018-12-31 21:15:00,2018-12-31 21:35:00,0.0,36.4259,-105.2903,Angel Fire,NM
W-130801,Snow,Light,2018-12-31 21:35:00,2018-12-31 23:35:00,0.0,36.4259,-105.2903,Angel Fire,NM
W-135446,Rain,Light,2018-12-31 17:56:00,2018-12-31 21:56:00,0.2,42.1534,-79.258,Jamestown,NY
W-135447,Rain,Moderate,2018-12-31 21:56:00,2018-12-31 23:11:00,0.61,42.1534,-79.258,Jamestown,NY
W-135448,Rain,Light,2018-12-31 23:11:00,2019-01-01 03:56:00,0.42,42.1534,-79.258,Jamestown,NY
W-141519,Snow,Light,2018-12-31 03:39:00,2018-12-31 05:38:00,0.05,45.868,-95.394,Alexandria,MN
W-141520,Snow,Moderate,2018-12-31 05:38:00,2018-12-31 06:23:00,0.07,45.868,-95.394,Alexandria,MN
W-141521,Snow,Light,2018-12-31 06:23:00,2018-12-31 06:43:00,0.03,45.868,-95.394,Alexandria,MN
W-141522,Snow,Moderate,2018-12-31 06:43:00,2018-12-31 07:53:00,0.1,45.868,-95.394,Alexandria,MN
W-141523,Snow,Heavy,2018-12-31 07:53:00,2018-12-31 08:53:00,0.07,45.868,-95.394,Alexandria,MN
W-141524,Snow,Moderate,2018-12-31 08:53:00,2018-12-31 08:58:00,0.04,45.868,-95.394,Alexandria,MN
W-141525,Snow,Light,2018-12-31 08:58:00,2018-12-31 12:53:00,0.01,45.868,-95.394,Alexandria,MN
W-141526,Fog,Moderate,2018-12-31 13:53:00,2018-12-31 16:21:00,0.0,45.868,-95.394,Alexandria,MN
W-141527,Fog,Moderate,2018-12-31 16:53:00,2018-12-31 17:06:00,0.0,45.868,-95.394,Alexandria,MN
W-141528,Snow,Light,2018-12-31 17:06:00,2018-12-31 18:10:00,0.0,45.868,-95.394,Alexandria,MN
W-141529,Fog,Moderate,2018-12-31 18:10:00,2018-12-31 19:53:00,0.0,45.868,-95.394,Alexandria,MN
W-145488,Snow,Light,2018-12-31 17:41:00,2018-12-31 17:50:00,0.0,37.4393,-105.8618,Alamosa,CO
W-145489,Snow,Light,2018-12-31 22:34:00,2019-01-01 00:52:00,0.0,37.4393,-105.8618,Alamosa,CO
W-149245,Rain,Light,2018-12-31 14:51:00,2018-12-31 16:51:00,0.05,40.9181,-81.4434,Green,OH
W-149246,Rain,Light,2018-12-31 17:51:00,2018-12-31 18:51:00,0.11,40.9181,-81.4434,Green,OH
W-149247,Rain,Moderate,2018-12-31 18:51:00,2018-12-31 19:30:00,0.12,40.9181,-81.4434,Green,OH
W-149248,Rain,Light,2018-12-31 19:51:00,2018-12-31 20:21:00,0.07,40.9181,-81.4434,Green,OH
W-149249,Rain,Moderate,2018-12-31 20:21:00,2018-12-31 21:01:00,0.26,40.9181,-81.4434,Green,OH
W-149250,Rain,Light,2018-12-31 21:01:00,2018-12-31 21:51:00,0.09,40.9181,-81.4434,Green,OH
W-149251,Rain,Moderate,2018-12-31 21:51:00,2018-12-31 21:56:00,0.28,40.9181,-81.4434,Green,OH
W-149252,Rain,Light,2018-12-31 21:56:00,2019-01-01 00:51:00,0.26,40.9181,-81.4434,Green,OH
W-154354,Snow,Light,2018-12-31 10:56:00,2018-12-31 16:56:00,0.0,44.3048,-96.8169,Brookings,SD
W-154355,Fog,Severe,2018-12-31 16:56:00,2018-12-31 17:04:00,0.0,44.3048,-96.8169,Brookings,SD
W-154356,Snow,Light,2018-12-31 17:04:00,2018-12-31 19:37:00,0.0,44.3048,-96.8169,Brookings,SD
W-154357,Fog,Severe,2018-12-31 19:37:00,2018-12-31 20:15:00,0.0,44.3048,-96.8169,Brookings,SD
W-154358,Snow,Light,2018-12-31 20:15:00,2018-12-31 20:36:00,0.0,44.3048,-96.8169,Brookings,SD
W-154359,Fog,Severe,2018-12-31 20:36:00,2018-12-31 20:48:00,0.0,44.3048,-96.8169,Brookings,SD
W-154360,Snow,Light,2018-12-31 20:48:00,2018-12-31 20:56:00,0.0,44.3048,-96.8169,Brookings,SD
W-154361,Fog,Severe,2018-12-31 20:56:00,2018-12-31 21:06:00,0.0,44.3048,-96.8169,Brookings,SD
W-154362,Snow,Light,2018-12-31 21:06:00,2018-12-31 22:28:00,0.0,44.3048,-96.8169,Brookings,SD
W-154363,Fog,Severe,2018-12-31 22:28:00,2018-12-31 22:35:00,0.0,44.3048,-96.8169,Brookings,SD
W-154364,Snow,Light,2018-12-31 22:35:00,2018-12-31 22:42:00,0.0,44.3048,-96.8169,Brookings,SD
W-154365,Fog,Severe,2018-12-31 22:42:00,2018-12-31 23:15:00,0.0,44.3048,-96.8169,Brookings,SD
W-154366,Snow,Light,2018-12-31 23:15:00,2019-01-01 02:56:00,0.0,44.3048,-96.8169,Brookings,SD
W-159248,Snow,Light,2018-12-31 14:15:00,2019-01-01 03:35:00,0.01,35.3022,-112.1942,Williams,AZ
W-165476,Rain,Light,2018-12-31 15:54:00,2018-12-31 16:54:00,0.0,41.534,-93.6531,Bloomfield,IA
W-165477,Hail,Other,2018-12-31 16:54:00,2018-12-31 18:20:00,0.0,41.534,-93.6531,Bloomfield,IA
W-165478,Rain,Light,2018-12-31 18:20:00,2018-12-31 18:38:00,0.01,41.534,-93.6531,Bloomfield,IA
W-165479,Hail,Other,2018-12-31 18:38:00,2018-12-31 18:59:00,0.0,41.534,-93.6531,Bloomfield,IA
W-165480,Snow,Light,2018-12-31 18:59:00,2018-12-31 19:54:00,0.02,41.534,-93.6531,Bloomfield,IA
W-165481,Snow,Moderate,2018-12-31 19:54:00,2018-12-31 20:09:00,0.03,41.534,-93.6531,Bloomfield,IA
W-165482,Hail,Other,2018-12-31 20:09:00,2018-12-31 20:36:00,0.0,41.534,-93.6531,Bloomfield,IA
W-165483,Rain,Light,2018-12-31 20:36:00,2018-12-31 21:54:00,0.02,41.534,-93.6531,Bloomfield,IA
W-169680,Snow,Light,2018-12-31 11:35:00,2018-12-31 11:55:00,0.0,41.1533,-104.1302,Pine Bluffs,WY
W-169681,Snow,Light,2018-12-31 12:15:00,2018-12-31 12:35:00,0.0,41.1533,-104.1302,Pine Bluffs,WY
W-169682,Snow,Light,2018-12-31 13:15:00,2018-12-31 15:15:00,0.0,41.1533,-104.1302,Pine Bluffs,WY
W-169683,Snow,Light,2018-12-31 15:35:00,2018-12-31 15:55:00,0.0,41.1533,-104.1302,Pine Bluffs,WY
W-169684,Snow,Light,2018-12-31 16:15:00,2018-12-31 16:35:00,0.0,41.1533,-104.1302,Pine Bluffs,WY
W-169685,Fog,Moderate,2018-12-31 16:35:00,2018-12-31 18:15:00,0.0,41.1533,-104.1302,Pine Bluffs,WY
W-169686,Fog,Moderate,2018-12-31 18:35:00,2018-12-31 19:55:00,0.0,41.1533,-104.1302,Pine Bluffs,WY
W-169687,Snow,Light,2018-12-31 19:55:00,2018-12-31 20:35:00,0.0,41.1533,-104.1302,Pine Bluffs,WY
W-169688,Fog,Moderate,2018-12-31 21:35:00,2018-12-31 21:55:00,0.0,41.1533,-104.1302,Pine Bluffs,WY
W-169689,Snow,Light,2018-12-31 21:55:00,2018-12-31 22:35:00,0.0,41.1533,-104.1302,Pine Bluffs,WY
W-169690,Fog,Moderate,2018-12-31 22:35:00,2018-12-31 23:15:00,0.0,41.1533,-104.1302,Pine Bluffs,WY
W-169691,Snow,Light,2018-12-31 23:15:00,2019-01-01 00:55:00,0.0,41.1533,-104.1302,Pine Bluffs,WY
W-173284,Fog,Severe,2018-12-31 04:53:00,2018-12-31 05:53:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-173285,Fog,Severe,2018-12-31 06:53:00,2018-12-31 10:53:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-173286,Rain,Light,2018-12-31 13:53:00,2018-12-31 14:15:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-178586,Rain,Light,2018-12-31 03:15:00,2018-12-31 03:35:00,0.0,38.5876,-90.9938,Marthasville,MO
W-178587,Rain,Light,2018-12-31 04:55:00,2018-12-31 05:15:00,0.0,38.5876,-90.9938,Marthasville,MO
W-178588,Rain,Light,2018-12-31 05:55:00,2018-12-31 06:55:00,0.04,38.5876,-90.9938,Marthasville,MO
W-178589,Rain,Light,2018-12-31 07:55:00,2018-12-31 14:15:00,0.38,38.5876,-90.9938,Marthasville,MO
W-178590,Rain,Light,2018-12-31 14:35:00,2018-12-31 15:55:00,0.02,38.5876,-90.9938,Marthasville,MO
W-178591,Rain,Moderate,2018-12-31 15:55:00,2018-12-31 16:15:00,0.11,38.5876,-90.9938,Marthasville,MO
W-178592,Rain,Light,2018-12-31 16:15:00,2018-12-31 17:35:00,0.0,38.5876,-90.9938,Marthasville,MO
W-178593,Rain,Light,2018-12-31 21:35:00,2018-12-31 22:15:00,0.0,38.5876,-90.9938,Marthasville,MO
W-183582,Fog,Severe,2018-12-31 03:56:00,2018-12-31 08:44:00,0.0,34.2487,-82.1591,Greenwood,SC
W-183583,Rain,Light,2018-12-31 08:44:00,2018-12-31 10:56:00,0.11,34.2487,-82.1591,Greenwood,SC
W-183584,Fog,Severe,2018-12-31 10:56:00,2018-12-31 16:56:00,0.0,34.2487,-82.1591,Greenwood,SC
W-183585,Fog,Severe,2018-12-31 17:56:00,2018-12-31 18:09:00,0.0,34.2487,-82.1591,Greenwood,SC
W-183586,Rain,Light,2018-12-31 19:51:00,2018-12-31 19:56:00,0.0,34.2487,-82.1591,Greenwood,SC
W-183587,Rain,Light,2018-12-31 22:56:00,2018-12-31 23:56:00,0.01,34.2487,-82.1591,Greenwood,SC
W-188292,Snow,Light,2018-12-31 18:53:00,2019-01-01 01:53:00,0.0,45.0625,-93.3508,Minneapolis,MN
W-192912,Rain,Light,2018-12-31 00:19:00,2018-12-31 01:01:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-192913,Rain,Light,2018-12-31 01:09:00,2018-12-31 01:40:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-192914,Rain,Light,2018-12-31 01:43:00,2018-12-31 02:31:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-192915,Rain,Light,2018-12-31 02:51:00,2018-12-31 04:17:00,0.02,31.1387,-97.7145,Fort Hood,TX
W-192916,Rain,Light,2018-12-31 05:54:00,2018-12-31 05:55:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-192917,Rain,Light,2018-12-31 06:19:00,2018-12-31 06:58:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-192918,Rain,Moderate,2018-12-31 06:58:00,2018-12-31 07:02:00,0.14,31.1387,-97.7145,Fort Hood,TX
W-192919,Rain,Light,2018-12-31 07:08:00,2018-12-31 08:58:00,0.07,31.1387,-97.7145,Fort Hood,TX
W-192920,Rain,Light,2018-12-31 09:23:00,2018-12-31 09:41:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-200582,Snow,Light,2018-12-31 02:56:00,2018-12-31 03:56:00,0.0,45.2907,-118.0088,La Grande,OR
W-204956,Snow,Light,2018-12-31 10:15:00,2018-12-31 10:40:00,0.0,41.1881,-103.6774,Kimball,NE
W-204957,Snow,Light,2018-12-31 11:35:00,2018-12-31 12:55:00,0.0,41.1881,-103.6774,Kimball,NE
W-204958,Snow,Light,2018-12-31 14:35:00,2018-12-31 14:55:00,0.0,41.1881,-103.6774,Kimball,NE
W-204959,Snow,Light,2018-12-31 15:55:00,2018-12-31 18:35:00,0.0,41.1881,-103.6774,Kimball,NE
W-204960,Snow,Light,2018-12-31 18:55:00,2018-12-31 19:35:00,0.0,41.1881,-103.6774,Kimball,NE
W-204961,Fog,Moderate,2018-12-31 19:35:00,2018-12-31 20:15:00,0.0,41.1881,-103.6774,Kimball,NE
W-204962,Snow,Light,2018-12-31 20:15:00,2018-12-31 20:55:00,0.0,41.1881,-103.6774,Kimball,NE
W-204963,Fog,Moderate,2018-12-31 21:15:00,2018-12-31 21:35:00,0.0,41.1881,-103.6774,Kimball,NE
W-204964,Fog,Moderate,2018-12-31 22:35:00,2018-12-31 22:55:00,0.0,41.1881,-103.6774,Kimball,NE
W-208606,Rain,Light,2018-12-31 07:16:00,2018-12-31 07:53:00,0.0,38.9597,-94.3714,Lees Summit,MO
W-208607,Rain,Light,2018-12-31 09:21:00,2018-12-31 09:53:00,0.07,38.9597,-94.3714,Lees Summit,MO
W-208608,Rain,Moderate,2018-12-31 09:53:00,2018-12-31 10:43:00,0.11,38.9597,-94.3714,Lees Summit,MO
W-208609,Rain,Light,2018-12-31 12:45:00,2018-12-31 13:53:00,0.19,38.9597,-94.3714,Lees Summit,MO
W-208610,Rain,Moderate,2018-12-31 13:53:00,2018-12-31 14:09:00,0.15,38.9597,-94.3714,Lees Summit,MO
W-208611,Rain,Light,2018-12-31 14:09:00,2018-12-31 14:25:00,0.07,38.9597,-94.3714,Lees Summit,MO
W-208612,Rain,Moderate,2018-12-31 14:25:00,2018-12-31 15:08:00,0.58,38.9597,-94.3714,Lees Summit,MO
W-208613,Rain,Light,2018-12-31 15:08:00,2018-12-31 15:48:00,0.19,38.9597,-94.3714,Lees Summit,MO
W-208614,Rain,Moderate,2018-12-31 15:48:00,2018-12-31 16:03:00,0.26,38.9597,-94.3714,Lees Summit,MO
W-208615,Rain,Light,2018-12-31 16:03:00,2018-12-31 16:11:00,0.01,38.9597,-94.3714,Lees Summit,MO
W-208616,Rain,Light,2018-12-31 17:24:00,2018-12-31 19:21:00,0.12,38.9597,-94.3714,Lees Summit,MO
W-213184,Rain,Light,2018-12-31 03:17:00,2018-12-31 04:53:00,0.0,36.023,-84.2336,Oak Ridge,TN
W-213185,Rain,Light,2018-12-31 06:53:00,2018-12-31 07:10:00,0.07,36.023,-84.2336,Oak Ridge,TN
W-213186,Rain,Moderate,2018-12-31 07:10:00,2018-12-31 08:53:00,0.27,36.023,-84.2336,Oak Ridge,TN
W-213187,Rain,Light,2018-12-31 22:53:00,2018-12-31 23:53:00,0.0,36.023,-84.2336,Oak Ridge,TN
W-218662,Snow,Light,2018-12-31 20:48:00,2019-01-01 01:53:00,0.0,44.9324,-93.0559,Saint Paul,MN
W-224930,Rain,Light,2018-12-31 04:55:00,2018-12-31 05:15:00,0.0,38.9467,-92.6827,Boonville,MO
W-224931,Rain,Light,2018-12-31 06:35:00,2018-12-31 09:55:00,0.09,38.9467,-92.6827,Boonville,MO
W-224932,Rain,Light,2018-12-31 10:15:00,2018-12-31 16:35:00,0.04,38.9467,-92.6827,Boonville,MO
W-224933,Fog,Moderate,2018-12-31 17:35:00,2018-12-31 17:55:00,0.0,38.9467,-92.6827,Boonville,MO
W-224934,Rain,Light,2018-12-31 17:55:00,2018-12-31 19:35:00,0.0,38.9467,-92.6827,Boonville,MO
W-224935,Rain,Light,2018-12-31 20:55:00,2018-12-31 21:35:00,0.01,38.9467,-92.6827,Boonville,MO
W-224936,Cold,Severe,2018-12-31 23:35:00,2019-01-01 00:15:00,0.0,38.9467,-92.6827,Boonville,MO
W-229151,Rain,Light,2018-12-31 13:29:00,2018-12-31 13:58:00,0.0,31.0425,-86.3117,Florala,AL
W-229152,Rain,Light,2018-12-31 23:58:00,2019-01-01 04:58:00,0.02,31.0425,-86.3117,Florala,AL
W-233845,Rain,Light,2018-12-31 05:35:00,2018-12-31 07:55:00,0.2,39.0136,-87.6485,Palestine,IL
W-233846,Rain,Moderate,2018-12-31 07:55:00,2018-12-31 08:15:00,0.11,39.0136,-87.6485,Palestine,IL
W-233847,Rain,Light,2018-12-31 08:15:00,2018-12-31 13:15:00,0.23,39.0136,-87.6485,Palestine,IL
W-233848,Fog,Severe,2018-12-31 13:55:00,2018-12-31 15:15:00,0.0,39.0136,-87.6485,Palestine,IL
W-233849,Rain,Light,2018-12-31 15:15:00,2018-12-31 17:15:00,0.2,39.0136,-87.6485,Palestine,IL
W-233850,Rain,Light,2018-12-31 17:35:00,2018-12-31 18:35:00,0.12,39.0136,-87.6485,Palestine,IL
