EventId,Type,Severity,StartTime(UTC),EndTime(UTC),LocationLat,LocationLng,City,State
W-44580,Fog,Severe,2020-12-31 11:35:00,2020-12-31 12:15:00,34.9157,-81.9565,Roebuck,SC
W-44581,Rain,Light,2020-12-31 12:15:00,2020-12-31 12:35:00,34.9157,-81.9565,Roebuck,SC
W-44582,Fog,Severe,2020-12-31 12:35:00,2020-12-31 13:35:00,34.9157,-81.9565,Roebuck,SC
W-44583,Fog,Severe,2020-12-31 14:15:00,2020-12-31 18:15:00,34.9157,-81.9565,Roebuck,SC
W-44584,Rain,Light,2020-12-31 18:55:00,2020-12-31 19:15:00,34.9157,-81.9565,Roebuck,SC
W-44585,Rain,Light,2020-12-31 19:55:00,2020-12-31 20:15:00,34.9157,-81.9565,Roebuck,SC
W-48630,Rain,Light,2020-12-31 00:15:00,2020-12-31 01:35:00,35.5825,-79.1014,Sanford,NC
W-48631,Rain,Light,2020-12-31 01:55:00,2020-12-31 02:15:00,35.5825,-79.1014,Sanford,NC
W-48632,Rain,Light,2020-12-31 07:35:00,2020-12-31 07:55:00,35.5825,-79.1014,Sanford,NC
W-48633,Rain,Light,2020-12-31 08:35:00,2020-12-31 12:15:00,35.5825,-79.1014,Sanford,NC
W-48634,Rain,Moderate,2020-12-31 12:15:00,2020-12-31 13:15:00,35.5825,-79.1014,Sanford,NC
W-48635,Fog,Severe,2020-12-31 13:15:00,2020-12-31 13:35:00,35.5825,-79.1014,Sanford,NC
W-48636,Rain,Light,2020-12-31 13:35:00,2020-12-31 13:55:00,35.5825,-79.1014,Sanford,NC
W-48637,Fog,Severe,2020-12-31 14:15:00,2020-12-31 17:15:00,35.5825,-79.1014,Sanford,NC
W-48638,Rain,Light,2020-12-31 17:15:00,2020-12-31 22:15:00,35.5825,-79.1014,Sanford,NC
W-48639,Cold,Severe,2020-12-31 22:15:00,2020-12-31 22:35:00,35.5825,-79.1014,Sanford,NC
W-52576,Rain,Light,2020-12-31 07:11:00,2020-12-31 07:53:00,41.3509,-71.8054,Westerly,RI
W-52577,Rain,Light,2020-12-31 09:53:00,2020-12-31 13:38:00,41.3509,-71.8054,Westerly,RI
W-52578,Rain,Moderate,2020-12-31 13:38:00,2020-12-31 14:53:00,41.3509,-71.8054,Westerly,RI
W-52579,Rain,Light,2020-12-31 14:53:00,2020-12-31 16:53:00,41.3509,-71.8054,Westerly,RI
W-56803,Rain,Light,2020-12-31 04:54:00,2020-12-31 10:54:00,42.2706,-71.8731,Worcester,MA
W-56804,Rain,Moderate,2020-12-31 10:54:00,2020-12-31 11:54:00,42.2706,-71.8731,Worcester,MA
W-56805,Rain,Light,2020-12-31 12:54:00,2020-12-31 13:54:00,42.2706,-71.8731,Worcester,MA
W-65509,Snow,Light,2020-12-31 02:04:00,2020-12-31 02:52:00,42.955,-87.9044,Milwaukee,WI
W-65510,Snow,Light,2020-12-31 03:52:00,2020-12-31 06:52:00,42.955,-87.9044,Milwaukee,WI
W-68375,Rain,Light,2020-12-31 09:53:00,2020-12-31 10:53:00,41.2638,-72.8868,East Haven,CT
W-68376,Rain,Moderate,2020-12-31 10:53:00,2020-12-31 11:20:00,41.2638,-72.8868,East Haven,CT
W-68377,Rain,Light,2020-12-31 11:20:00,2020-12-31 14:53:00,41.2638,-72.8868,East Haven,CT
W-72539,Rain,Light,2020-12-31 04:53:00,2020-12-31 05:53:00,45.7691,-122.8637,Scappoose,OR
W-72540,Rain,Light,2020-12-31 07:49:00,2020-12-31 07:53:00,45.7691,-122.8637,Scappoose,OR
W-72541,Rain,Light,2020-12-31 08:53:00,2020-12-31 09:09:00,45.7691,-122.8637,Scappoose,OR
W-72542,Rain,Light,2020-12-31 10:53:00,2020-12-31 12:39:00,45.7691,-122.8637,Scappoose,OR
W-81337,Rain,Light,2020-12-31 00:12:00,2020-12-31 00:49:00,45.5511,-122.4089,Troutdale,OR
W-81338,Rain,Light,2020-12-31 00:53:00,2020-12-31 01:20:00,45.5511,-122.4089,Troutdale,OR
W-81339,Rain,Light,2020-12-31 02:49:00,2020-12-31 03:15:00,45.5511,-122.4089,Troutdale,OR
W-81340,Rain,Light,2020-12-31 11:48:00,2020-12-31 12:53:00,45.5511,-122.4089,Troutdale,OR
W-87078,Rain,Light,2020-12-31 05:53:00,2020-12-31 08:27:00,36.9394,-121.79,Freedom,CA
W-87079,Rain,Moderate,2020-12-31 09:53:00,2020-12-31 10:20:00,36.9394,-121.79,Freedom,CA
W-87080,Fog,Severe,2020-12-31 10:53:00,2020-12-31 11:48:00,36.9394,-121.79,Freedom,CA
W-87081,Fog,Severe,2020-12-31 11:53:00,2020-12-31 12:18:00,36.9394,-121.79,Freedom,CA
W-87082,Fog,Severe,2020-12-31 12:23:00,2020-12-31 14:36:00,36.9394,-121.79,Freedom,CA
W-93925,Snow,Moderate,2020-12-31 03:56:00,2020-12-31 04:28:00,42.1534,-79.258,Jamestown,NY
W-93926,Snow,Light,2020-12-31 04:28:00,2020-12-31 06:56:00,42.1534,-79.258,Jamestown,NY
W-93927,Snow,Light,2020-12-31 09:56:00,2020-12-31 10:52:00,42.1534,-79.258,Jamestown,NY
W-93928,Snow,Light,2020-12-31 12:56:00,2020-12-31 15:51:00,42.1534,-79.258,Jamestown,NY
W-96859,Fog,Severe,2020-12-31 06:12:00,2020-12-31 06:26:00,45.868,-95.394,Alexandria,MN
W-102375,Snow,Light,2020-12-31 04:29:00,2020-12-31 04:51:00,40.9181,-81.4434,Green,OH
W-102376,Snow,Moderate,2020-12-31 04:51:00,2020-12-31 06:27:00,40.9181,-81.4434,Green,OH
W-102377,Snow,Light,2020-12-31 06:27:00,2020-12-31 06:51:00,40.9181,-81.4434,Green,OH
W-102378,Fog,Moderate,2020-12-31 10:51:00,2020-12-31 12:51:00,40.9181,-81.4434,Green,OH
W-102379,Fog,Moderate,2020-12-31 14:51:00,2020-12-31 16:12:00,40.9181,-81.4434,Green,OH
W-102380,Fog,Moderate,2020-12-31 17:33:00,2020-12-31 19:51:00,40.9181,-81.4434,Green,OH
W-102381,Fog,Moderate,2020-12-31 20:51:00,2020-12-31 21:51:00,40.9181,-81.4434,Green,OH
W-106010,Snow,Light,2020-12-31 07:15:00,2020-12-31 07:35:00,44.3048,-96.8169,Brookings,SD
W-106011,Snow,Light,2020-12-31 08:55:00,2020-12-31 09:15:00,44.3048,-96.8169,Brookings,SD
W-117777,Fog,Severe,2020-12-31 09:33:00,2020-12-31 16:12:00,33.3544,-84.5689,Peachtree City,GA
W-117778,Rain,Light,2020-12-31 16:12:00,2020-12-31 16:23:00,33.3544,-84.5689,Peachtree City,GA
W-117779,Fog,Severe,2020-12-31 16:23:00,2020-12-31 18:33:00,33.3544,-84.5689,Peachtree City,GA
W-117780,Rain,Light,2020-12-31 18:33:00,2020-12-31 18:48:00,33.3544,-84.5689,Peachtree City,GA
W-117781,Fog,Severe,2020-12-31 18:48:00,2020-12-31 18:53:00,33.3544,-84.5689,Peachtree City,GA
W-117782,Rain,Light,2020-12-31 18:53:00,2020-12-31 19:11:00,33.3544,-84.5689,Peachtree City,GA
W-117783,Fog,Severe,2020-12-31 19:11:00,2020-12-31 20:53:00,33.3544,-84.5689,Peachtree City,GA
W-117784,Rain,Light,2020-12-31 20:53:00,2020-12-31 21:06:00,33.3544,-84.5689,Peachtree City,GA
W-124688,Rain,Light,2020-12-31 07:56:00,2020-12-31 08:56:00,34.2487,-82.1591,Greenwood,SC
W-124689,Fog,Severe,2020-12-31 09:29:00,2020-12-31 14:56:00,34.2487,-82.1591,Greenwood,SC
W-124690,Rain,Light,2020-12-31 14:56:00,2020-12-31 21:56:00,34.2487,-82.1591,Greenwood,SC
W-127422,Fog,Severe,2020-12-31 05:53:00,2020-12-31 06:02:00,45.0625,-93.3508,Minneapolis,MN
W-131470,Rain,Light,2020-12-31 01:57:00,2020-12-31 04:23:00,31.1387,-97.7145,Fort Hood,TX
W-131471,Rain,Light,2020-12-31 04:34:00,2020-12-31 05:34:00,31.1387,-97.7145,Fort Hood,TX
W-131472,Rain,Light,2020-12-31 05:43:00,2020-12-31 06:05:00,31.1387,-97.7145,Fort Hood,TX
W-131473,Rain,Light,2020-12-31 06:06:00,2020-12-31 06:35:00,31.1387,-97.7145,Fort Hood,TX
W-131474,Rain,Light,2020-12-31 06:45:00,2020-12-31 07:34:00,31.1387,-97.7145,Fort Hood,TX
W-131475,Snow,Light,2020-12-31 07:34:00,2020-12-31 08:09:00,31.1387,-97.7145,Fort Hood,TX
W-131476,Rain,Light,2020-12-31 08:54:00,2020-12-31 09:02:00,31.1387,-97.7145,Fort Hood,TX
W-131477,Snow,Light,2020-12-31 09:02:00,2020-12-31 10:15:00,31.1387,-97.7145,Fort Hood,TX
W-131478,Rain,Light,2020-12-31 10:35:00,2020-12-31 10:58:00,31.1387,-97.7145,Fort Hood,TX
W-131479,Rain,Moderate,2020-12-31 10:58:00,2020-12-31 11:15:00,31.1387,-97.7145,Fort Hood,TX
W-131480,Snow,Light,2020-12-31 11:15:00,2020-12-31 11:26:00,31.1387,-97.7145,Fort Hood,TX
W-131481,Snow,Light,2020-12-31 11:36:00,2020-12-31 11:51:00,31.1387,-97.7145,Fort Hood,TX
W-131482,Snow,Light,2020-12-31 12:03:00,2020-12-31 12:14:00,31.1387,-97.7145,Fort Hood,TX
W-131483,Rain,Light,2020-12-31 12:14:00,2020-12-31 12:58:00,31.1387,-97.7145,Fort Hood,TX
W-131484,Rain,Light,2020-12-31 14:40:00,2020-12-31 14:50:00,31.1387,-97.7145,Fort Hood,TX
W-131485,Rain,Moderate,2020-12-31 14:58:00,2020-12-31 14:59:00,31.1387,-97.7145,Fort Hood,TX
W-131486,Rain,Light,2020-12-31 14:59:00,2020-12-31 15:19:00,31.1387,-97.7145,Fort Hood,TX
W-131487,Rain,Light,2020-12-31 15:22:00,2020-12-31 15:58:00,31.1387,-97.7145,Fort Hood,TX
W-131488,Rain,Moderate,2020-12-31 15:58:00,2020-12-31 16:18:00,31.1387,-97.7145,Fort Hood,TX
W-131489,Rain,Light,2020-12-31 16:18:00,2020-12-31 16:26:00,31.1387,-97.7145,Fort Hood,TX
W-131490,Rain,Light,2020-12-31 16:32:00,2020-12-31 17:23:00,31.1387,-97.7145,Fort Hood,TX
W-131491,Rain,Light,2020-12-31 17:28:00,2020-12-31 17:58:00,31.1387,-97.7145,Fort Hood,TX
W-131492,Rain,Moderate,2020-12-31 17:58:00,2020-12-31 18:03:00,31.1387,-97.7145,Fort Hood,TX
W-131493,Rain,Light,2020-12-31 18:03:00,2020-12-31 18:42:00,31.1387,-97.7145,Fort Hood,TX
W-131494,Snow,Light,2020-12-31 18:42:00,2020-12-31 18:58:00,31.1387,-97.7145,Fort Hood,TX
W-131495,Snow,Heavy,2020-12-31 18:58:00,2020-12-31 19:02:00,31.1387,-97.7145,Fort Hood,TX
W-131496,Snow,Light,2020-12-31 19:41:00,2020-12-31 19:42:00,31.1387,-97.7145,Fort Hood,TX
W-131497,Rain,Light,2020-12-31 19:42:00,2020-12-31 19:58:00,31.1387,-97.7145,Fort Hood,TX
W-131498,Rain,Light,2020-12-31 20:13:00,2020-12-31 20:54:00,31.1387,-97.7145,Fort Hood,TX
W-131499,Fog,Severe,2020-12-31 22:08:00,2020-12-31 22:11:00,31.1387,-97.7145,Fort Hood,TX
W-131500,Rain,Light,2020-12-31 22:41:00,2020-12-31 23:20:00,31.1387,-97.7145,Fort Hood,TX
W-135260,Snow,Light,2020-12-31 00:45:00,2020-12-31 04:56:00,45.2907,-118.0088,La Grande,OR
W-135261,Snow,Light,2020-12-31 08:56:00,2020-12-31 09:56:00,45.2907,-118.0088,La Grande,OR
W-135262,Snow,Light,2020-12-31 11:56:00,2020-12-31 14:32:00,45.2907,-118.0088,La Grande,OR
W-135263,Snow,Light,2020-12-31 16:32:00,2020-12-31 18:56:00,45.2907,-118.0088,La Grande,OR
W-135264,Rain,Light,2020-12-31 19:56:00,2020-12-31 20:56:00,45.2907,-118.0088,La Grande,OR
W-144897,Fog,Severe,2020-12-31 13:10:00,2020-12-31 21:32:00,36.023,-84.2336,Oak Ridge,TN
W-147806,Snow,Light,2020-12-31 11:53:00,2020-12-31 12:53:00,44.9324,-93.0559,Saint Paul,MN
W-151967,Cold,Severe,2020-12-31 09:15:00,2020-12-31 11:35:00,38.9467,-92.6827,Boonville,MO
W-151968,Cold,Severe,2020-12-31 12:35:00,2020-12-31 13:55:00,38.9467,-92.6827,Boonville,MO
W-159006,Snow,Light,2020-12-31 01:35:00,2020-12-31 01:55:00,39.0136,-87.6485,Palestine,IL
W-161768,Storm,Severe,2020-12-31 17:53:00,2020-12-31 18:53:00,33.2338,-119.4559,,CA
W-165015,Rain,Light,2020-12-31 00:05:00,2020-12-31 06:56:00,34.5995,-91.575,Stuttgart,AR
W-165016,Rain,Light,2020-12-31 07:53:00,2020-12-31 08:56:00,34.5995,-91.575,Stuttgart,AR
W-165017,Rain,Light,2020-12-31 12:56:00,2020-12-31 20:56:00,34.5995,-91.575,Stuttgart,AR
W-165018,Rain,Light,2020-12-31 21:56:00,2020-12-31 23:56:00,34.5995,-91.575,Stuttgart,AR
W-168948,Rain,Light,2020-12-31 02:53:00,2020-12-31 03:53:00,44.9358,-74.8455,Massena,NY
W-168949,Rain,Light,2020-12-31 05:53:00,2020-12-31 07:01:00,44.9358,-74.8455,Massena,NY
W-168950,Rain,Light,2020-12-31 08:27:00,2020-12-31 08:53:00,44.9358,-74.8455,Massena,NY
W-184390,Rain,Light,2020-12-31 00:50:00,2020-12-31 04:39:00,47.0792,-122.5808,Tacoma,WA
W-184391,Rain,Light,2020-12-31 05:58:00,2020-12-31 07:58:00,47.0792,-122.5808,Tacoma,WA
W-184392,Rain,Light,2020-12-31 09:03:00,2020-12-31 09:55:00,47.0792,-122.5808,Tacoma,WA
W-184393,Rain,Light,2020-12-31 10:00:00,2020-12-31 11:30:00,47.0792,-122.5808,Tacoma,WA
W-184394,Rain,Light,2020-12-31 13:10:00,2020-12-31 13:11:00,47.0792,-122.5808,Tacoma,WA
W-184395,Rain,Light,2020-12-31 13:12:00,2020-12-31 13:43:00,47.0792,-122.5808,Tacoma,WA
W-184396,Rain,Light,2020-12-31 16:28:00,2020-12-31 16:33:00,47.0792,-122.5808,Tacoma,WA
W-192068,Fog,Severe,2020-12-31 08:35:00,2020-12-31 09:15:00,40.7242,-95.0222,Clarinda,IA
W-192069,Fog,Severe,2020-12-31 10:35:00,2020-12-31 10:55:00,40.7242,-95.0222,Clarinda,IA
W-192070,Fog,Severe,2020-12-31 11:35:00,2020-12-31 12:15:00,40.7242,-95.0222,Clarinda,IA
W-192071,Snow,Light,2020-12-31 16:15:00,2020-12-31 16:35:00,40.7242,-95.0222,Clarinda,IA
W-195968,Snow,Light,2020-12-31 00:23:00,2020-12-31 00:40:00,40.2345,-85.3936,Muncie,IN
W-195969,Snow,Moderate,2020-12-31 00:40:00,2020-12-31 00:59:00,40.2345,-85.3936,Muncie,IN
W-195970,Snow,Light,2020-12-31 00:59:00,2020-12-31 01:33:00,40.2345,-85.3936,Muncie,IN
W-196820,Rain,Light,2020-12-31 12:55:00,2020-12-31 15:50:00,41.5971,-71.4121,North Kingstown,RI
W-197703,Rain,Light,2020-12-31 20:26:00,2020-12-31 20:56:00,37.0906,-113.5931,Saint George,UT
W-202101,Fog,Severe,2020-12-31 00:55:00,2020-12-31 01:15:00,36.7661,-80.8236,Hillsville,VA
W-208286,Rain,Light,2020-12-31 02:54:00,2020-12-31 07:42:00,42.5709,-77.7131,North Dansville,NY
W-212750,Rain,Light,2020-12-31 14:15:00,2020-12-31 15:09:00,37.2958,-81.2077,Bluefield,WV
W-214959,Rain,Light,2020-12-31 01:35:00,2020-12-31 02:15:00,31.554,-81.8825,Jesup,GA
W-214960,Fog,Severe,2020-12-31 03:55:00,2020-12-31 13:55:00,31.554,-81.8825,Jesup,GA
W-214961,Rain,Light,2020-12-31 13:55:00,2020-12-31 14:15:00,31.554,-81.8825,Jesup,GA
W-214962,Fog,Severe,2020-12-31 14:15:00,2020-12-31 14:35:00,31.554,-81.8825,Jesup,GA
W-214963,Rain,Light,2020-12-31 14:35:00,2020-12-31 15:35:00,31.554,-81.8825,Jesup,GA
W-214964,Fog,Severe,2020-12-31 15:55:00,2020-12-31 16:15:00,31.554,-81.8825,Jesup,GA
W-214965,Rain,Light,2020-12-31 17:35:00,2020-12-31 17:55:00,31.554,-81.8825,Jesup,GA
W-214966,Rain,Light,2020-12-31 18:15:00,2020-12-31 18:55:00,31.554,-81.8825,Jesup,GA
W-214967,Rain,Light,2020-12-31 19:15:00,2020-12-31 20:15:00,31.554,-81.8825,Jesup,GA
W-214968,Fog,Severe,2020-12-31 23:35:00,2020-12-31 23:55:00,31.554,-81.8825,Jesup,GA
W-218376,Fog,Severe,2020-12-31 05:17:00,2020-12-31 05:34:00,31.4671,-89.3371,Moselle,MS
W-221309,Rain,Light,2020-12-31 15:41:00,2020-12-31 16:25:00,36.8211,-76.0283,Virginia Beach,VA
W-221310,Rain,Moderate,2020-12-31 16:25:00,2020-12-31 17:20:00,36.8211,-76.0283,Virginia Beach,VA
W-221311,Rain,Light,2020-12-31 17:20:00,2020-12-31 22:47:00,36.8211,-76.0283,Virginia Beach,VA
W-223791,Rain,Light,2020-12-31 10:53:00,2020-12-31 12:53:00,46.0946,-118.2858,Walla Walla,WA
W-223792,Rain,Light,2020-12-31 14:53:00,2020-12-31 19:53:00,46.0946,-118.2858,Walla Walla,WA
W-228678,Snow,Light,2020-12-31 03:53:00,2020-12-31 07:53:00,47.166,-88.4807,Calumet,MI
W-232442,Rain,Light,2020-12-31 02:56:00,2020-12-31 03:56:00,41.7016,-74.795,Bethel,NY
W-232443,Snow,Moderate,2020-12-31 05:56:00,2020-12-31 06:56:00,41.7016,-74.795,Bethel,NY
W-232444,Rain,Light,2020-12-31 07:56:00,2020-12-31 09:31:00,41.7016,-74.795,Bethel,NY
W-232445,Fog,Severe,2020-12-31 10:56:00,2020-12-31 11:05:00,41.7016,-74.795,Bethel,NY
W-232446,Rain,Light,2020-12-31 11:41:00,2020-12-31 12:21:00,41.7016,-74.795,Bethel,NY
W-239387,Rain,Light,2020-12-31 11:54:00,2020-12-31 13:56:00,40.2184,-76.8552,New Cumberland,PA
W-239388,Rain,Light,2020-12-31 14:43:00,2020-12-31 15:30:00,40.2184,-76.8552,New Cumberland,PA
W-243541,Snow,Light,2020-12-31 21:35:00,2020-12-31 22:55:00,48.8844,-99.6208,Rolla,ND
W-247163,Rain,Light,2020-12-31 01:00:00,2020-12-31 05:19:00,38.5037,-122.811,Windsor,CA
W-247164,Fog,Severe,2020-12-31 05:47:00,2020-12-31 07:31:00,38.5037,-122.811,Windsor,CA
W-247165,Rain,Light,2020-12-31 07:31:00,2020-12-31 07:42:00,38.5037,-122.811,Windsor,CA
W-247166,Fog,Severe,2020-12-31 07:42:00,2020-12-31 09:53:00,38.5037,-122.811,Windsor,CA
W-247167,Fog,Severe,2020-12-31 15:35:00,2020-12-31 15:42:00,38.5037,-122.811,Windsor,CA
W-248987,Snow,Light,2020-12-31 13:42:00,2020-12-31 14:53:00,39.2953,-114.8466,Ely,NV
W-255765,Rain,Light,2020-12-31 02:51:00,2020-12-31 03:51:00,43.6424,-70.3044,Portland,ME
W-255766,Rain,Light,2020-12-31 08:51:00,2020-12-31 09:51:00,43.6424,-70.3044,Portland,ME
W-257968,Rain,Light,2020-12-31 02:51:00,2020-12-31 04:51:00,31.1525,-97.4078,Temple,TX
W-257969,Rain,Light,2020-12-31 08:51:00,2020-12-31 10:51:00,31.1525,-97.4078,Temple,TX
W-257970,Rain,Moderate,2020-12-31 10:51:00,2020-12-31 11:09:00,31.1525,-97.4078,Temple,TX
W-257971,Precipitation,UNK,2020-12-31 11:51:00,2020-12-31 12:51:00,31.1525,-97.4078,Temple,TX
W-257972,Rain,Moderate,2020-12-31 12:51:00,2020-12-31 13:51:00,31.1525,-97.4078,Temple,TX
W-257973,Rain,Light,2020-12-31 13:51:00,2020-12-31 15:03:00,31.1525,-97.4078,Temple,TX
W-257974,Rain,Light,2020-12-31 15:18:00,2020-12-31 16:33:00,31.1525,-97.4078,Temple,TX
W-257975,Rain,Moderate,2020-12-31 16:33:00,2020-12-31 16:45:00,31.1525,-97.4078,Temple,TX
W-257976,Precipitation,UNK,2020-12-31 16:45:00,2020-12-31 17:04:00,31.1525,-97.4078,Temple,TX
W-257977,Rain,Light,2020-12-31 17:04:00,2020-12-31 17:15:00,31.1525,-97.4078,Temple,TX
W-257978,Rain,Moderate,2020-12-31 17:30:00,2020-12-31 19:51:00,31.1525,-97.4078,Temple,TX
W-257979,Rain,Light,2020-12-31 19:51:00,2020-12-31 21:51:00,31.1525,-97.4078,Temple,TX
W-257980,Rain,Light,2020-12-31 22:34:00,2020-12-31 23:12:00,31.1525,-97.4078,Temple,TX
W-257981,Rain,Moderate,2020-12-31 23:12:00,2020-12-31 23:27:00,31.1525,-97.4078,Temple,TX
W-257982,Rain,Heavy,2020-12-31 23:27:00,2020-12-31 23:51:00,31.1525,-97.4078,Temple,TX
W-261475,Snow,Light,2020-12-31 11:25:00,2020-12-31 13:51:00,41.7865,-111.8519,Logan,UT
W-261476,Fog,Severe,2020-12-31 13:51:00,2020-12-31 17:08:00,41.7865,-111.8519,Logan,UT
W-261477,Snow,Light,2020-12-31 17:08:00,2020-12-31 17:51:00,41.7865,-111.8519,Logan,UT
W-261478,Fog,Severe,2020-12-31 17:51:00,2020-12-31 17:57:00,41.7865,-111.8519,Logan,UT
W-261479,Snow,Light,2020-12-31 17:57:00,2020-12-31 18:12:00,41.7865,-111.8519,Logan,UT
W-261480,Fog,Severe,2020-12-31 18:12:00,2020-12-31 20:25:00,41.7865,-111.8519,Logan,UT
W-261481,Fog,Severe,2020-12-31 23:46:00,2020-12-31 23:53:00,41.7865,-111.8519,Logan,UT
W-265098,Snow,Light,2020-12-31 01:15:00,2020-12-31 03:15:00,40.2044,-84.5319,Versailles,OH
W-270723,Fog,Severe,2020-12-31 04:55:00,2020-12-31 11:35:00,31.2504,-82.3957,Waycross,GA
W-270724,Fog,Moderate,2020-12-31 11:35:00,2020-12-31 11:55:00,31.2504,-82.3957,Waycross,GA
W-270725,Rain,Light,2020-12-31 11:55:00,2020-12-31 12:15:00,31.2504,-82.3957,Waycross,GA
W-270726,Fog,Moderate,2020-12-31 12:15:00,2020-12-31 12:35:00,31.2504,-82.3957,Waycross,GA
W-270727,Fog,Moderate,2020-12-31 12:55:00,2020-12-31 13:15:00,31.2504,-82.3957,Waycross,GA
W-270728,Rain,Light,2020-12-31 14:15:00,2020-12-31 14:35:00,31.2504,-82.3957,Waycross,GA
W-270729,Rain,Light,2020-12-31 17:15:00,2020-12-31 18:15:00,31.2504,-82.3957,Waycross,GA
W-270730,Rain,Light,2020-12-31 21:55:00,2020-12-31 22:15:00,31.2504,-82.3957,Waycross,GA
W-278330,Rain,Light,2020-12-31 10:51:00,2020-12-31 13:51:00,40.6392,-73.7639,Jamaica,NY
W-278331,Rain,Moderate,2020-12-31 13:51:00,2020-12-31 14:51:00,40.6392,-73.7639,Jamaica,NY
W-278332,Rain,Light,2020-12-31 14:51:00,2020-12-31 17:51:00,40.6392,-73.7639,Jamaica,NY
W-288284,Fog,Severe,2020-12-31 12:15:00,2020-12-31 14:55:00,32.9147,-85.9628,Alexander City,AL
W-288285,Fog,Severe,2020-12-31 16:55:00,2020-12-31 17:35:00,32.9147,-85.9628,Alexander City,AL
W-288286,Rain,Light,2020-12-31 17:35:00,2020-12-31 17:55:00,32.9147,-85.9628,Alexander City,AL
W-288287,Rain,Light,2020-12-31 18:15:00,2020-12-31 18:35:00,32.9147,-85.9628,Alexander City,AL
W-288288,Fog,Severe,2020-12-31 19:15:00,2020-12-31 19:55:00,32.9147,-85.9628,Alexander City,AL
W-288289,Rain,Light,2020-12-31 19:55:00,2020-12-31 20:35:00,32.9147,-85.9628,Alexander City,AL
W-291957,Fog,Severe,2020-12-31 16:55:00,2020-12-31 19:15:00,48.3008,-102.4064,Stanley,ND
W-291958,Fog,Severe,2020-12-31 19:35:00,2020-12-31 19:55:00,48.3008,-102.4064,Stanley,ND
W-291959,Fog,Severe,2020-12-31 20:15:00,2020-12-31 20:35:00,48.3008,-102.4064,Stanley,ND
W-297365,Snow,Light,2020-12-31 00:43:00,2020-12-31 01:54:00,46.8715,-68.0179,Caribou,ME
W-297366,Snow,Light,2020-12-31 02:54:00,2020-12-31 04:44:00,46.8715,-68.0179,Caribou,ME
W-297367,Snow,Moderate,2020-12-31 04:44:00,2020-12-31 05:06:00,46.8715,-68.0179,Caribou,ME
W-297368,Snow,Light,2020-12-31 05:06:00,2020-12-31 05:43:00,46.8715,-68.0179,Caribou,ME
W-297369,Snow,Moderate,2020-12-31 05:43:00,2020-12-31 06:22:00,46.8715,-68.0179,Caribou,ME
W-297370,Snow,Light,2020-12-31 06:22:00,2020-12-31 06:39:00,46.8715,-68.0179,Caribou,ME
W-297371,Snow,Moderate,2020-12-31 06:39:00,2020-12-31 07:08:00,46.8715,-68.0179,Caribou,ME
W-297372,Snow,Light,2020-12-31 07:08:00,2020-12-31 07:27:00,46.8715,-68.0179,Caribou,ME
W-297373,Snow,Moderate,2020-12-31 07:27:00,2020-12-31 08:02:00,46.8715,-68.0179,Caribou,ME
W-297374,Snow,Light,2020-12-31 08:02:00,2020-12-31 08:54:00,46.8715,-68.0179,Caribou,ME
