EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),LocationLat,LocationLng,City,State
W-1744116,Fog,Severe,2022-12-31 08:15:00,2022-12-31 09:15:00,0.0,41.6404,-85.0851,Angola,IN
W-1744117,Fog,Severe,2022-12-31 09:35:00,2022-12-31 09:55:00,0.0,41.6404,-85.0851,Angola,IN
W-1744118,Fog,Severe,2022-12-31 10:15:00,2022-12-31 10:35:00,0.0,41.6404,-85.0851,Angola,IN
W-1744119,Fog,Severe,2022-12-31 11:15:00,2022-12-31 17:55:00,0.0,41.6404,-85.0851,Angola,IN
W-1750019,Rain,Light,2022-12-31 01:15:00,2022-12-31 02:55:00,0.0,43.7774,-82.9827,Bad Axe,MI
W-1750020,Rain,Light,2022-12-31 03:15:00,2022-12-31 03:35:00,0.0,43.7774,-82.9827,Bad Axe,MI
W-1750021,Snow,Light,2022-12-31 03:35:00,2022-12-31 03:55:00,0.0,43.7774,-82.9827,Bad Axe,MI
W-1750022,Rain,Light,2022-12-31 03:55:00,2022-12-31 07:35:00,0.0,43.7774,-82.9827,Bad Axe,MI
W-1750023,Rain,Light,2022-12-31 07:55:00,2022-12-31 08:15:00,0.0,43.7774,-82.9827,Bad Axe,MI
W-1750024,Fog,Severe,2022-12-31 08:15:00,2022-12-31 17:35:00,0.0,43.7774,-82.9827,Bad Axe,MI
W-1750025,Fog,Severe,2022-12-31 18:15:00,2022-12-31 18:35:00,0.0,43.7774,-82.9827,Bad Axe,MI
W-1754142,Fog,Severe,2022-12-31 09:28:00,2022-12-31 09:53:00,0.0,29.6375,-95.2824,Houston,TX
W-1754143,Fog,Severe,2022-12-31 10:09:00,2022-12-31 10:53:00,0.0,29.6375,-95.2824,Houston,TX
W-1754144,Fog,Severe,2022-12-31 14:03:00,2022-12-31 15:53:00,0.0,29.6375,-95.2824,Houston,TX
W-1761411,Fog,Severe,2022-12-31 04:40:00,2022-12-31 05:50:00,0.0,28.615,-80.6945,Orlando,FL
W-1761412,Fog,Severe,2022-12-31 06:00:00,2022-12-31 06:25:00,0.0,28.615,-80.6945,Orlando,FL
W-1761413,Fog,Severe,2022-12-31 07:30:00,2022-12-31 07:35:00,0.0,28.615,-80.6945,Orlando,FL
W-1761414,Fog,Severe,2022-12-31 07:45:00,2022-12-31 09:00:00,0.0,28.615,-80.6945,Orlando,FL
W-1761415,Fog,Severe,2022-12-31 09:15:00,2022-12-31 09:35:00,0.0,28.615,-80.6945,Orlando,FL
W-1761416,Fog,Severe,2022-12-31 09:55:00,2022-12-31 14:10:00,0.0,28.615,-80.6945,Orlando,FL
W-1765976,Fog,Severe,2022-12-31 13:58:00,2022-12-31 14:53:00,0.0,36.5729,-79.3361,Danville,VA
W-1765977,Rain,Light,2022-12-31 14:53:00,2022-12-31 15:11:00,0.0,36.5729,-79.3361,Danville,VA
W-1765978,Fog,Severe,2022-12-31 15:11:00,2022-12-31 15:29:00,0.0,36.5729,-79.3361,Danville,VA
W-1765979,Rain,Light,2022-12-31 15:29:00,2022-12-31 16:11:00,0.0,36.5729,-79.3361,Danville,VA
W-1765980,Fog,Severe,2022-12-31 16:11:00,2022-12-31 18:20:00,0.0,36.5729,-79.3361,Danville,VA
W-1765981,Rain,Light,2022-12-31 18:20:00,2022-12-31 19:45:00,0.08,36.5729,-79.3361,Danville,VA
W-1765982,Rain,Moderate,2022-12-31 19:45:00,2022-12-31 20:07:00,0.22,36.5729,-79.3361,Danville,VA
W-1765983,Rain,Light,2022-12-31 20:07:00,2022-12-31 20:53:00,0.0,36.5729,-79.3361,Danville,VA
W-1765984,Fog,Severe,2022-12-31 20:53:00,2022-12-31 21:45:00,0.0,36.5729,-79.3361,Danville,VA
W-1774753,Snow,Moderate,2022-12-31 00:35:00,2022-12-31 01:15:00,0.08,44.4029,-118.9672,John Day,OR
W-1774754,Snow,Light,2022-12-31 01:15:00,2022-12-31 03:35:00,0.0,44.4029,-118.9672,John Day,OR
W-1774755,Snow,Light,2022-12-31 03:55:00,2022-12-31 04:15:00,0.01,44.4029,-118.9672,John Day,OR
W-1774756,Snow,Light,2022-12-31 04:35:00,2022-12-31 04:55:00,0.01,44.4029,-118.9672,John Day,OR
W-1774757,Snow,Light,2022-12-31 07:15:00,2022-12-31 07:55:00,0.02,44.4029,-118.9672,John Day,OR
W-1774758,Snow,Light,2022-12-31 08:15:00,2022-12-31 08:35:00,0.0,44.4029,-118.9672,John Day,OR
W-1774759,Fog,Severe,2022-12-31 08:55:00,2022-12-31 09:15:00,0.0,44.4029,-118.9672,John Day,OR
W-1779019,Rain,Light,2022-12-31 03:53:00,2022-12-31 04:53:00,0.05,30.837,-85.1835,Marianna,FL
W-1779020,Rain,Moderate,2022-12-31 04:53:00,2022-12-31 05:53:00,0.17,30.837,-85.1835,Marianna,FL
W-1779021,Rain,Light,2022-12-31 05:53:00,2022-12-31 08:53:00,0.04,30.837,-85.1835,Marianna,FL
W-1779022,Rain,Light,2022-12-31 09:38:00,2022-12-31 09:53:00,0.0,30.837,-85.1835,Marianna,FL
W-1779023,Rain,Light,2022-12-31 12:53:00,2022-12-31 13:53:00,0.0,30.837,-85.1835,Marianna,FL
W-1782289,Snow,Moderate,2022-12-31 18:56:00,2022-12-31 18:58:00,0.04,38.5339,-106.933,Gunnison,CO
W-1782290,Snow,Light,2022-12-31 18:58:00,2022-12-31 19:56:00,0.0,38.5339,-106.933,Gunnison,CO
W-1787573,Rain,Light,2022-12-31 00:55:00,2022-12-31 01:15:00,0.0,35.7636,-80.9473,Statesville,NC
W-1787574,Fog,Severe,2022-12-31 01:15:00,2022-12-31 14:35:00,0.0,35.7636,-80.9473,Statesville,NC
W-1787575,Rain,Light,2022-12-31 14:35:00,2022-12-31 18:55:00,0.25,35.7636,-80.9473,Statesville,NC
W-1787576,Fog,Severe,2022-12-31 18:55:00,2022-12-31 19:35:00,0.0,35.7636,-80.9473,Statesville,NC
W-1787577,Rain,Light,2022-12-31 19:35:00,2022-12-31 20:35:00,0.02,35.7636,-80.9473,Statesville,NC
W-1787578,Rain,Light,2022-12-31 21:15:00,2022-12-31 21:35:00,0.0,35.7636,-80.9473,Statesville,NC
W-1787579,Fog,Severe,2022-12-31 21:35:00,2022-12-31 22:15:00,0.0,35.7636,-80.9473,Statesville,NC
W-1787580,Rain,Light,2022-12-31 22:55:00,2022-12-31 23:35:00,0.0,35.7636,-80.9473,Statesville,NC
W-1787581,Fog,Severe,2022-12-31 23:35:00,2022-12-31 23:55:00,0.0,35.7636,-80.9473,Statesville,NC
W-1791959,Fog,Severe,2022-12-31 03:30:00,2022-12-31 04:10:00,0.0,30.071,-94.216,Beaumont,TX
W-1791960,Fog,Severe,2022-12-31 06:50:00,2022-12-31 07:10:00,0.0,30.071,-94.216,Beaumont,TX
W-1791961,Fog,Severe,2022-12-31 07:50:00,2022-12-31 08:30:00,0.0,30.071,-94.216,Beaumont,TX
W-1791962,Fog,Severe,2022-12-31 09:30:00,2022-12-31 15:10:00,0.0,30.071,-94.216,Beaumont,TX
W-1797419,Fog,Severe,2022-12-31 05:25:00,2022-12-31 07:55:00,0.0,28.2422,-80.608,Patrick Afb,FL
W-1797420,Fog,Severe,2022-12-31 09:10:00,2022-12-31 09:40:00,0.0,28.2422,-80.608,Patrick Afb,FL
W-1797421,Fog,Severe,2022-12-31 10:40:00,2022-12-31 12:55:00,0.0,28.2422,-80.608,Patrick Afb,FL
W-1797422,Fog,Moderate,2022-12-31 12:55:00,2022-12-31 14:55:00,0.0,28.2422,-80.608,Patrick Afb,FL
W-1797423,Fog,Severe,2022-12-31 14:55:00,2022-12-31 15:55:00,0.0,28.2422,-80.608,Patrick Afb,FL
W-1803547,Rain,Light,2022-12-31 11:56:00,2022-12-31 23:56:00,0.46,41.3779,-79.8604,Franklin,PA
W-1810226,Rain,Light,2022-12-31 05:15:00,2022-12-31 07:35:00,0.05,35.2228,-83.415,Franklin,NC
W-1810227,Rain,Light,2022-12-31 08:35:00,2022-12-31 08:55:00,0.01,35.2228,-83.415,Franklin,NC
W-1810228,Rain,Light,2022-12-31 12:15:00,2022-12-31 12:35:00,0.0,35.2228,-83.415,Franklin,NC
W-1810229,Rain,Light,2022-12-31 13:15:00,2022-12-31 13:55:00,0.0,35.2228,-83.415,Franklin,NC
W-1810230,Rain,Light,2022-12-31 14:15:00,2022-12-31 16:15:00,0.21,35.2228,-83.415,Franklin,NC
W-1810231,Rain,Light,2022-12-31 16:55:00,2022-12-31 18:55:00,0.29,35.2228,-83.415,Franklin,NC
W-1810232,Rain,Moderate,2022-12-31 18:55:00,2022-12-31 19:15:00,0.1,35.2228,-83.415,Franklin,NC
W-1810233,Rain,Light,2022-12-31 19:15:00,2022-12-31 19:55:00,0.0,35.2228,-83.415,Franklin,NC
W-1810234,Rain,Light,2022-12-31 20:15:00,2022-12-31 20:55:00,0.0,35.2228,-83.415,Franklin,NC
W-1816700,Fog,Severe,2022-12-31 05:35:00,2022-12-31 05:55:00,0.0,38.0097,-77.97,Louisa,VA
W-1816701,Fog,Moderate,2022-12-31 05:55:00,2022-12-31 06:15:00,0.0,38.0097,-77.97,Louisa,VA
W-1816702,Fog,Severe,2022-12-31 09:15:00,2022-12-31 11:35:00,0.0,38.0097,-77.97,Louisa,VA
W-1816703,Rain,Light,2022-12-31 11:35:00,2022-12-31 11:55:00,0.0,38.0097,-77.97,Louisa,VA
W-1816704,Fog,Severe,2022-12-31 12:35:00,2022-12-31 13:35:00,0.0,38.0097,-77.97,Louisa,VA
W-1816705,Fog,Severe,2022-12-31 13:55:00,2022-12-31 14:55:00,0.0,38.0097,-77.97,Louisa,VA
W-1816706,Rain,Light,2022-12-31 17:55:00,2022-12-31 18:15:00,0.0,38.0097,-77.97,Louisa,VA
W-1816707,Rain,Light,2022-12-31 18:55:00,2022-12-31 20:35:00,0.05,38.0097,-77.97,Louisa,VA
W-1816708,Rain,Moderate,2022-12-31 20:35:00,2022-12-31 22:15:00,0.87,38.0097,-77.97,Louisa,VA
W-1816709,Rain,Light,2022-12-31 22:15:00,2022-12-31 23:55:00,0.08,38.0097,-77.97,Louisa,VA
W-1817062,Fog,Moderate,2022-12-31 00:35:00,2022-12-31 00:55:00,0.0,40.9845,-122.6934,Weaverville,CA
W-1817063,Fog,Severe,2022-12-31 00:55:00,2022-12-31 02:55:00,0.0,40.9845,-122.6934,Weaverville,CA
W-1817064,Fog,Moderate,2022-12-31 02:55:00,2022-12-31 03:15:00,0.0,40.9845,-122.6934,Weaverville,CA
W-1817065,Fog,Moderate,2022-12-31 04:35:00,2022-12-31 05:35:00,0.0,40.9845,-122.6934,Weaverville,CA
W-1817066,Fog,Severe,2022-12-31 06:15:00,2022-12-31 06:55:00,0.0,40.9845,-122.6934,Weaverville,CA
W-1817067,Fog,Moderate,2022-12-31 06:55:00,2022-12-31 07:15:00,0.0,40.9845,-122.6934,Weaverville,CA
W-1817068,Fog,Severe,2022-12-31 07:35:00,2022-12-31 08:55:00,0.0,40.9845,-122.6934,Weaverville,CA
W-1817069,Fog,Moderate,2022-12-31 08:55:00,2022-12-31 09:15:00,0.0,40.9845,-122.6934,Weaverville,CA
W-1817070,Fog,Severe,2022-12-31 09:35:00,2022-12-31 12:35:00,0.0,40.9845,-122.6934,Weaverville,CA
W-1817071,Fog,Severe,2022-12-31 13:35:00,2022-12-31 18:55:00,0.0,40.9845,-122.6934,Weaverville,CA
W-1817072,Fog,Severe,2022-12-31 19:35:00,2022-12-31 20:35:00,0.0,40.9845,-122.6934,Weaverville,CA
W-1817073,Fog,Moderate,2022-12-31 22:35:00,2022-12-31 23:15:00,0.0,40.9845,-122.6934,Weaverville,CA
W-1825858,Rain,Heavy,2022-12-31 00:55:00,2022-12-31 01:55:00,0.32,30.4833,-86.5254,Eglin Afb,FL
W-1825859,Rain,Light,2022-12-31 01:55:00,2022-12-31 03:06:00,0.16,30.4833,-86.5254,Eglin Afb,FL
W-1825860,Rain,Light,2022-12-31 03:31:00,2022-12-31 03:37:00,0.0,30.4833,-86.5254,Eglin Afb,FL
W-1825861,Rain,Light,2022-12-31 04:30:00,2022-12-31 04:35:00,0.0,30.4833,-86.5254,Eglin Afb,FL
W-1825862,Rain,Light,2022-12-31 07:45:00,2022-12-31 07:56:00,0.0,30.4833,-86.5254,Eglin Afb,FL
W-1825863,Rain,Light,2022-12-31 10:16:00,2022-12-31 10:59:00,0.01,30.4833,-86.5254,Eglin Afb,FL
W-1825864,Rain,Light,2022-12-31 14:05:00,2022-12-31 14:22:00,0.0,30.4833,-86.5254,Eglin Afb,FL
W-1828677,Fog,Severe,2022-12-31 02:27:00,2022-12-31 04:43:00,0.0,31.3514,-100.4939,San Angelo,TX
W-1828678,Fog,Severe,2022-12-31 04:51:00,2022-12-31 05:01:00,0.0,31.3514,-100.4939,San Angelo,TX
W-1835285,Fog,Severe,2022-12-31 04:55:00,2022-12-31 06:15:00,0.0,32.921,-80.6406,Walterboro,SC
W-1835286,Fog,Severe,2022-12-31 07:15:00,2022-12-31 08:55:00,0.0,32.921,-80.6406,Walterboro,SC
W-1835287,Fog,Severe,2022-12-31 09:35:00,2022-12-31 11:55:00,0.0,32.921,-80.6406,Walterboro,SC
W-1835288,Rain,Light,2022-12-31 14:55:00,2022-12-31 15:15:00,0.0,32.921,-80.6406,Walterboro,SC
W-1835289,Rain,Light,2022-12-31 16:35:00,2022-12-31 17:55:00,0.04,32.921,-80.6406,Walterboro,SC
W-1835290,Rain,Light,2022-12-31 18:55:00,2022-12-31 19:15:00,0.01,32.921,-80.6406,Walterboro,SC
W-1835291,Fog,Severe,2022-12-31 19:35:00,2022-12-31 19:55:00,0.0,32.921,-80.6406,Walterboro,SC
W-1838323,Rain,Light,2022-12-31 16:51:00,2022-12-31 18:50:00,0.0,35.3896,-80.7074,Concord,NC
W-1838324,Fog,Severe,2022-12-31 18:50:00,2022-12-31 19:50:00,0.0,35.3896,-80.7074,Concord,NC
W-1838325,Rain,Light,2022-12-31 19:50:00,2022-12-31 20:50:00,0.0,35.3896,-80.7074,Concord,NC
W-1847590,Rain,Light,2022-12-31 01:03:00,2022-12-31 01:56:00,0.01,43.4195,-124.2437,North Bend,OR
W-1847591,Fog,Severe,2022-12-31 04:49:00,2022-12-31 05:07:00,0.0,43.4195,-124.2437,North Bend,OR
W-1847592,Fog,Severe,2022-12-31 05:45:00,2022-12-31 08:40:00,0.0,43.4195,-124.2437,North Bend,OR
W-1847593,Fog,Severe,2022-12-31 08:49:00,2022-12-31 08:56:00,0.0,43.4195,-124.2437,North Bend,OR
W-1847594,Fog,Severe,2022-12-31 09:29:00,2022-12-31 09:54:00,0.0,43.4195,-124.2437,North Bend,OR
W-1847595,Fog,Severe,2022-12-31 10:52:00,2022-12-31 11:56:00,0.0,43.4195,-124.2437,North Bend,OR
W-1852971,Fog,Severe,2022-12-31 02:55:00,2022-12-31 10:55:00,0.0,43.073,-92.6132,Charles City,IA
W-1852972,Fog,Severe,2022-12-31 11:55:00,2022-12-31 12:55:00,0.0,43.073,-92.6132,Charles City,IA
W-1867068,Fog,Severe,2022-12-31 01:20:00,2022-12-31 03:52:00,0.0,31.0217,-92.9107,Pitkin,LA
W-1867069,Fog,Severe,2022-12-31 04:12:00,2022-12-31 04:16:00,0.0,31.0217,-92.9107,Pitkin,LA
W-1867070,Fog,Severe,2022-12-31 04:45:00,2022-12-31 05:17:00,0.0,31.0217,-92.9107,Pitkin,LA
W-1867071,Fog,Severe,2022-12-31 05:45:00,2022-12-31 05:56:00,0.0,31.0217,-92.9107,Pitkin,LA
W-1867072,Rain,Light,2022-12-31 05:56:00,2022-12-31 07:52:00,0.0,31.0217,-92.9107,Pitkin,LA
W-1867073,Fog,Severe,2022-12-31 07:52:00,2022-12-31 13:52:00,0.0,31.0217,-92.9107,Pitkin,LA
W-1867074,Rain,Light,2022-12-31 13:52:00,2022-12-31 14:44:00,0.0,31.0217,-92.9107,Pitkin,LA
W-1867075,Fog,Severe,2022-12-31 14:44:00,2022-12-31 14:52:00,0.0,31.0217,-92.9107,Pitkin,LA
W-1869829,Fog,Severe,2022-12-31 10:55:00,2022-12-31 16:35:00,0.0,43.5813,-116.5231,Nampa,ID
W-1886984,Rain,Light,2022-12-31 09:51:00,2022-12-31 10:53:00,0.0,35.0147,-80.6242,Monroe,NC
W-1886985,Rain,Light,2022-12-31 15:53:00,2022-12-31 16:03:00,0.0,35.0147,-80.6242,Monroe,NC
W-1886986,Rain,Light,2022-12-31 16:36:00,2022-12-31 17:38:00,0.22,35.0147,-80.6242,Monroe,NC
W-1886987,Rain,Moderate,2022-12-31 17:38:00,2022-12-31 18:01:00,0.57,35.0147,-80.6242,Monroe,NC
W-1886988,Rain,Light,2022-12-31 18:01:00,2022-12-31 18:34:00,0.02,35.0147,-80.6242,Monroe,NC
W-1886989,Rain,Light,2022-12-31 19:53:00,2022-12-31 21:03:00,0.01,35.0147,-80.6242,Monroe,NC
W-1891867,Snow,Light,2022-12-31 18:15:00,2022-12-31 19:55:00,0.0,42.4536,-91.9476,Independence,IA
W-1891868,Rain,Light,2022-12-31 19:55:00,2022-12-31 22:15:00,0.0,42.4536,-91.9476,Independence,IA
W-1906554,Fog,Severe,2022-12-31 04:20:00,2022-12-31 04:40:00,0.0,32.01,-81.1457,Savannah,GA
W-1906555,Fog,Severe,2022-12-31 05:55:00,2022-12-31 06:40:00,0.0,32.01,-81.1457,Savannah,GA
W-1906556,Fog,Severe,2022-12-31 06:55:00,2022-12-31 11:10:00,0.0,32.01,-81.1457,Savannah,GA
W-1906557,Rain,Light,2022-12-31 17:14:00,2022-12-31 17:25:00,0.0,32.01,-81.1457,Savannah,GA
W-1906558,Rain,Light,2022-12-31 17:26:00,2022-12-31 18:00:00,0.01,32.01,-81.1457,Savannah,GA
W-1906559,Rain,Light,2022-12-31 18:04:00,2022-12-31 18:13:00,0.0,32.01,-81.1457,Savannah,GA
W-1906560,Rain,Light,2022-12-31 18:57:00,2022-12-31 19:12:00,0.0,32.01,-81.1457,Savannah,GA
W-1906561,Rain,Light,2022-12-31 19:38:00,2022-12-31 19:57:00,0.01,32.01,-81.1457,Savannah,GA
W-1916374,Fog,Severe,2022-12-31 00:55:00,2022-12-31 01:15:00,0.0,36.7003,-76.9021,Carrsville,VA
W-1916375,Fog,Severe,2022-12-31 03:15:00,2022-12-31 03:35:00,0.0,36.7003,-76.9021,Carrsville,VA
W-1916376,Fog,Severe,2022-12-31 03:55:00,2022-12-31 05:35:00,0.0,36.7003,-76.9021,Carrsville,VA
W-1916377,Rain,Light,2022-12-31 07:35:00,2022-12-31 07:55:00,0.0,36.7003,-76.9021,Carrsville,VA
W-1916378,Rain,Light,2022-12-31 08:35:00,2022-12-31 08:55:00,0.0,36.7003,-76.9021,Carrsville,VA
W-1916379,Rain,Light,2022-12-31 09:35:00,2022-12-31 10:15:00,0.0,36.7003,-76.9021,Carrsville,VA
W-1916380,Rain,Light,2022-12-31 10:35:00,2022-12-31 11:15:00,0.0,36.7003,-76.9021,Carrsville,VA
W-1916381,Rain,Light,2022-12-31 11:35:00,2022-12-31 11:55:00,0.0,36.7003,-76.9021,Carrsville,VA
W-1916382,Fog,Severe,2022-12-31 11:55:00,2022-12-31 16:55:00,0.0,36.7003,-76.9021,Carrsville,VA
W-1916383,Rain,Light,2022-12-31 19:15:00,2022-12-31 19:55:00,0.0,36.7003,-76.9021,Carrsville,VA
W-1916384,Rain,Light,2022-12-31 20:55:00,2022-12-31 21:15:00,0.0,36.7003,-76.9021,Carrsville,VA
W-1921138,Rain,Light,2022-12-31 01:53:00,2022-12-31 02:53:00,0.17,36.1189,-86.6892,Nashville,TN
W-1921139,Rain,Moderate,2022-12-31 02:53:00,2022-12-31 04:26:00,0.22,36.1189,-86.6892,Nashville,TN
W-1921140,Rain,Light,2022-12-31 04:53:00,2022-12-31 06:53:00,0.32,36.1189,-86.6892,Nashville,TN
W-1921141,Rain,Moderate,2022-12-31 06:53:00,2022-12-31 06:56:00,0.15,36.1189,-86.6892,Nashville,TN
W-1921142,Rain,Light,2022-12-31 06:56:00,2022-12-31 07:53:00,0.01,36.1189,-86.6892,Nashville,TN
W-1921143,Rain,Moderate,2022-12-31 07:53:00,2022-12-31 08:26:00,0.12,36.1189,-86.6892,Nashville,TN
W-1921144,Rain,Light,2022-12-31 08:26:00,2022-12-31 10:53:00,0.2,36.1189,-86.6892,Nashville,TN
W-1925432,Snow,Light,2022-12-31 01:55:00,2022-12-31 02:15:00,0.0,42.7956,-109.8069,Pinedale,WY
W-1925433,Snow,Light,2022-12-31 03:55:00,2022-12-31 04:15:00,0.0,42.7956,-109.8069,Pinedale,WY
W-1925434,Snow,Light,2022-12-31 04:35:00,2022-12-31 14:35:00,0.0,42.7956,-109.8069,Pinedale,WY
W-1949079,Rain,Light,2022-12-31 04:16:00,2022-12-31 05:53:00,0.06,42.1566,-120.3972,Lakeview,OR
W-1949080,Rain,Light,2022-12-31 06:53:00,2022-12-31 09:46:00,0.18,42.1566,-120.3972,Lakeview,OR
W-1949081,Rain,Light,2022-12-31 10:53:00,2022-12-31 14:47:00,0.16,42.1566,-120.3972,Lakeview,OR
W-1949082,Rain,Light,2022-12-31 14:53:00,2022-12-31 15:53:00,0.0,42.1566,-120.3972,Lakeview,OR
W-1949083,Fog,Severe,2022-12-31 17:30:00,2022-12-31 20:02:00,0.0,42.1566,-120.3972,Lakeview,OR
W-1952449,Fog,Severe,2022-12-31 07:02:00,2022-12-31 12:43:00,0.0,25.995,-81.6725,Naples,FL
W-1957272,Rain,Light,2022-12-31 04:36:00,2022-12-31 05:24:00,0.09,34.8251,-77.6189,Richlands,NC
W-1957273,Rain,Moderate,2022-12-31 05:24:00,2022-12-31 05:56:00,0.3,34.8251,-77.6189,Richlands,NC
W-1957274,Rain,Heavy,2022-12-31 05:56:00,2022-12-31 06:00:00,0.35,34.8251,-77.6189,Richlands,NC
W-1957275,Rain,Light,2022-12-31 06:00:00,2022-12-31 07:56:00,0.19,34.8251,-77.6189,Richlands,NC
W-1957276,Fog,Severe,2022-12-31 09:02:00,2022-12-31 15:29:00,0.0,34.8251,-77.6189,Richlands,NC
W-1957277,Rain,Light,2022-12-31 23:16:00,2022-12-31 23:28:00,0.0,34.8251,-77.6189,Richlands,NC
W-1968773,Fog,Severe,2022-12-31 01:16:00,2022-12-31 03:37:00,0.0,45.331,-95.6469,Benson,MN
W-1968774,Fog,Severe,2022-12-31 04:37:00,2022-12-31 10:37:00,0.0,45.331,-95.6469,Benson,MN
W-1968775,Snow,Light,2022-12-31 10:37:00,2022-12-31 10:55:00,0.0,45.331,-95.6469,Benson,MN
W-1968776,Fog,Severe,2022-12-31 11:16:00,2022-12-31 11:37:00,0.0,45.331,-95.6469,Benson,MN
W-1980076,Rain,Light,2022-12-31 08:51:00,2022-12-31 14:51:00,0.16,42.08,-80.1825,Erie,PA
W-1980077,Rain,Light,2022-12-31 15:42:00,2022-12-31 16:51:00,0.05,42.08,-80.1825,Erie,PA
W-1980078,Fog,Severe,2022-12-31 19:05:00,2022-12-31 19:15:00,0.0,42.08,-80.1825,Erie,PA
W-1980079,Rain,Light,2022-12-31 19:15:00,2022-12-31 22:01:00,0.21,42.08,-80.1825,Erie,PA
W-1980080,Fog,Severe,2022-12-31 22:01:00,2022-12-31 22:11:00,0.0,42.08,-80.1825,Erie,PA
W-1980081,Rain,Light,2022-12-31 22:11:00,2022-12-31 22:51:00,0.0,42.08,-80.1825,Erie,PA
W-1986456,Rain,Light,2022-12-31 02:53:00,2022-12-31 09:45:00,0.56,40.7081,-84.0214,Lima,OH
W-1986457,Rain,Light,2022-12-31 09:53:00,2022-12-31 10:53:00,0.13,40.7081,-84.0214,Lima,OH
W-1986458,Rain,Moderate,2022-12-31 10:53:00,2022-12-31 11:53:00,0.1,40.7081,-84.0214,Lima,OH
W-1986459,Fog,Severe,2022-12-31 11:53:00,2022-12-31 12:19:00,0.0,40.7081,-84.0214,Lima,OH
W-1986460,Rain,Light,2022-12-31 12:19:00,2022-12-31 12:22:00,0.01,40.7081,-84.0214,Lima,OH
W-1986461,Fog,Severe,2022-12-31 12:22:00,2022-12-31 13:14:00,0.0,40.7081,-84.0214,Lima,OH
W-1986462,Rain,Light,2022-12-31 13:14:00,2022-12-31 13:41:00,0.01,40.7081,-84.0214,Lima,OH
W-1986463,Fog,Severe,2022-12-31 13:41:00,2022-12-31 14:10:00,0.0,40.7081,-84.0214,Lima,OH
W-1986464,Rain,Light,2022-12-31 14:10:00,2022-12-31 15:53:00,0.01,40.7081,-84.0214,Lima,OH
W-1986465,Fog,Severe,2022-12-31 17:53:00,2022-12-31 19:53:00,0.0,40.7081,-84.0214,Lima,OH
W-1991582,Rain,Light,2022-12-31 00:56:00,2022-12-31 01:56:00,0.01,39.9061,-84.2186,Vandalia,OH
W-1991583,Rain,Light,2022-12-31 03:56:00,2022-12-31 05:56:00,0.05,39.9061,-84.2186,Vandalia,OH
W-1991584,Rain,Moderate,2022-12-31 05:56:00,2022-12-31 06:56:00,0.11,39.9061,-84.2186,Vandalia,OH
W-1991585,Rain,Light,2022-12-31 06:56:00,2022-12-31 11:30:00,0.31,39.9061,-84.2186,Vandalia,OH
W-1991586,Rain,Light,2022-12-31 11:56:00,2022-12-31 12:56:00,0.01,39.9061,-84.2186,Vandalia,OH
W-1991587,Fog,Severe,2022-12-31 13:10:00,2022-12-31 13:43:00,0.0,39.9061,-84.2186,Vandalia,OH
W-1991588,Rain,Light,2022-12-31 13:43:00,2022-12-31 16:56:00,0.15,39.9061,-84.2186,Vandalia,OH
W-2003045,Fog,Moderate,2022-12-31 18:56:00,2022-12-31 20:42:00,0.0,41.4535,-86.9981,Valparaiso,IN
W-2007441,Rain,Light,2022-12-31 05:35:00,2022-12-31 07:55:00,0.0,37.578,-84.77,Danville,KY
W-2007442,Rain,Light,2022-12-31 09:15:00,2022-12-31 12:55:00,0.0,37.578,-84.77,Danville,KY
W-2007443,Rain,Light,2022-12-31 13:15:00,2022-12-31 14:15:00,0.0,37.578,-84.77,Danville,KY
W-2007444,Rain,Light,2022-12-31 19:15:00,2022-12-31 19:35:00,0.0,37.578,-84.77,Danville,KY
W-2011644,Fog,Severe,2022-12-31 04:15:00,2022-12-31 05:15:00,0.0,33.2578,-81.3883,Barnwell,SC
W-2011645,Fog,Severe,2022-12-31 05:55:00,2022-12-31 06:15:00,0.0,33.2578,-81.3883,Barnwell,SC
W-2011646,Fog,Severe,2022-12-31 06:55:00,2022-12-31 09:35:00,0.0,33.2578,-81.3883,Barnwell,SC
W-2011647,Fog,Severe,2022-12-31 12:15:00,2022-12-31 13:35:00,0.0,33.2578,-81.3883,Barnwell,SC
W-2011648,Rain,Light,2022-12-31 17:55:00,2022-12-31 18:55:00,0.0,33.2578,-81.3883,Barnwell,SC
W-2018767,Fog,Severe,2022-12-31 12:12:00,2022-12-31 18:56:00,0.0,41.0624,-73.7046,Purchase,NY
W-2018768,Rain,Light,2022-12-31 18:56:00,2022-12-31 22:56:00,0.09,41.0624,-73.7046,Purchase,NY
W-2018769,Fog,Severe,2022-12-31 22:56:00,2022-12-31 23:56:00,0.0,41.0624,-73.7046,Purchase,NY
W-2023612,Fog,Severe,2022-12-31 15:05:00,2022-12-31 15:16:00,0.0,34.2622,-88.7713,Tupelo,MS
W-2031378,Rain,Light,2022-12-31 11:51:00,2022-12-31 12:38:00,0.0,40.7012,-74.009,New York,NY
W-2031379,Fog,Severe,2022-12-31 12:51:00,2022-12-31 14:06:00,0.0,40.7012,-74.009,New York,NY
W-2031380,Rain,Light,2022-12-31 16:05:00,2022-12-31 16:17:00,0.0,40.7012,-74.009,New York,NY
W-2031381,Fog,Severe,2022-12-31 16:17:00,2022-12-31 18:14:00,0.0,40.7012,-74.009,New York,NY
