EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),LocationLat,LocationLng,City,State
W-94087,Snow,Light,2020-12-31 02:04:00,2020-12-31 02:52:00,0.0,42.955,-87.9044,Milwaukee,WI
W-94088,Snow,Light,2020-12-31 03:52:00,2020-12-31 06:52:00,0.0,42.955,-87.9044,Milwaukee,WI
W-98410,Rain,Light,2020-12-31 09:53:00,2020-12-31 10:53:00,0.08,41.2638,-72.8868,East Haven,CT
W-98411,Rain,Moderate,2020-12-31 10:53:00,2020-12-31 11:20:00,0.1,41.2638,-72.8868,East Haven,CT
W-98412,Rain,Light,2020-12-31 11:20:00,2020-12-31 14:53:00,0.25,41.2638,-72.8868,East Haven,CT
W-104238,Rain,Light,2020-12-31 04:53:00,2020-12-31 05:53:00,0.0,45.7691,-122.8637,Scappoose,OR
W-104239,Rain,Light,2020-12-31 07:49:00,2020-12-31 07:53:00,0.0,45.7691,-122.8637,Scappoose,OR
W-104240,Rain,Light,2020-12-31 08:53:00,2020-12-31 09:09:00,0.0,45.7691,-122.8637,Scappoose,OR
W-104241,Rain,Light,2020-12-31 10:53:00,2020-12-31 12:39:00,0.0,45.7691,-122.8637,Scappoose,OR
W-118049,Rain,Light,2020-12-31 00:12:00,2020-12-31 00:49:00,0.01,45.5511,-122.4089,Troutdale,OR
W-118050,Rain,Light,2020-12-31 00:53:00,2020-12-31 01:20:00,0.01,45.5511,-122.4089,Troutdale,OR
W-118051,Rain,Light,2020-12-31 02:49:00,2020-12-31 03:15:00,0.02,45.5511,-122.4089,Troutdale,OR
W-118052,Rain,Light,2020-12-31 11:48:00,2020-12-31 12:53:00,0.0,45.5511,-122.4089,Troutdale,OR
W-127476,Rain,Light,2020-12-31 05:53:00,2020-12-31 08:27:00,0.01,36.9394,-121.79,Freedom,CA
W-127477,Rain,Moderate,2020-12-31 09:53:00,2020-12-31 10:20:00,0.1,36.9394,-121.79,Freedom,CA
W-127478,Fog,Severe,2020-12-31 10:53:00,2020-12-31 11:48:00,0.0,36.9394,-121.79,Freedom,CA
W-127479,Fog,Severe,2020-12-31 11:53:00,2020-12-31 12:18:00,0.0,36.9394,-121.79,Freedom,CA
W-127480,Fog,Severe,2020-12-31 12:23:00,2020-12-31 14:36:00,0.0,36.9394,-121.79,Freedom,CA
W-137462,Snow,Moderate,2020-12-31 03:56:00,2020-12-31 04:28:00,0.03,42.1534,-79.258,Jamestown,NY
W-137463,Snow,Light,2020-12-31 04:28:00,2020-12-31 06:56:00,0.05,42.1534,-79.258,Jamestown,NY
W-137464,Snow,Light,2020-12-31 09:56:00,2020-12-31 10:52:00,0.0,42.1534,-79.258,Jamestown,NY
W-137465,Snow,Light,2020-12-31 12:56:00,2020-12-31 15:51:00,0.0,42.1534,-79.258,Jamestown,NY
W-142774,Fog,Severe,2020-12-31 06:12:00,2020-12-31 06:26:00,0.0,45.868,-95.394,Alexandria,MN
W-150746,Snow,Light,2020-12-31 04:29:00,2020-12-31 04:51:00,0.02,40.9181,-81.4434,Green,OH
W-150747,Snow,Moderate,2020-12-31 04:51:00,2020-12-31 06:27:00,0.14,40.9181,-81.4434,Green,OH
W-150748,Snow,Light,2020-12-31 06:27:00,2020-12-31 06:51:00,0.0,40.9181,-81.4434,Green,OH
W-150749,Fog,Moderate,2020-12-31 10:51:00,2020-12-31 12:51:00,0.0,40.9181,-81.4434,Green,OH
W-150750,Fog,Moderate,2020-12-31 14:51:00,2020-12-31 16:12:00,0.0,40.9181,-81.4434,Green,OH
W-150751,Fog,Moderate,2020-12-31 17:33:00,2020-12-31 19:51:00,0.0,40.9181,-81.4434,Green,OH
W-150752,Fog,Moderate,2020-12-31 20:51:00,2020-12-31 21:51:00,0.0,40.9181,-81.4434,Green,OH
W-156375,Snow,Light,2020-12-31 07:15:00,2020-12-31 07:35:00,0.0,44.3048,-96.8169,Brookings,SD
W-156376,Snow,Light,2020-12-31 08:55:00,2020-12-31 09:15:00,0.0,44.3048,-96.8169,Brookings,SD
W-174823,Fog,Severe,2020-12-31 09:33:00,2020-12-31 16:12:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-174824,Rain,Light,2020-12-31 16:12:00,2020-12-31 16:23:00,0.01,33.3544,-84.5689,Peachtree City,GA
W-174825,Fog,Severe,2020-12-31 16:23:00,2020-12-31 18:33:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-174826,Rain,Light,2020-12-31 18:33:00,2020-12-31 18:48:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-174827,Fog,Severe,2020-12-31 18:48:00,2020-12-31 18:53:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-174828,Rain,Light,2020-12-31 18:53:00,2020-12-31 19:11:00,0.01,33.3544,-84.5689,Peachtree City,GA
W-174829,Fog,Severe,2020-12-31 19:11:00,2020-12-31 20:53:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-174830,Rain,Light,2020-12-31 20:53:00,2020-12-31 21:06:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-174831,Fog,Severe,2020-12-31 21:06:00,2021-01-01 04:26:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-184992,Rain,Light,2020-12-31 07:56:00,2020-12-31 08:56:00,0.01,34.2487,-82.1591,Greenwood,SC
W-184993,Fog,Severe,2020-12-31 09:29:00,2020-12-31 14:56:00,0.0,34.2487,-82.1591,Greenwood,SC
W-184994,Rain,Light,2020-12-31 14:56:00,2020-12-31 21:56:00,0.49,34.2487,-82.1591,Greenwood,SC
W-189420,Fog,Severe,2020-12-31 05:53:00,2020-12-31 06:02:00,0.0,45.0625,-93.3508,Minneapolis,MN
W-194777,Rain,Light,2020-12-31 01:57:00,2020-12-31 04:23:00,0.05,31.1387,-97.7145,Fort Hood,TX
W-194778,Rain,Light,2020-12-31 04:34:00,2020-12-31 05:34:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194779,Rain,Light,2020-12-31 05:43:00,2020-12-31 06:05:00,0.01,31.1387,-97.7145,Fort Hood,TX
W-194780,Rain,Light,2020-12-31 06:06:00,2020-12-31 06:35:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194781,Rain,Light,2020-12-31 06:45:00,2020-12-31 07:34:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194782,Snow,Light,2020-12-31 07:34:00,2020-12-31 08:09:00,0.01,31.1387,-97.7145,Fort Hood,TX
W-194783,Rain,Light,2020-12-31 08:54:00,2020-12-31 09:02:00,0.03,31.1387,-97.7145,Fort Hood,TX
W-194784,Snow,Light,2020-12-31 09:02:00,2020-12-31 10:15:00,0.02,31.1387,-97.7145,Fort Hood,TX
W-194785,Rain,Light,2020-12-31 10:35:00,2020-12-31 10:58:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194786,Rain,Moderate,2020-12-31 10:58:00,2020-12-31 11:15:00,0.23,31.1387,-97.7145,Fort Hood,TX
W-194787,Snow,Light,2020-12-31 11:15:00,2020-12-31 11:26:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194788,Snow,Light,2020-12-31 11:36:00,2020-12-31 11:51:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194789,Snow,Light,2020-12-31 12:03:00,2020-12-31 12:14:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194790,Rain,Light,2020-12-31 12:14:00,2020-12-31 12:58:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194791,Rain,Light,2020-12-31 14:40:00,2020-12-31 14:50:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194792,Rain,Moderate,2020-12-31 14:58:00,2020-12-31 14:59:00,0.11,31.1387,-97.7145,Fort Hood,TX
W-194793,Rain,Light,2020-12-31 14:59:00,2020-12-31 15:19:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194794,Rain,Light,2020-12-31 15:22:00,2020-12-31 15:58:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194795,Rain,Moderate,2020-12-31 15:58:00,2020-12-31 16:18:00,0.15,31.1387,-97.7145,Fort Hood,TX
W-194796,Rain,Light,2020-12-31 16:18:00,2020-12-31 16:26:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194797,Rain,Light,2020-12-31 16:32:00,2020-12-31 17:23:00,0.07,31.1387,-97.7145,Fort Hood,TX
W-194798,Rain,Light,2020-12-31 17:28:00,2020-12-31 17:58:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194799,Rain,Moderate,2020-12-31 17:58:00,2020-12-31 18:03:00,0.23,31.1387,-97.7145,Fort Hood,TX
W-194800,Rain,Light,2020-12-31 18:03:00,2020-12-31 18:42:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194801,Snow,Light,2020-12-31 18:42:00,2020-12-31 18:58:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194802,Snow,Heavy,2020-12-31 18:58:00,2020-12-31 19:02:00,0.12,31.1387,-97.7145,Fort Hood,TX
W-194803,Snow,Light,2020-12-31 19:41:00,2020-12-31 19:42:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194804,Rain,Light,2020-12-31 19:42:00,2020-12-31 19:58:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194805,Rain,Light,2020-12-31 20:13:00,2020-12-31 20:54:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194806,Fog,Severe,2020-12-31 22:08:00,2020-12-31 22:11:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-194807,Rain,Light,2020-12-31 22:41:00,2020-12-31 23:20:00,0.08,31.1387,-97.7145,Fort Hood,TX
W-201691,Snow,Light,2020-12-31 00:45:00,2020-12-31 04:56:00,0.0,45.2907,-118.0088,La Grande,OR
W-201692,Snow,Light,2020-12-31 08:56:00,2020-12-31 09:56:00,0.0,45.2907,-118.0088,La Grande,OR
W-201693,Snow,Light,2020-12-31 11:56:00,2020-12-31 14:32:00,0.0,45.2907,-118.0088,La Grande,OR
W-201694,Snow,Light,2020-12-31 16:32:00,2020-12-31 18:56:00,0.0,45.2907,-118.0088,La Grande,OR
W-201695,Rain,Light,2020-12-31 19:56:00,2020-12-31 20:56:00,0.0,45.2907,-118.0088,La Grande,OR
W-201696,Rain,Light,2020-12-31 23:37:00,2021-01-01 01:56:00,0.0,45.2907,-118.0088,La Grande,OR
W-215058,Fog,Severe,2020-12-31 13:10:00,2020-12-31 21:32:00,0.0,36.023,-84.2336,Oak Ridge,TN
W-219863,Snow,Light,2020-12-31 11:53:00,2020-12-31 12:53:00,0.0,44.9324,-93.0559,Saint Paul,MN
W-225730,Cold,Severe,2020-12-31 09:15:00,2020-12-31 11:35:00,0.0,38.9467,-92.6827,Boonville,MO
W-225731,Cold,Severe,2020-12-31 12:35:00,2020-12-31 13:55:00,0.0,38.9467,-92.6827,Boonville,MO
W-230172,Rain,Light,2020-12-31 22:58:00,2021-01-01 01:14:00,0.0,31.0425,-86.3117,Florala,AL
W-235481,Snow,Light,2020-12-31 01:35:00,2020-12-31 01:55:00,0.0,39.0136,-87.6485,Palestine,IL
W-240078,Storm,Severe,2020-12-31 17:53:00,2020-12-31 18:53:00,0.0,33.2338,-119.4559,,CA
W-244339,Rain,Light,2020-12-31 00:05:00,2020-12-31 06:56:00,0.0,34.5995,-91.575,Stuttgart,AR
W-244340,Rain,Light,2020-12-31 07:53:00,2020-12-31 08:56:00,0.0,34.5995,-91.575,Stuttgart,AR
W-244341,Rain,Light,2020-12-31 12:56:00,2020-12-31 20:56:00,0.0,34.5995,-91.575,Stuttgart,AR
W-244342,Rain,Light,2020-12-31 21:56:00,2020-12-31 23:56:00,0.0,34.5995,-91.575,Stuttgart,AR
W-249887,Rain,Light,2020-12-31 02:53:00,2020-12-31 03:53:00,0.0,44.9358,-74.8455,Massena,NY
W-249888,Rain,Light,2020-12-31 05:53:00,2020-12-31 07:01:00,0.03,44.9358,-74.8455,Massena,NY
W-249889,Rain,Light,2020-12-31 08:27:00,2020-12-31 08:53:00,0.02,44.9358,-74.8455,Massena,NY
W-272618,Rain,Light,2020-12-31 00:50:00,2020-12-31 04:39:00,0.02,47.0792,-122.5808,Tacoma,WA
W-272619,Rain,Light,2020-12-31 05:58:00,2020-12-31 07:58:00,0.0,47.0792,-122.5808,Tacoma,WA
W-272620,Rain,Light,2020-12-31 09:03:00,2020-12-31 09:55:00,0.0,47.0792,-122.5808,Tacoma,WA
W-272621,Rain,Light,2020-12-31 10:00:00,2020-12-31 11:30:00,0.01,47.0792,-122.5808,Tacoma,WA
W-272622,Rain,Light,2020-12-31 13:10:00,2020-12-31 13:11:00,0.0,47.0792,-122.5808,Tacoma,WA
W-272623,Rain,Light,2020-12-31 13:12:00,2020-12-31 13:43:00,0.0,47.0792,-122.5808,Tacoma,WA
W-272624,Rain,Light,2020-12-31 16:28:00,2020-12-31 16:33:00,0.0,47.0792,-122.5808,Tacoma,WA
W-285672,Fog,Severe,2020-12-31 08:35:00,2020-12-31 09:15:00,0.0,40.7242,-95.0222,Clarinda,IA
W-285673,Fog,Severe,2020-12-31 10:35:00,2020-12-31 10:55:00,0.0,40.7242,-95.0222,Clarinda,IA
W-285674,Fog,Severe,2020-12-31 11:35:00,2020-12-31 12:15:00,0.0,40.7242,-95.0222,Clarinda,IA
W-285675,Snow,Light,2020-12-31 16:15:00,2020-12-31 16:35:00,0.0,40.7242,-95.0222,Clarinda,IA
W-290910,Snow,Light,2020-12-31 00:23:00,2020-12-31 00:40:00,0.02,40.2345,-85.3936,Muncie,IN
W-290911,Snow,Moderate,2020-12-31 00:40:00,2020-12-31 00:59:00,0.09,40.2345,-85.3936,Muncie,IN
W-290912,Snow,Light,2020-12-31 00:59:00,2020-12-31 01:33:00,0.03,40.2345,-85.3936,Muncie,IN
W-293718,Rain,Light,2020-12-31 12:55:00,2020-12-31 15:50:00,0.0,41.5971,-71.4121,North Kingstown,RI
W-294987,Rain,Light,2020-12-31 20:26:00,2020-12-31 20:56:00,0.0,37.0906,-113.5931,Saint George,UT
W-299903,Fog,Severe,2020-12-31 00:55:00,2020-12-31 01:15:00,0.0,36.7661,-80.8236,Hillsville,VA
W-309147,Rain,Light,2020-12-31 02:54:00,2020-12-31 07:42:00,0.14,42.5709,-77.7131,North Dansville,NY
W-315256,Rain,Light,2020-12-31 14:15:00,2020-12-31 15:09:00,0.04,37.2958,-81.2077,Bluefield,WV
W-319462,Rain,Light,2020-12-31 01:35:00,2020-12-31 02:15:00,0.0,31.554,-81.8825,Jesup,GA
W-319463,Fog,Severe,2020-12-31 03:55:00,2020-12-31 13:55:00,0.0,31.554,-81.8825,Jesup,GA
W-319464,Rain,Light,2020-12-31 13:55:00,2020-12-31 14:15:00,0.0,31.554,-81.8825,Jesup,GA
W-319465,Fog,Severe,2020-12-31 14:15:00,2020-12-31 14:35:00,0.0,31.554,-81.8825,Jesup,GA
W-319466,Rain,Light,2020-12-31 14:35:00,2020-12-31 15:35:00,0.0,31.554,-81.8825,Jesup,GA
W-319467,Fog,Severe,2020-12-31 15:55:00,2020-12-31 16:15:00,0.0,31.554,-81.8825,Jesup,GA
W-319468,Rain,Light,2020-12-31 17:35:00,2020-12-31 17:55:00,0.0,31.554,-81.8825,Jesup,GA
W-319469,Rain,Light,2020-12-31 18:15:00,2020-12-31 18:55:00,0.0,31.554,-81.8825,Jesup,GA
W-319470,Rain,Light,2020-12-31 19:15:00,2020-12-31 20:15:00,0.0,31.554,-81.8825,Jesup,GA
W-319471,Fog,Severe,2020-12-31 23:35:00,2020-12-31 23:55:00,0.0,31.554,-81.8825,Jesup,GA
W-324155,Fog,Severe,2020-12-31 05:17:00,2020-12-31 05:34:00,0.0,31.4671,-89.3371,Moselle,MS
W-324156,Rain,Light,2020-12-31 22:56:00,2021-01-01 02:15:00,0.06,31.4671,-89.3371,Moselle,MS
W-329065,Rain,Light,2020-12-31 15:41:00,2020-12-31 16:25:00,0.24,36.8211,-76.0283,Virginia Beach,VA
W-329066,Rain,Moderate,2020-12-31 16:25:00,2020-12-31 17:20:00,0.31,36.8211,-76.0283,Virginia Beach,VA
W-329067,Rain,Light,2020-12-31 17:20:00,2020-12-31 22:47:00,0.29,36.8211,-76.0283,Virginia Beach,VA
W-329068,Rain,Light,2020-12-31 23:07:00,2021-01-01 00:18:00,0.05,36.8211,-76.0283,Virginia Beach,VA
W-332876,Rain,Light,2020-12-31 10:53:00,2020-12-31 12:53:00,0.01,46.0946,-118.2858,Walla Walla,WA
W-332877,Rain,Light,2020-12-31 14:53:00,2020-12-31 19:53:00,0.06,46.0946,-118.2858,Walla Walla,WA
W-338962,Snow,Light,2020-12-31 03:53:00,2020-12-31 07:53:00,0.0,47.166,-88.4807,Calumet,MI
W-345057,Rain,Light,2020-12-31 02:56:00,2020-12-31 03:56:00,0.0,41.7016,-74.795,Bethel,NY
W-345058,Snow,Moderate,2020-12-31 05:56:00,2020-12-31 06:56:00,0.05,41.7016,-74.795,Bethel,NY
W-345059,Rain,Light,2020-12-31 07:56:00,2020-12-31 09:31:00,0.11,41.7016,-74.795,Bethel,NY
W-345060,Fog,Severe,2020-12-31 10:56:00,2020-12-31 11:05:00,0.0,41.7016,-74.795,Bethel,NY
W-345061,Rain,Light,2020-12-31 11:41:00,2020-12-31 12:21:00,0.02,41.7016,-74.795,Bethel,NY
W-354824,Rain,Light,2020-12-31 11:54:00,2020-12-31 13:56:00,0.04,40.2184,-76.8552,New Cumberland,PA
W-354825,Rain,Light,2020-12-31 14:43:00,2020-12-31 15:30:00,0.0,40.2184,-76.8552,New Cumberland,PA
W-360726,Snow,Light,2020-12-31 21:35:00,2020-12-31 22:55:00,0.0,48.8844,-99.6208,Rolla,ND
W-366306,Rain,Light,2020-12-31 01:00:00,2020-12-31 05:19:00,0.16,38.5037,-122.811,Windsor,CA
W-366307,Fog,Severe,2020-12-31 05:47:00,2020-12-31 07:31:00,0.0,38.5037,-122.811,Windsor,CA
W-366308,Rain,Light,2020-12-31 07:31:00,2020-12-31 07:42:00,0.0,38.5037,-122.811,Windsor,CA
W-366309,Fog,Severe,2020-12-31 07:42:00,2020-12-31 09:53:00,0.0,38.5037,-122.811,Windsor,CA
W-366310,Fog,Severe,2020-12-31 15:35:00,2020-12-31 15:42:00,0.0,38.5037,-122.811,Windsor,CA
W-370262,Snow,Light,2020-12-31 13:42:00,2020-12-31 14:53:00,0.02,39.2953,-114.8466,Ely,NV
W-379727,Rain,Light,2020-12-31 02:51:00,2020-12-31 03:51:00,0.0,43.6424,-70.3044,Portland,ME
W-379728,Rain,Light,2020-12-31 08:51:00,2020-12-31 09:51:00,0.01,43.6424,-70.3044,Portland,ME
W-383540,Rain,Light,2020-12-31 02:51:00,2020-12-31 04:51:00,0.08,31.1525,-97.4078,Temple,TX
W-383541,Rain,Light,2020-12-31 08:51:00,2020-12-31 10:51:00,0.04,31.1525,-97.4078,Temple,TX
W-383542,Rain,Moderate,2020-12-31 10:51:00,2020-12-31 11:09:00,0.22,31.1525,-97.4078,Temple,TX
W-383543,Precipitation,UNK,2020-12-31 11:51:00,2020-12-31 12:51:00,0.19,31.1525,-97.4078,Temple,TX
W-383544,Rain,Moderate,2020-12-31 12:51:00,2020-12-31 13:51:00,0.28,31.1525,-97.4078,Temple,TX
W-383545,Rain,Light,2020-12-31 13:51:00,2020-12-31 15:03:00,0.22,31.1525,-97.4078,Temple,TX
W-383546,Rain,Light,2020-12-31 15:18:00,2020-12-31 16:33:00,0.13,31.1525,-97.4078,Temple,TX
W-383547,Rain,Moderate,2020-12-31 16:33:00,2020-12-31 16:45:00,0.18,31.1525,-97.4078,Temple,TX
W-383548,Precipitation,UNK,2020-12-31 16:45:00,2020-12-31 17:04:00,0.52,31.1525,-97.4078,Temple,TX
W-383549,Rain,Light,2020-12-31 17:04:00,2020-12-31 17:15:00,0.06,31.1525,-97.4078,Temple,TX
W-383550,Rain,Moderate,2020-12-31 17:30:00,2020-12-31 19:51:00,0.56,31.1525,-97.4078,Temple,TX
W-383551,Rain,Light,2020-12-31 19:51:00,2020-12-31 21:51:00,0.06,31.1525,-97.4078,Temple,TX
W-383552,Rain,Light,2020-12-31 22:34:00,2020-12-31 23:12:00,0.06,31.1525,-97.4078,Temple,TX
W-383553,Rain,Moderate,2020-12-31 23:12:00,2020-12-31 23:27:00,0.38,31.1525,-97.4078,Temple,TX
W-383554,Rain,Heavy,2020-12-31 23:27:00,2020-12-31 23:51:00,0.58,31.1525,-97.4078,Temple,TX
W-383555,Precipitation,UNK,2020-12-31 23:51:00,2021-01-01 00:51:00,0.29,31.1525,-97.4078,Temple,TX
W-387970,Snow,Light,2020-12-31 11:25:00,2020-12-31 13:51:00,0.0,41.7865,-111.8519,Logan,UT
W-387971,Fog,Severe,2020-12-31 13:51:00,2020-12-31 17:08:00,0.0,41.7865,-111.8519,Logan,UT
W-387972,Snow,Light,2020-12-31 17:08:00,2020-12-31 17:51:00,0.0,41.7865,-111.8519,Logan,UT
W-387973,Fog,Severe,2020-12-31 17:51:00,2020-12-31 17:57:00,0.0,41.7865,-111.8519,Logan,UT
W-387974,Snow,Light,2020-12-31 17:57:00,2020-12-31 18:12:00,0.0,41.7865,-111.8519,Logan,UT
W-387975,Fog,Severe,2020-12-31 18:12:00,2020-12-31 20:25:00,0.0,41.7865,-111.8519,Logan,UT
W-387976,Fog,Severe,2020-12-31 23:46:00,2020-12-31 23:53:00,0.0,41.7865,-111.8519,Logan,UT
W-393357,Snow,Light,2020-12-31 01:15:00,2020-12-31 03:15:00,0.02,40.2044,-84.5319,Versailles,OH
W-402066,Fog,Severe,2020-12-31 04:55:00,2020-12-31 11:35:00,0.0,31.2504,-82.3957,Waycross,GA
W-402067,Fog,Moderate,2020-12-31 11:35:00,2020-12-31 11:55:00,0.0,31.2504,-82.3957,Waycross,GA
W-402068,Rain,Light,2020-12-31 11:55:00,2020-12-31 12:15:00,0.0,31.2504,-82.3957,Waycross,GA
W-402069,Fog,Moderate,2020-12-31 12:15:00,2020-12-31 12:35:00,0.0,31.2504,-82.3957,Waycross,GA
W-402070,Fog,Moderate,2020-12-31 12:55:00,2020-12-31 13:15:00,0.0,31.2504,-82.3957,Waycross,GA
