EventId,Type,Severity,StartTime(UTC),EndTime(UTC),LocationLat,LocationLng,City,State
W-3466,Snow,Light,2017-12-31 08:15:00,2017-12-31 10:15:00,34.6986,-99.3381,Altus,OK
W-6956,Snow,Light,2017-12-31 07:18:00,2017-12-31 08:38:00,43.6822,-93.3722,Albert Lea,MN
W-6957,Fog,Moderate,2017-12-31 08:38:00,2017-12-31 09:18:00,43.6822,-93.3722,Albert Lea,MN
W-6958,Cold,Severe,2017-12-31 11:18:00,2018-01-01 17:57:00,43.6822,-93.3722,Albert Lea,MN
W-10285,Rain,Light,2017-12-31 02:53:00,2017-12-31 03:53:00,30.5378,-91.1468,Baton Rouge,LA
W-10286,Rain,Light,2017-12-31 07:18:00,2017-12-31 07:30:00,30.5378,-91.1468,Baton Rouge,LA
W-10287,Rain,Light,2017-12-31 07:53:00,2017-12-31 08:53:00,30.5378,-91.1468,Baton Rouge,LA
W-13709,Cold,Severe,2017-12-31 02:35:00,2017-12-31 03:15:00,43.9581,-90.7397,Sparta,WI
W-13710,Snow,Light,2017-12-31 10:15:00,2017-12-31 10:35:00,43.9581,-90.7397,Sparta,WI
W-21008,Snow,Light,2017-12-31 13:36:00,2017-12-31 15:53:00,42.8808,-85.5228,Grand Rapids,MI
W-30126,Snow,Light,2017-12-31 01:37:00,2017-12-31 02:37:00,42.4269,-73.289,Pittsfield,MA
W-30127,Fog,Moderate,2017-12-31 09:54:00,2017-12-31 10:54:00,42.4269,-73.289,Pittsfield,MA
W-58780,Fog,Moderate,2017-12-31 06:35:00,2017-12-31 06:55:00,42.5764,-84.8124,Charlotte,MI
W-58781,Cold,Severe,2017-12-31 06:55:00,2017-12-31 07:15:00,42.5764,-84.8124,Charlotte,MI
W-58782,Snow,Light,2017-12-31 07:35:00,2017-12-31 07:55:00,42.5764,-84.8124,Charlotte,MI
W-58783,Snow,Light,2017-12-31 08:35:00,2017-12-31 08:55:00,42.5764,-84.8124,Charlotte,MI
W-63329,Snow,Light,2017-12-31 08:52:00,2017-12-31 10:52:00,42.955,-87.9044,Milwaukee,WI
W-63330,Snow,Light,2017-12-31 11:52:00,2017-12-31 12:52:00,42.955,-87.9044,Milwaukee,WI
W-70063,Fog,Severe,2017-12-31 01:48:00,2017-12-31 01:53:00,45.7691,-122.8637,Scappoose,OR
W-70064,Fog,Severe,2017-12-31 03:01:00,2017-12-31 03:34:00,45.7691,-122.8637,Scappoose,OR
W-70065,Fog,Severe,2017-12-31 03:53:00,2017-12-31 04:19:00,45.7691,-122.8637,Scappoose,OR
W-70066,Fog,Severe,2017-12-31 06:37:00,2017-12-31 07:04:00,45.7691,-122.8637,Scappoose,OR
W-70067,Fog,Severe,2017-12-31 07:14:00,2017-12-31 08:58:00,45.7691,-122.8637,Scappoose,OR
W-70068,Fog,Severe,2017-12-31 09:09:00,2017-12-31 09:33:00,45.7691,-122.8637,Scappoose,OR
W-70069,Fog,Severe,2017-12-31 10:20:00,2017-12-31 10:35:00,45.7691,-122.8637,Scappoose,OR
W-70070,Fog,Severe,2017-12-31 10:53:00,2017-12-31 11:05:00,45.7691,-122.8637,Scappoose,OR
W-76298,Cold,Severe,2017-12-31 22:53:00,2018-01-01 16:53:00,44.5483,-95.0804,Redwood Falls,MN
W-82650,Cold,Severe,2017-12-31 00:55:00,2017-12-31 01:35:00,46.0244,-92.8991,Hinckley,MN
W-82651,Cold,Severe,2017-12-31 02:35:00,2017-12-31 17:55:00,46.0244,-92.8991,Hinckley,MN
W-100115,Snow,Light,2017-12-31 03:51:00,2017-12-31 04:10:00,40.9181,-81.4434,Green,OH
W-100116,Snow,Light,2017-12-31 04:51:00,2017-12-31 05:51:00,40.9181,-81.4434,Green,OH
W-100117,Snow,Light,2017-12-31 15:51:00,2017-12-31 16:51:00,40.9181,-81.4434,Green,OH
W-109966,Snow,Light,2017-12-31 01:54:00,2017-12-31 06:54:00,41.534,-93.6531,Bloomfield,IA
W-109967,Snow,Moderate,2017-12-31 06:54:00,2017-12-31 07:04:00,41.534,-93.6531,Bloomfield,IA
W-109968,Snow,Light,2017-12-31 07:04:00,2017-12-31 10:54:00,41.534,-93.6531,Bloomfield,IA
W-122573,Rain,Light,2017-12-31 21:56:00,2017-12-31 22:56:00,34.2487,-82.1591,Greenwood,SC
W-125782,Cold,Severe,2017-12-31 10:53:00,2017-12-31 18:53:00,45.0625,-93.3508,Minneapolis,MN
W-128808,Rain,Light,2017-12-31 18:47:00,2017-12-31 20:36:00,31.1387,-97.7145,Fort Hood,TX
W-128809,Fog,Severe,2017-12-31 20:36:00,2017-12-31 21:30:00,31.1387,-97.7145,Fort Hood,TX
W-128810,Rain,Light,2017-12-31 21:30:00,2017-12-31 22:08:00,31.1387,-97.7145,Fort Hood,TX
W-128811,Fog,Severe,2017-12-31 22:08:00,2017-12-31 23:23:00,31.1387,-97.7145,Fort Hood,TX
W-128812,Snow,Light,2017-12-31 23:23:00,2017-12-31 23:48:00,31.1387,-97.7145,Fort Hood,TX
W-128813,Rain,Light,2017-12-31 23:49:00,2017-12-31 23:53:00,31.1387,-97.7145,Fort Hood,TX
W-128814,Snow,Light,2017-12-31 23:53:00,2018-01-01 00:12:00,31.1387,-97.7145,Fort Hood,TX
W-136353,Snow,Light,2017-12-31 02:35:00,2017-12-31 03:55:00,41.1881,-103.6774,Kimball,NE
W-136354,Snow,Light,2017-12-31 07:15:00,2017-12-31 07:55:00,41.1881,-103.6774,Kimball,NE
W-136355,Snow,Light,2017-12-31 09:35:00,2017-12-31 10:15:00,41.1881,-103.6774,Kimball,NE
W-136356,Snow,Light,2017-12-31 14:55:00,2018-01-01 00:55:00,41.1881,-103.6774,Kimball,NE
W-146018,Cold,Severe,2017-12-31 10:53:00,2017-12-31 17:53:00,44.9324,-93.0559,Saint Paul,MN
W-153443,Rain,Light,2017-12-31 04:58:00,2017-12-31 05:58:00,31.0425,-86.3117,Florala,AL
W-153444,Rain,Light,2017-12-31 10:14:00,2017-12-31 10:58:00,31.0425,-86.3117,Florala,AL
W-153445,Rain,Light,2017-12-31 14:30:00,2017-12-31 16:57:00,31.0425,-86.3117,Florala,AL
W-153446,Rain,Moderate,2017-12-31 16:57:00,2017-12-31 17:10:00,31.0425,-86.3117,Florala,AL
W-153447,Rain,Light,2017-12-31 17:10:00,2017-12-31 18:44:00,31.0425,-86.3117,Florala,AL
W-153448,Rain,Light,2017-12-31 18:58:00,2017-12-31 19:37:00,31.0425,-86.3117,Florala,AL
W-153449,Rain,Light,2017-12-31 20:57:00,2017-12-31 23:42:00,31.0425,-86.3117,Florala,AL
W-160055,Fog,Moderate,2017-12-31 02:57:00,2017-12-31 03:57:00,33.2338,-119.4559,,CA
W-160056,Fog,Moderate,2017-12-31 04:57:00,2017-12-31 05:57:00,33.2338,-119.4559,,CA
W-160057,Fog,Moderate,2017-12-31 06:57:00,2017-12-31 07:57:00,33.2338,-119.4559,,CA
W-160058,Fog,Moderate,2017-12-31 08:57:00,2017-12-31 09:57:00,33.2338,-119.4559,,CA
W-173115,Snow,Light,2017-12-31 08:52:00,2017-12-31 10:54:00,40.6675,-89.6839,Peoria,IL
W-173116,Fog,Moderate,2017-12-31 10:54:00,2017-12-31 11:54:00,40.6675,-89.6839,Peoria,IL
W-175422,Cold,Severe,2017-12-31 22:55:00,2018-01-01 17:55:00,46.1731,-98.0799,Oakes,ND
W-180238,Fog,Severe,2017-12-31 05:23:00,2017-12-31 05:33:00,47.0792,-122.5808,Tacoma,WA
W-180239,Fog,Severe,2017-12-31 05:53:00,2017-12-31 06:48:00,47.0792,-122.5808,Tacoma,WA
W-190013,Snow,Light,2017-12-31 05:55:00,2017-12-31 06:35:00,40.7242,-95.0222,Clarinda,IA
W-190014,Snow,Light,2017-12-31 06:55:00,2017-12-31 07:55:00,40.7242,-95.0222,Clarinda,IA
W-190015,Snow,Light,2017-12-31 09:55:00,2017-12-31 10:15:00,40.7242,-95.0222,Clarinda,IA
W-193403,Snow,Light,2017-12-31 12:53:00,2017-12-31 15:53:00,40.2345,-85.3936,Muncie,IN
W-193404,Fog,Moderate,2017-12-31 15:53:00,2017-12-31 16:03:00,40.2345,-85.3936,Muncie,IN
W-193405,Fog,Moderate,2017-12-31 19:31:00,2017-12-31 19:53:00,40.2345,-85.3936,Muncie,IN
W-206273,Snow,Light,2017-12-31 00:45:00,2017-12-31 03:54:00,42.5709,-77.7131,North Dansville,NY
W-206274,Snow,Light,2017-12-31 13:01:00,2017-12-31 13:38:00,42.5709,-77.7131,North Dansville,NY
W-206275,Fog,Moderate,2017-12-31 13:38:00,2017-12-31 13:54:00,42.5709,-77.7131,North Dansville,NY
W-209852,Snow,Light,2017-12-31 03:06:00,2017-12-31 03:52:00,37.2958,-81.2077,Bluefield,WV
W-209853,Snow,Light,2017-12-31 04:52:00,2017-12-31 05:52:00,37.2958,-81.2077,Bluefield,WV
W-209854,Snow,Light,2017-12-31 06:52:00,2017-12-31 08:36:00,37.2958,-81.2077,Bluefield,WV
W-209855,Snow,Light,2017-12-31 08:52:00,2017-12-31 10:52:00,37.2958,-81.2077,Bluefield,WV
W-213505,Rain,Light,2017-12-31 21:35:00,2017-12-31 22:57:00,31.554,-81.8825,Jesup,GA
W-213506,Rain,Light,2017-12-31 23:15:00,2017-12-31 23:35:00,31.554,-81.8825,Jesup,GA
W-216058,Rain,Light,2017-12-31 04:06:00,2017-12-31 04:24:00,31.4671,-89.3371,Moselle,MS
W-216059,Rain,Light,2017-12-31 05:56:00,2017-12-31 07:56:00,31.4671,-89.3371,Moselle,MS
W-216060,Rain,Light,2017-12-31 08:56:00,2017-12-31 16:28:00,31.4671,-89.3371,Moselle,MS
W-216061,Rain,Light,2017-12-31 16:52:00,2017-12-31 17:17:00,31.4671,-89.3371,Moselle,MS
W-222454,Fog,Severe,2017-12-31 16:14:00,2017-12-31 23:36:00,46.0946,-118.2858,Walla Walla,WA
W-225828,Fog,Severe,2017-12-31 16:53:00,2017-12-31 17:53:00,47.166,-88.4807,Calumet,MI
W-225829,Snow,Light,2017-12-31 17:53:00,2018-01-01 07:05:00,47.166,-88.4807,Calumet,MI
W-229040,Snow,Light,2017-12-31 03:40:00,2017-12-31 10:56:00,41.7016,-74.795,Bethel,NY
W-229041,Snow,Light,2017-12-31 17:56:00,2017-12-31 18:56:00,41.7016,-74.795,Bethel,NY
W-241259,Cold,Severe,2017-12-31 22:55:00,2018-01-01 02:15:00,48.8844,-99.6208,Rolla,ND
W-244936,Fog,Severe,2017-12-31 06:38:00,2017-12-31 07:00:00,38.5037,-122.811,Windsor,CA
W-244937,Fog,Severe,2017-12-31 07:48:00,2017-12-31 08:36:00,38.5037,-122.811,Windsor,CA
W-244938,Fog,Severe,2017-12-31 09:58:00,2017-12-31 10:28:00,38.5037,-122.811,Windsor,CA
W-244939,Fog,Severe,2017-12-31 10:38:00,2017-12-31 11:13:00,38.5037,-122.811,Windsor,CA
W-244940,Fog,Severe,2017-12-31 11:20:00,2017-12-31 11:53:00,38.5037,-122.811,Windsor,CA
W-244941,Fog,Severe,2017-12-31 12:07:00,2017-12-31 12:16:00,38.5037,-122.811,Windsor,CA
W-244942,Fog,Severe,2017-12-31 12:31:00,2017-12-31 12:36:00,38.5037,-122.811,Windsor,CA
W-244943,Fog,Severe,2017-12-31 12:53:00,2017-12-31 13:41:00,38.5037,-122.811,Windsor,CA
W-244944,Fog,Moderate,2017-12-31 15:53:00,2017-12-31 18:53:00,38.5037,-122.811,Windsor,CA
W-249517,Fog,Moderate,2017-12-31 05:55:00,2017-12-31 06:15:00,41.0521,-91.9834,Fairfield,IA
W-249518,Fog,Severe,2017-12-31 06:35:00,2017-12-31 07:15:00,41.0521,-91.9834,Fairfield,IA
W-249519,Fog,Moderate,2017-12-31 07:15:00,2017-12-31 07:55:00,41.0521,-91.9834,Fairfield,IA
W-249520,Fog,Severe,2017-12-31 07:55:00,2017-12-31 08:55:00,41.0521,-91.9834,Fairfield,IA
W-249521,Fog,Moderate,2017-12-31 08:55:00,2017-12-31 09:15:00,41.0521,-91.9834,Fairfield,IA
W-249522,Cold,Severe,2017-12-31 13:55:00,2017-12-31 14:15:00,41.0521,-91.9834,Fairfield,IA
W-262843,Snow,Light,2017-12-31 12:15:00,2017-12-31 18:15:00,40.2044,-84.5319,Versailles,OH
W-265959,Fog,Moderate,2017-12-31 03:45:00,2017-12-31 04:08:00,43.3906,-99.8422,Winner,SD
W-265960,Cold,Severe,2017-12-31 11:53:00,2017-12-31 17:53:00,43.3906,-99.8422,Winner,SD
W-265961,Cold,Severe,2017-12-31 23:53:00,2018-01-01 17:53:00,43.3906,-99.8422,Winner,SD
W-268790,Rain,Light,2017-12-31 20:15:00,2017-12-31 20:35:00,31.2504,-82.3957,Waycross,GA
W-268791,Rain,Light,2017-12-31 20:55:00,2017-12-31 23:15:00,31.2504,-82.3957,Waycross,GA
W-268792,Rain,Light,2017-12-31 23:35:00,2018-01-01 06:35:00,31.2504,-82.3957,Waycross,GA
W-270856,Cold,Severe,2017-12-31 20:56:00,2017-12-31 21:56:00,45.6044,-103.5464,Buffalo,SD
W-270857,Cold,Severe,2017-12-31 22:56:00,2018-01-01 17:56:00,45.6044,-103.5464,Buffalo,SD
W-273822,Cold,Severe,2017-12-31 11:53:00,2017-12-31 15:53:00,40.9611,-98.3136,Grand Island,NE
W-285770,Rain,Light,2017-12-31 12:55:00,2017-12-31 13:15:00,32.9147,-85.9628,Alexander City,AL
W-285771,Rain,Light,2017-12-31 15:15:00,2017-12-31 15:35:00,32.9147,-85.9628,Alexander City,AL
W-294228,Snow,Light,2017-12-31 00:29:00,2017-12-31 02:54:00,46.8715,-68.0179,Caribou,ME
W-294229,Fog,Moderate,2017-12-31 04:54:00,2017-12-31 05:54:00,46.8715,-68.0179,Caribou,ME
W-294230,Snow,Light,2017-12-31 08:22:00,2017-12-31 16:23:00,46.8715,-68.0179,Caribou,ME
W-298560,Snow,Light,2017-12-31 02:51:00,2017-12-31 05:53:00,41.1579,-104.8081,Cheyenne,WY
W-298561,Snow,Light,2017-12-31 08:53:00,2017-12-31 09:45:00,41.1579,-104.8081,Cheyenne,WY
W-298562,Fog,Severe,2017-12-31 11:20:00,2017-12-31 13:53:00,41.1579,-104.8081,Cheyenne,WY
W-298563,Fog,Severe,2017-12-31 16:53:00,2017-12-31 17:53:00,41.1579,-104.8081,Cheyenne,WY
W-298564,Snow,Light,2017-12-31 18:49:00,2017-12-31 19:19:00,41.1579,-104.8081,Cheyenne,WY
W-305382,Cold,Severe,2017-12-31 23:56:00,2018-01-01 03:56:00,45.6689,-96.9914,Sisseton,SD
W-312602,Snow,Light,2017-12-31 01:55:00,2017-12-31 06:55:00,42.9895,-96.0606,Orange City,IA
W-312603,Cold,Severe,2017-12-31 11:55:00,2017-12-31 18:55:00,42.9895,-96.0606,Orange City,IA
W-312604,Cold,Severe,2017-12-31 22:35:00,2018-01-01 19:35:00,42.9895,-96.0606,Orange City,IA
W-314620,Snow,Light,2017-12-31 12:53:00,2017-12-31 13:53:00,36.0103,-94.1678,Fayetteville,AR
W-314621,Snow,Light,2017-12-31 14:53:00,2017-12-31 15:53:00,36.0103,-94.1678,Fayetteville,AR
W-318950,Fog,Moderate,2017-12-31 04:56:00,2017-12-31 05:43:00,42.1078,-77.9842,Wellsville,NY
W-318951,Snow,Light,2017-12-31 05:43:00,2017-12-31 05:56:00,42.1078,-77.9842,Wellsville,NY
W-327599,Cold,Severe,2017-12-31 23:15:00,2018-01-01 15:55:00,44.7297,-96.2623,Canby,MN
W-341051,Rain,Light,2017-12-31 07:53:00,2017-12-31 08:53:00,29.9928,-90.2508,Kenner,LA
W-341052,Rain,Light,2017-12-31 10:53:00,2017-12-31 12:53:00,29.9928,-90.2508,Kenner,LA
W-341053,Rain,Light,2017-12-31 13:41:00,2017-12-31 14:14:00,29.9928,-90.2508,Kenner,LA
W-341054,Rain,Light,2017-12-31 16:53:00,2017-12-31 18:53:00,29.9928,-90.2508,Kenner,LA
W-341055,Rain,Light,2017-12-31 19:53:00,2017-12-31 21:53:00,29.9928,-90.2508,Kenner,LA
W-348993,Snow,Light,2017-12-31 00:54:00,2017-12-31 02:54:00,41.7635,-96.1779,Tekamah,NE
W-348994,Snow,Light,2017-12-31 03:54:00,2017-12-31 06:54:00,41.7635,-96.1779,Tekamah,NE
W-348995,Cold,Severe,2017-12-31 09:54:00,2017-12-31 10:54:00,41.7635,-96.1779,Tekamah,NE
W-348996,Cold,Severe,2017-12-31 23:54:00,2018-01-01 16:54:00,41.7635,-96.1779,Tekamah,NE
W-353885,Snow,Light,2017-12-31 05:53:00,2017-12-31 08:53:00,37.6472,-97.4294,Wichita,KS
W-362799,Fog,Moderate,2017-12-31 17:56:00,2018-01-01 00:56:00,37.4059,-122.049,Mountain View,CA
W-367418,Fog,Moderate,2017-12-31 03:55:00,2017-12-31 04:15:00,42.743,-93.7592,Clarion,IA
W-367419,Fog,Severe,2017-12-31 04:15:00,2017-12-31 05:55:00,42.743,-93.7592,Clarion,IA
W-367420,Fog,Moderate,2017-12-31 05:55:00,2017-12-31 06:15:00,42.743,-93.7592,Clarion,IA
W-367421,Fog,Severe,2017-12-31 06:15:00,2017-12-31 06:35:00,42.743,-93.7592,Clarion,IA
W-367422,Fog,Moderate,2017-12-31 06:35:00,2017-12-31 07:35:00,42.743,-93.7592,Clarion,IA
W-367423,Fog,Moderate,2017-12-31 08:55:00,2017-12-31 09:35:00,42.743,-93.7592,Clarion,IA
W-367424,Cold,Severe,2017-12-31 10:15:00,2017-12-31 10:55:00,42.743,-93.7592,Clarion,IA
W-367425,Cold,Severe,2017-12-31 11:35:00,2018-01-01 18:15:00,42.743,-93.7592,Clarion,IA
W-369926,Rain,Light,2017-12-31 00:19:00,2017-12-31 00:38:00,31.0673,-97.8289,Killeen,TX
W-369927,Rain,Light,2017-12-31 12:27:00,2017-12-31 12:29:00,31.0673,-97.8289,Killeen,TX
W-369928,Rain,Light,2017-12-31 12:35:00,2017-12-31 12:47:00,31.0673,-97.8289,Killeen,TX
W-369929,Rain,Light,2017-12-31 13:14:00,2017-12-31 14:07:00,31.0673,-97.8289,Killeen,TX
W-369930,Rain,Light,2017-12-31 14:08:00,2017-12-31 14:58:00,31.0673,-97.8289,Killeen,TX
W-369931,Rain,Light,2017-12-31 16:14:00,2017-12-31 16:23:00,31.0673,-97.8289,Killeen,TX
W-369932,Rain,Light,2017-12-31 17:19:00,2017-12-31 17:34:00,31.0673,-97.8289,Killeen,TX
W-369933,Rain,Light,2017-12-31 17:53:00,2017-12-31 18:05:00,31.0673,-97.8289,Killeen,TX
W-369934,Rain,Light,2017-12-31 18:11:00,2017-12-31 18:22:00,31.0673,-97.8289,Killeen,TX
W-369935,Rain,Light,2017-12-31 18:39:00,2017-12-31 19:20:00,31.0673,-97.8289,Killeen,TX
W-369936,Rain,Light,2017-12-31 19:21:00,2017-12-31 21:29:00,31.0673,-97.8289,Killeen,TX
W-369937,Snow,Light,2017-12-31 21:29:00,2017-12-31 22:02:00,31.0673,-97.8289,Killeen,TX
W-369938,Rain,Light,2017-12-31 22:02:00,2017-12-31 22:25:00,31.0673,-97.8289,Killeen,TX
W-369939,Snow,Light,2017-12-31 22:25:00,2017-12-31 23:02:00,31.0673,-97.8289,Killeen,TX
W-369940,Rain,Light,2017-12-31 23:02:00,2018-01-01 00:58:00,31.0673,-97.8289,Killeen,TX
W-373153,Fog,Severe,2017-12-31 01:53:00,2017-12-31 08:24:00,35.2202,-101.7173,Amarillo,TX
W-373154,Rain,Light,2017-12-31 09:14:00,2017-12-31 09:26:00,35.2202,-101.7173,Amarillo,TX
W-373155,Snow,Light,2017-12-31 09:26:00,2017-12-31 10:32:00,35.2202,-101.7173,Amarillo,TX
W-373156,Snow,Light,2017-12-31 11:43:00,2017-12-31 11:53:00,35.2202,-101.7173,Amarillo,TX
W-373157,Snow,Light,2017-12-31 12:50:00,2017-12-31 17:06:00,35.2202,-101.7173,Amarillo,TX
W-373158,Snow,Light,2017-12-31 17:25:00,2017-12-31 17:34:00,35.2202,-101.7173,Amarillo,TX
W-375990,Snow,Light,2017-12-31 01:55:00,2017-12-31 02:55:00,40.0853,-78.5122,Bedford,PA
W-375991,Snow,Light,2017-12-31 06:35:00,2017-12-31 06:55:00,40.0853,-78.5122,Bedford,PA
W-375992,Snow,Light,2017-12-31 18:35:00,2017-12-31 18:55:00,40.0853,-78.5122,Bedford,PA
W-383291,Snow,Light,2017-12-31 04:26:00,2017-12-31 08:53:00,42.1106,-92.9161,Marshalltown,IA
W-383292,Cold,Severe,2017-12-31 10:53:00,2017-12-31 13:53:00,42.1106,-92.9161,Marshalltown,IA
W-383293,Cold,Severe,2017-12-31 22:53:00,2018-01-01 18:53:00,42.1106,-92.9161,Marshalltown,IA
W-386097,Snow,Light,2017-12-31 22:15:00,2017-12-31 23:55:00,36.3712,-82.1734,Elizabethton,TN
W-390269,Snow,Light,2017-12-31 12:56:00,2017-12-31 16:56:00,39.8261,-84.0483,Dayton,OH
W-397181,Rain,Light,2017-12-31 15:15:00,2017-12-31 16:35:00,31.6839,-83.2709,Fitzgerald,GA
W-397182,Rain,Light,2017-12-31 16:55:00,2017-12-31 17:15:00,31.6839,-83.2709,Fitzgerald,GA
W-397183,Rain,Light,2017-12-31 18:15:00,2017-12-31 18:35:00,31.6839,-83.2709,Fitzgerald,GA
W-397184,Rain,Light,2017-12-31 19:15:00,2017-12-31 19:35:00,31.6839,-83.2709,Fitzgerald,GA
W-397185,Rain,Light,2017-12-31 20:15:00,2017-12-31 22:15:00,31.6839,-83.2709,Fitzgerald,GA
W-397186,Rain,Light,2017-12-31 23:55:00,2018-01-01 02:15:00,31.6839,-83.2709,Fitzgerald,GA
W-408005,Snow,Light,2017-12-31 02:35:00,2017-12-31 04:15:00,41.0185,-93.3608,Chariton,IA
W-408006,Snow,Light,2017-12-31 04:55:00,2017-12-31 08:55:00,41.0185,-93.3608,Chariton,IA
W-408007,Cold,Severe,2017-12-31 11:15:00,2017-12-31 14:35:00,41.0185,-93.3608,Chariton,IA
W-416095,Snow,Light,2017-12-31 01:55:00,2017-12-31 07:55:00,43.208,-95.8352,Sheldon,IA
W-416096,Fog,Moderate,2017-12-31 07:55:00,2017-12-31 08:15:00,43.208,-95.8352,Sheldon,IA
W-416097,Snow,Light,2017-12-31 09:15:00,2017-12-31 09:55:00,43.208,-95.8352,Sheldon,IA
W-416098,Cold,Severe,2017-12-31 10:35:00,2018-01-01 20:35:00,43.208,-95.8352,Sheldon,IA
W-433563,Rain,Light,2017-12-31 06:56:00,2017-12-31 07:56:00,31.3087,-86.3938,Andalusia,AL
W-433564,Rain,Light,2017-12-31 09:56:00,2017-12-31 10:51:00,31.3087,-86.3938,Andalusia,AL
W-433565,Rain,Light,2017-12-31 12:29:00,2017-12-31 13:16:00,31.3087,-86.3938,Andalusia,AL
W-433566,Rain,Light,2017-12-31 13:56:00,2017-12-31 14:13:00,31.3087,-86.3938,Andalusia,AL
W-433567,Rain,Light,2017-12-31 14:24:00,2017-12-31 20:56:00,31.3087,-86.3938,Andalusia,AL
W-433568,Rain,Light,2017-12-31 21:49:00,2017-12-31 22:56:00,31.3087,-86.3938,Andalusia,AL
W-433569,Rain,Light,2017-12-31 23:18:00,2018-01-01 01:51:00,31.3087,-86.3938,Andalusia,AL
W-439544,Rain,Light,2017-12-31 20:55:00,2017-12-31 21:35:00,31.885,-82.647,Hazlehurst,GA
W-439545,Fog,Moderate,2017-12-31 21:35:00,2017-12-31 21:55:00,31.885,-82.647,Hazlehurst,GA
W-439546,Rain,Light,2017-12-31 22:15:00,2017-12-31 22:55:00,31.885,-82.647,Hazlehurst,GA
W-442294,Rain,Light,2017-12-31 19:51:00,2017-12-31 21:53:00,26.1597,-97.3378,Los Fresnos,TX
W-442295,Rain,Light,2017-12-31 23:21:00,2018-01-01 00:53:00,26.1597,-97.3378,Los Fresnos,TX
W-446141,Snow,Light,2017-12-31 03:35:00,2017-12-31 03:55:00,37.062,-81.7977,Western,VA
W-446142,Snow,Light,2017-12-31 04:15:00,2017-12-31 06:55:00,37.062,-81.7977,Western,VA
W-446143,Snow,Light,2017-12-31 07:55:00,2017-12-31 08:15:00,37.062,-81.7977,Western,VA
W-446144,Snow,Light,2017-12-31 08:35:00,2017-12-31 08:55:00,37.062,-81.7977,Western,VA
W-446145,Snow,Light,2017-12-31 09:35:00,2017-12-31 09:55:00,37.062,-81.7977,Western,VA
W-446146,Snow,Light,2017-12-31 10:35:00,2017-12-31 10:55:00,37.062,-81.7977,Western,VA
W-446147,Snow,Light,2017-12-31 12:35:00,2017-12-31 12:55:00,37.062,-81.7977,Western,VA
W-450889,Snow,Light,2017-12-31 02:35:00,2017-12-31 06:15:00,43.6217,-96.2139,Luverne,MN
W-450890,Snow,Light,2017-12-31 06:35:00,2017-12-31 07:15:00,43.6217,-96.2139,Luverne,MN
W-450891,Fog,Moderate,2017-12-31 07:15:00,2017-12-31 07:55:00,43.6217,-96.2139,Luverne,MN
W-450892,Fog,Moderate,2017-12-31 08:55:00,2017-12-31 09:15:00,43.6217,-96.2139,Luverne,MN
W-450893,Cold,Severe,2017-12-31 10:35:00,2018-01-01 19:35:00,43.6217,-96.2139,Luverne,MN
W-457317,Snow,Light,2017-12-31 05:15:00,2017-12-31 06:15:00,43.6496,-94.9884,Jackson,MN
W-457318,Cold,Severe,2017-12-31 06:15:00,2017-12-31 20:15:00,43.6496,-94.9884,Jackson,MN
W-457319,Cold,Severe,2017-12-31 22:15:00,2018-01-01 16:55:00,43.6496,-94.9884,Jackson,MN
W-460482,Cold,Severe,2017-12-31 22:15:00,2018-01-01 16:55:00,45.7057,-94.9308,Sauk Centre,MN
W-463908,Snow,Light,2017-12-31 21:56:00,2017-12-31 23:18:00,38.2506,-86.9472,Huntingburg,IN
W-470697,Fog,Severe,2017-12-31 08:54:00,2017-12-31 09:54:00,39.7945,-105.7639,Granby,CO
W-470698,Snow,Light,2017-12-31 09:54:00,2017-12-31 10:12:00,39.7945,-105.7639,Granby,CO
W-470699,Fog,Severe,2017-12-31 10:12:00,2017-12-31 10:53:00,39.7945,-105.7639,Granby,CO
W-470700,Snow,Light,2017-12-31 10:53:00,2017-12-31 12:52:00,39.7945,-105.7639,Granby,CO
W-481997,Fog,Moderate,2017-12-31 15:46:00,2017-12-31 19:45:00,34.086,-118.0348,El Monte,CA
W-486290,Snow,Light,2017-12-31 14:56:00,2017-12-31 15:56:00,40.1822,-74.1207,Farmingdale,NJ
W-489711,Fog,Severe,2017-12-31 19:53:00,2017-12-31 20:12:00,31.5401,-82.5074,Alma,GA
W-489712,Fog,Moderate,2017-12-31 20:53:00,2017-12-31 21:02:00,31.5401,-82.5074,Alma,GA
W-489713,Rain,Light,2017-12-31 21:02:00,2017-12-31 21:56:00,31.5401,-82.5074,Alma,GA
W-497130,Snow,Light,2017-12-31 13:53:00,2017-12-31 17:53:00,39.7556,-82.6571,Carroll,OH
W-501526,Snow,Light,2017-12-31 03:54:00,2017-12-31 23:44:00,43.3504,-76.3832,Fulton,NY
W-509676,Rain,Light,2017-12-31 11:31:00,2017-12-31 13:53:00,33.205,-97.2006,Denton,TX
W-509677,Rain,Light,2017-12-31 14:12:00,2017-12-31 16:36:00,33.205,-97.2006,Denton,TX
W-509678,Rain,Light,2017-12-31 17:05:00,2017-12-31 17:23:00,33.205,-97.2006,Denton,TX
W-509679,Rain,Light,2017-12-31 18:07:00,2017-12-31 18:13:00,33.205,-97.2006,Denton,TX
W-511952,Fog,Moderate,2017-12-31 01:30:00,2017-12-31 03:56:00,36.3135,-119.3884,Visalia,CA
W-511953,Fog,Severe,2017-12-31 03:56:00,2017-12-31 04:46:00,36.3135,-119.3884,Visalia,CA
