EventId,Type,Severity,StartTime(UTC),EndTime(UTC),Precipitation(in),LocationLat,LocationLng,City,State
W-58904,Rain,Light,2021-12-31 06:58:00,2021-12-31 07:58:00,0.01,35.0222,-76.4625,Davis,NC
W-63837,Fog,Severe,2021-12-31 09:35:00,2021-12-31 11:55:00,0.0,34.9157,-81.9565,Roebuck,SC
W-63838,Fog,Severe,2021-12-31 12:15:00,2021-12-31 12:35:00,0.0,34.9157,-81.9565,Roebuck,SC
W-63839,Fog,Moderate,2021-12-31 20:35:00,2021-12-31 20:55:00,0.0,34.9157,-81.9565,Roebuck,SC
W-63840,Rain,Light,2021-12-31 23:55:00,2022-01-01 00:15:00,0.0,34.9157,-81.9565,Roebuck,SC
W-69776,Rain,Light,2021-12-31 03:35:00,2021-12-31 03:55:00,0.0,35.5825,-79.1014,Sanford,NC
W-69777,Rain,Light,2021-12-31 04:35:00,2021-12-31 05:15:00,0.0,35.5825,-79.1014,Sanford,NC
W-69778,Rain,Light,2021-12-31 06:35:00,2021-12-31 07:15:00,0.0,35.5825,-79.1014,Sanford,NC
W-69779,Fog,Severe,2021-12-31 10:55:00,2021-12-31 15:35:00,0.0,35.5825,-79.1014,Sanford,NC
W-75637,Fog,Severe,2021-12-31 21:53:00,2021-12-31 22:39:00,0.0,41.3509,-71.8054,Westerly,RI
W-75638,Rain,Light,2021-12-31 23:10:00,2021-12-31 23:23:00,0.0,41.3509,-71.8054,Westerly,RI
W-75639,Fog,Severe,2021-12-31 23:37:00,2021-12-31 23:53:00,0.0,41.3509,-71.8054,Westerly,RI
W-81757,Rain,Light,2021-12-31 01:54:00,2021-12-31 03:54:00,0.0,42.2706,-71.8731,Worcester,MA
W-81758,Fog,Severe,2021-12-31 04:15:00,2021-12-31 05:03:00,0.0,42.2706,-71.8731,Worcester,MA
W-81759,Fog,Severe,2021-12-31 05:45:00,2021-12-31 14:54:00,0.0,42.2706,-71.8731,Worcester,MA
W-81760,Fog,Severe,2021-12-31 15:59:00,2021-12-31 17:36:00,0.0,42.2706,-71.8731,Worcester,MA
W-81761,Fog,Severe,2021-12-31 22:29:00,2021-12-31 22:54:00,0.0,42.2706,-71.8731,Worcester,MA
W-81762,Rain,Light,2021-12-31 22:54:00,2021-12-31 23:18:00,0.0,42.2706,-71.8731,Worcester,MA
W-81763,Fog,Severe,2021-12-31 23:18:00,2022-01-02 00:14:00,0.0,42.2706,-71.8731,Worcester,MA
W-88991,Fog,Severe,2021-12-31 02:55:00,2021-12-31 06:15:00,0.0,42.5764,-84.8124,Charlotte,MI
W-88992,Fog,Severe,2021-12-31 07:35:00,2021-12-31 10:35:00,0.0,42.5764,-84.8124,Charlotte,MI
W-94602,Rain,Light,2021-12-31 00:52:00,2021-12-31 03:52:00,0.02,42.955,-87.9044,Milwaukee,WI
W-94603,Fog,Moderate,2021-12-31 05:52:00,2021-12-31 07:59:00,0.0,42.955,-87.9044,Milwaukee,WI
W-94604,Rain,Light,2021-12-31 22:14:00,2022-01-01 04:52:00,0.08,42.955,-87.9044,Milwaukee,WI
W-99090,Rain,Light,2021-12-31 04:48:00,2021-12-31 04:53:00,0.0,41.2638,-72.8868,East Haven,CT
W-99091,Fog,Severe,2021-12-31 05:01:00,2021-12-31 05:44:00,0.0,41.2638,-72.8868,East Haven,CT
W-99092,Fog,Severe,2021-12-31 06:01:00,2021-12-31 17:53:00,0.0,41.2638,-72.8868,East Haven,CT
W-99093,Fog,Severe,2021-12-31 23:26:00,2022-01-01 00:53:00,0.0,41.2638,-72.8868,East Haven,CT
W-105132,Fog,Severe,2021-12-31 01:04:00,2021-12-31 01:42:00,0.0,45.7691,-122.8637,Scappoose,OR
W-105133,Rain,Light,2021-12-31 01:42:00,2021-12-31 02:07:00,0.0,45.7691,-122.8637,Scappoose,OR
W-105134,Fog,Severe,2021-12-31 02:07:00,2021-12-31 02:43:00,0.0,45.7691,-122.8637,Scappoose,OR
W-105135,Rain,Light,2021-12-31 02:43:00,2021-12-31 03:00:00,0.0,45.7691,-122.8637,Scappoose,OR
W-105136,Fog,Severe,2021-12-31 07:03:00,2021-12-31 07:44:00,0.0,45.7691,-122.8637,Scappoose,OR
W-105137,Rain,Light,2021-12-31 10:53:00,2021-12-31 11:32:00,0.0,45.7691,-122.8637,Scappoose,OR
W-105138,Fog,Severe,2021-12-31 11:32:00,2021-12-31 16:37:00,0.0,45.7691,-122.8637,Scappoose,OR
W-105139,Snow,Light,2021-12-31 16:37:00,2021-12-31 16:49:00,0.0,45.7691,-122.8637,Scappoose,OR
W-105140,Fog,Severe,2021-12-31 16:49:00,2021-12-31 16:53:00,0.0,45.7691,-122.8637,Scappoose,OR
W-109824,Snow,Light,2021-12-31 01:28:00,2021-12-31 02:52:00,0.0,46.7973,-102.8019,Dickinson,ND
W-109825,Cold,Severe,2021-12-31 05:56:00,2021-12-31 18:56:00,0.0,46.7973,-102.8019,Dickinson,ND
W-109826,Cold,Severe,2021-12-31 19:56:00,2022-01-01 17:56:00,0.0,46.7973,-102.8019,Dickinson,ND
W-118759,Rain,Light,2021-12-31 03:19:00,2021-12-31 04:53:00,0.03,45.5511,-122.4089,Troutdale,OR
W-118760,Rain,Light,2021-12-31 11:53:00,2021-12-31 12:53:00,0.01,45.5511,-122.4089,Troutdale,OR
W-118761,Rain,Light,2021-12-31 17:04:00,2021-12-31 17:53:00,0.0,45.5511,-122.4089,Troutdale,OR
W-123885,Snow,Light,2021-12-31 13:15:00,2021-12-31 13:35:00,0.0,46.0244,-92.8991,Hinckley,MN
W-123886,Snow,Light,2021-12-31 15:35:00,2021-12-31 15:55:00,0.0,46.0244,-92.8991,Hinckley,MN
W-128073,Fog,Severe,2021-12-31 14:22:00,2021-12-31 14:40:00,0.0,36.9394,-121.79,Freedom,CA
W-132602,Snow,Light,2021-12-31 05:55:00,2021-12-31 06:15:00,0.0,36.4259,-105.2903,Angel Fire,NM
W-132603,Snow,Light,2021-12-31 07:55:00,2021-12-31 09:35:00,0.0,36.4259,-105.2903,Angel Fire,NM
W-132604,Snow,Light,2021-12-31 19:55:00,2021-12-31 20:15:00,0.0,36.4259,-105.2903,Angel Fire,NM
W-132605,Snow,Light,2021-12-31 20:35:00,2022-01-01 01:35:00,0.03,36.4259,-105.2903,Angel Fire,NM
W-138483,Rain,Light,2021-12-31 03:56:00,2021-12-31 04:56:00,0.0,42.1534,-79.258,Jamestown,NY
W-138484,Fog,Severe,2021-12-31 04:56:00,2021-12-31 06:54:00,0.0,42.1534,-79.258,Jamestown,NY
W-138485,Rain,Light,2021-12-31 06:54:00,2021-12-31 09:15:00,0.14,42.1534,-79.258,Jamestown,NY
W-138486,Fog,Severe,2021-12-31 09:15:00,2021-12-31 09:21:00,0.0,42.1534,-79.258,Jamestown,NY
W-138487,Rain,Light,2021-12-31 09:21:00,2021-12-31 10:56:00,0.02,42.1534,-79.258,Jamestown,NY
W-138488,Fog,Severe,2021-12-31 10:56:00,2021-12-31 11:09:00,0.0,42.1534,-79.258,Jamestown,NY
W-138489,Rain,Light,2021-12-31 11:09:00,2021-12-31 11:56:00,0.0,42.1534,-79.258,Jamestown,NY
W-143340,Cold,Severe,2021-12-31 23:53:00,2022-01-02 16:53:00,0.0,45.868,-95.394,Alexandria,MN
W-151471,Rain,Light,2021-12-31 04:43:00,2021-12-31 05:51:00,0.02,40.9181,-81.4434,Green,OH
W-151472,Fog,Severe,2021-12-31 05:51:00,2021-12-31 06:51:00,0.0,40.9181,-81.4434,Green,OH
W-151473,Rain,Light,2021-12-31 06:51:00,2021-12-31 07:51:00,0.0,40.9181,-81.4434,Green,OH
W-151474,Fog,Severe,2021-12-31 11:43:00,2021-12-31 12:25:00,0.0,40.9181,-81.4434,Green,OH
W-157222,Rain,Light,2021-12-31 12:55:00,2021-12-31 13:15:00,0.0,44.3048,-96.8169,Brookings,SD
W-157223,Snow,Light,2021-12-31 13:15:00,2021-12-31 13:55:00,0.01,44.3048,-96.8169,Brookings,SD
W-157224,Snow,Moderate,2021-12-31 13:55:00,2021-12-31 14:15:00,0.03,44.3048,-96.8169,Brookings,SD
W-157225,Snow,Light,2021-12-31 14:15:00,2021-12-31 14:55:00,0.02,44.3048,-96.8169,Brookings,SD
W-157226,Snow,Heavy,2021-12-31 14:55:00,2021-12-31 15:15:00,0.07,44.3048,-96.8169,Brookings,SD
W-157227,Snow,Light,2021-12-31 15:15:00,2021-12-31 15:35:00,0.02,44.3048,-96.8169,Brookings,SD
W-157228,Snow,Moderate,2021-12-31 15:35:00,2021-12-31 15:55:00,0.05,44.3048,-96.8169,Brookings,SD
W-157229,Snow,Heavy,2021-12-31 15:55:00,2021-12-31 16:15:00,0.11,44.3048,-96.8169,Brookings,SD
W-157230,Snow,Light,2021-12-31 16:15:00,2021-12-31 16:35:00,0.01,44.3048,-96.8169,Brookings,SD
W-157231,Snow,Heavy,2021-12-31 16:35:00,2021-12-31 17:15:00,0.23,44.3048,-96.8169,Brookings,SD
W-157232,Rain,Light,2021-12-31 17:15:00,2021-12-31 17:35:00,0.04,44.3048,-96.8169,Brookings,SD
W-157233,Snow,Heavy,2021-12-31 17:35:00,2021-12-31 18:15:00,0.3,44.3048,-96.8169,Brookings,SD
W-157234,Snow,Moderate,2021-12-31 18:15:00,2021-12-31 18:35:00,0.05,44.3048,-96.8169,Brookings,SD
W-157235,Snow,Heavy,2021-12-31 18:35:00,2021-12-31 19:15:00,0.59,44.3048,-96.8169,Brookings,SD
W-157236,Rain,Moderate,2021-12-31 19:15:00,2021-12-31 19:35:00,0.13,44.3048,-96.8169,Brookings,SD
W-157237,Snow,Heavy,2021-12-31 19:35:00,2021-12-31 20:15:00,0.64,44.3048,-96.8169,Brookings,SD
W-157238,Snow,Moderate,2021-12-31 20:15:00,2021-12-31 20:35:00,0.04,44.3048,-96.8169,Brookings,SD
W-157239,Snow,Heavy,2021-12-31 20:35:00,2021-12-31 21:15:00,0.22,44.3048,-96.8169,Brookings,SD
W-157240,Snow,Light,2021-12-31 21:15:00,2021-12-31 21:35:00,0.01,44.3048,-96.8169,Brookings,SD
W-157241,Rain,Light,2021-12-31 21:35:00,2021-12-31 21:55:00,0.03,44.3048,-96.8169,Brookings,SD
W-157242,Rain,Light,2021-12-31 23:55:00,2022-01-01 00:15:00,0.0,44.3048,-96.8169,Brookings,SD
W-160591,Snow,Light,2021-12-31 00:57:00,2021-12-31 01:57:00,0.0,35.3022,-112.1942,Williams,AZ
W-160592,Snow,Light,2021-12-31 02:25:00,2021-12-31 02:40:00,0.0,35.3022,-112.1942,Williams,AZ
W-160593,Snow,Light,2021-12-31 02:55:00,2021-12-31 05:42:00,0.09,35.3022,-112.1942,Williams,AZ
W-160594,Snow,Light,2021-12-31 06:20:00,2021-12-31 09:31:00,0.13,35.3022,-112.1942,Williams,AZ
W-160595,Fog,Severe,2021-12-31 09:42:00,2021-12-31 10:24:00,0.0,35.3022,-112.1942,Williams,AZ
W-160596,Snow,Light,2021-12-31 10:24:00,2021-12-31 10:45:00,0.0,35.3022,-112.1942,Williams,AZ
W-160597,Fog,Severe,2021-12-31 10:45:00,2021-12-31 11:13:00,0.0,35.3022,-112.1942,Williams,AZ
W-160598,Snow,Light,2021-12-31 11:13:00,2021-12-31 11:39:00,0.0,35.3022,-112.1942,Williams,AZ
W-160599,Fog,Severe,2021-12-31 11:39:00,2021-12-31 11:45:00,0.0,35.3022,-112.1942,Williams,AZ
W-160600,Fog,Severe,2021-12-31 12:01:00,2021-12-31 12:11:00,0.0,35.3022,-112.1942,Williams,AZ
W-160601,Snow,Light,2021-12-31 12:11:00,2021-12-31 12:42:00,0.0,35.3022,-112.1942,Williams,AZ
W-160602,Snow,Light,2021-12-31 13:57:00,2021-12-31 18:12:00,0.12,35.3022,-112.1942,Williams,AZ
W-160603,Fog,Severe,2021-12-31 18:12:00,2021-12-31 20:49:00,0.0,35.3022,-112.1942,Williams,AZ
W-160604,Rain,Light,2021-12-31 20:49:00,2021-12-31 20:57:00,0.01,35.3022,-112.1942,Williams,AZ
W-160605,Snow,Light,2021-12-31 20:57:00,2021-12-31 21:57:00,0.01,35.3022,-112.1942,Williams,AZ
W-160606,Snow,Light,2021-12-31 22:57:00,2021-12-31 23:26:00,0.01,35.3022,-112.1942,Williams,AZ
W-160607,Snow,Light,2021-12-31 23:57:00,2022-01-01 01:57:00,0.07,35.3022,-112.1942,Williams,AZ
W-167183,Fog,Severe,2021-12-31 11:30:00,2021-12-31 16:54:00,0.0,41.534,-93.6531,Bloomfield,IA
W-168568,Rain,Light,2021-12-31 02:15:00,2021-12-31 02:47:00,0.0,31.8111,-106.3758,El Paso,TX
W-168569,Rain,Light,2021-12-31 13:10:00,2021-12-31 21:48:00,0.0,31.8111,-106.3758,El Paso,TX
W-175622,Fog,Severe,2021-12-31 04:53:00,2021-12-31 06:01:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-175623,Fog,Severe,2021-12-31 06:48:00,2021-12-31 13:08:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-175624,Fog,Severe,2021-12-31 13:49:00,2021-12-31 16:07:00,0.0,33.3544,-84.5689,Peachtree City,GA
W-181173,Fog,Severe,2021-12-31 07:15:00,2021-12-31 13:15:00,0.0,38.5876,-90.9938,Marthasville,MO
W-189924,Fog,Severe,2021-12-31 05:41:00,2021-12-31 05:50:00,0.0,45.0625,-93.3508,Minneapolis,MN
W-189925,Fog,Severe,2021-12-31 07:09:00,2021-12-31 07:20:00,0.0,45.0625,-93.3508,Minneapolis,MN
W-189926,Fog,Moderate,2021-12-31 16:53:00,2021-12-31 17:01:00,0.0,45.0625,-93.3508,Minneapolis,MN
W-189927,Snow,Light,2021-12-31 17:01:00,2021-12-31 22:36:00,0.0,45.0625,-93.3508,Minneapolis,MN
W-189928,Snow,Light,2021-12-31 22:53:00,2021-12-31 23:53:00,0.0,45.0625,-93.3508,Minneapolis,MN
W-195751,Fog,Severe,2021-12-31 09:18:00,2021-12-31 09:23:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-195752,Rain,Light,2021-12-31 21:30:00,2021-12-31 21:31:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-195753,Rain,Light,2021-12-31 21:41:00,2021-12-31 21:50:00,0.0,31.1387,-97.7145,Fort Hood,TX
W-199128,Snow,Light,2021-12-31 01:53:00,2021-12-31 02:53:00,0.0,42.7274,-114.4547,Jerome,ID
W-199129,Fog,Severe,2021-12-31 04:53:00,2021-12-31 07:50:00,0.0,42.7274,-114.4547,Jerome,ID
W-199130,Snow,Light,2021-12-31 12:43:00,2021-12-31 14:53:00,0.0,42.7274,-114.4547,Jerome,ID
W-199131,Snow,Light,2021-12-31 14:59:00,2021-12-31 15:24:00,0.02,42.7274,-114.4547,Jerome,ID
W-202238,Snow,Moderate,2021-12-31 01:39:00,2021-12-31 01:58:00,0.1,45.2907,-118.0088,La Grande,OR
W-202239,Snow,Light,2021-12-31 01:58:00,2021-12-31 07:56:00,0.37,45.2907,-118.0088,La Grande,OR
W-202240,Snow,Moderate,2021-12-31 07:56:00,2021-12-31 08:16:00,0.03,45.2907,-118.0088,La Grande,OR
W-202241,Snow,Light,2021-12-31 08:16:00,2021-12-31 18:56:00,0.1,45.2907,-118.0088,La Grande,OR
W-206633,Snow,Light,2021-12-31 22:35:00,2022-01-01 09:55:00,0.01,41.1881,-103.6774,Kimball,NE
W-215830,Fog,Severe,2021-12-31 13:15:00,2021-12-31 14:53:00,0.0,36.023,-84.2336,Oak Ridge,TN
W-215831,Rain,Light,2021-12-31 14:53:00,2021-12-31 15:53:00,0.0,36.023,-84.2336,Oak Ridge,TN
W-215832,Fog,Severe,2021-12-31 15:53:00,2021-12-31 16:07:00,0.0,36.023,-84.2336,Oak Ridge,TN
W-215833,Rain,Light,2021-12-31 19:22:00,2021-12-31 19:41:00,0.0,36.023,-84.2336,Oak Ridge,TN
W-215834,Rain,Light,2021-12-31 19:53:00,2021-12-31 20:33:00,0.0,36.023,-84.2336,Oak Ridge,TN
W-220352,Fog,Severe,2021-12-31 06:17:00,2021-12-31 06:27:00,0.0,44.9324,-93.0559,Saint Paul,MN
W-220353,Snow,Light,2021-12-31 17:28:00,2021-12-31 18:36:00,0.0,44.9324,-93.0559,Saint Paul,MN
W-220354,Snow,Light,2021-12-31 19:26:00,2021-12-31 19:53:00,0.0,44.9324,-93.0559,Saint Paul,MN
W-220355,Snow,Light,2021-12-31 20:53:00,2021-12-31 21:04:00,0.0,44.9324,-93.0559,Saint Paul,MN
W-220356,Snow,Light,2021-12-31 21:40:00,2021-12-31 22:53:00,0.0,44.9324,-93.0559,Saint Paul,MN
W-222165,Fog,Severe,2021-12-31 08:35:00,2021-12-31 08:48:00,0.0,38.0505,-117.0904,Tonopah,NV
W-222166,Fog,Severe,2021-12-31 08:54:00,2021-12-31 10:28:00,0.0,38.0505,-117.0904,Tonopah,NV
W-222167,Fog,Severe,2021-12-31 10:36:00,2021-12-31 12:54:00,0.0,38.0505,-117.0904,Tonopah,NV
W-226255,Cold,Severe,2021-12-31 01:15:00,2021-12-31 23:55:00,0.0,38.9467,-92.6827,Boonville,MO
W-236279,Fog,Severe,2021-12-31 11:35:00,2021-12-31 12:15:00,0.0,39.0136,-87.6485,Palestine,IL
W-236280,Fog,Severe,2021-12-31 12:55:00,2021-12-31 16:35:00,0.0,39.0136,-87.6485,Palestine,IL
W-240545,Fog,Severe,2021-12-31 01:30:00,2021-12-31 01:38:00,0.0,33.2338,-119.4559,,CA
W-240546,Rain,Light,2021-12-31 04:39:00,2021-12-31 05:53:00,0.09,33.2338,-119.4559,,CA
W-240547,Fog,Severe,2021-12-31 05:53:00,2021-12-31 11:37:00,0.0,33.2338,-119.4559,,CA
W-240548,Storm,Severe,2021-12-31 23:17:00,2021-12-31 23:53:00,0.0,33.2338,-119.4559,,CA
W-250624,Snow,Light,2021-12-31 00:53:00,2021-12-31 03:36:00,0.0,44.9358,-74.8455,Massena,NY
W-250625,Fog,Severe,2021-12-31 09:53:00,2021-12-31 14:40:00,0.0,44.9358,-74.8455,Massena,NY
W-250626,Fog,Severe,2021-12-31 22:50:00,2021-12-31 23:20:00,0.0,44.9358,-74.8455,Massena,NY
W-255504,Fog,Moderate,2021-12-31 18:52:00,2021-12-31 19:24:00,0.0,42.1208,-87.9047,Wheeling,IL
W-255505,Fog,Severe,2021-12-31 20:21:00,2021-12-31 23:27:00,0.0,42.1208,-87.9047,Wheeling,IL
W-260183,Fog,Severe,2021-12-31 15:16:00,2021-12-31 16:05:00,0.0,40.6675,-89.6839,Peoria,IL
W-263920,Cold,Severe,2021-12-31 23:55:00,2022-01-02 15:35:00,0.0,46.1731,-98.0799,Oakes,ND
W-273967,Snow,Light,2021-12-31 02:45:00,2021-12-31 03:58:00,0.0,47.0792,-122.5808,Tacoma,WA
W-273968,Snow,Light,2021-12-31 10:59:00,2021-12-31 12:23:00,0.0,47.0792,-122.5808,Tacoma,WA
W-273969,Snow,Light,2021-12-31 14:35:00,2021-12-31 14:54:00,0.0,47.0792,-122.5808,Tacoma,WA
W-273970,Snow,Light,2021-12-31 15:21:00,2021-12-31 15:39:00,0.0,47.0792,-122.5808,Tacoma,WA
W-281326,Snow,Light,2021-12-31 05:53:00,2022-01-01 01:12:00,0.04,39.2281,-106.3161,Leadville,CO
W-286257,Fog,Severe,2021-12-31 09:15:00,2021-12-31 13:15:00,0.0,40.7242,-95.0222,Clarinda,IA
W-286258,Fog,Severe,2021-12-31 13:35:00,2021-12-31 16:55:00,0.0,40.7242,-95.0222,Clarinda,IA
W-286259,Fog,Severe,2021-12-31 17:15:00,2021-12-31 17:55:00,0.0,40.7242,-95.0222,Clarinda,IA
W-286260,Fog,Severe,2021-12-31 21:55:00,2021-12-31 22:35:00,0.0,40.7242,-95.0222,Clarinda,IA
W-291751,Fog,Severe,2021-12-31 09:39:00,2021-12-31 11:53:00,0.0,40.2345,-85.3936,Muncie,IN
W-291752,Fog,Severe,2021-12-31 13:42:00,2021-12-31 14:00:00,0.0,40.2345,-85.3936,Muncie,IN
W-291753,Fog,Severe,2021-12-31 14:11:00,2021-12-31 15:31:00,0.0,40.2345,-85.3936,Muncie,IN
W-291754,Fog,Moderate,2021-12-31 19:53:00,2021-12-31 20:42:00,0.0,40.2345,-85.3936,Muncie,IN
W-293877,Fog,Severe,2021-12-31 00:50:00,2021-12-31 17:50:00,0.0,41.5971,-71.4121,North Kingstown,RI
W-293878,Fog,Severe,2021-12-31 20:50:00,2022-01-02 13:30:00,0.0,41.5971,-71.4121,North Kingstown,RI
W-295161,Rain,Light,2021-12-31 01:56:00,2021-12-31 14:56:00,0.0,37.0906,-113.5931,Saint George,UT
W-295162,Rain,Light,2021-12-31 15:56:00,2021-12-31 16:56:00,0.0,37.0906,-113.5931,Saint George,UT
W-300676,Fog,Severe,2021-12-31 01:55:00,2021-12-31 06:15:00,0.0,36.7661,-80.8236,Hillsville,VA
W-300677,Fog,Severe,2021-12-31 10:35:00,2021-12-31 10:55:00,0.0,36.7661,-80.8236,Hillsville,VA
W-305243,Fog,Severe,2021-12-31 05:00:00,2021-12-31 05:10:00,0.0,26.5381,-81.7567,Fort Myers,FL
W-305244,Fog,Severe,2021-12-31 05:32:00,2021-12-31 05:48:00,0.0,26.5381,-81.7567,Fort Myers,FL
W-305245,Fog,Severe,2021-12-31 05:53:00,2021-12-31 06:58:00,0.0,26.5381,-81.7567,Fort Myers,FL
W-305246,Fog,Severe,2021-12-31 07:19:00,2021-12-31 15:46:00,0.0,26.5381,-81.7567,Fort Myers,FL
W-309843,Rain,Light,2021-12-31 00:54:00,2021-12-31 01:07:00,0.01,42.5709,-77.7131,North Dansville,NY
W-309844,Fog,Severe,2021-12-31 01:14:00,2021-12-31 01:29:00,0.0,42.5709,-77.7131,North Dansville,NY
W-309845,Fog,Severe,2021-12-31 04:22:00,2021-12-31 08:13:00,0.0,42.5709,-77.7131,North Dansville,NY
W-309846,Fog,Severe,2021-12-31 08:22:00,2021-12-31 08:36:00,0.0,42.5709,-77.7131,North Dansville,NY
W-309847,Rain,Light,2021-12-31 12:36:00,2021-12-31 12:54:00,0.0,42.5709,-77.7131,North Dansville,NY
W-309848,Fog,Severe,2021-12-31 12:54:00,2021-12-31 13:00:00,0.0,42.5709,-77.7131,North Dansville,NY
W-309849,Rain,Light,2021-12-31 13:00:00,2021-12-31 13:54:00,0.0,42.5709,-77.7131,North Dansville,NY
W-309850,Fog,Severe,2021-12-31 13:54:00,2021-12-31 14:01:00,0.0,42.5709,-77.7131,North Dansville,NY
W-309851,Rain,Light,2021-12-31 14:01:00,2021-12-31 14:49:00,0.0,42.5709,-77.7131,North Dansville,NY
W-309852,Fog,Severe,2021-12-31 14:49:00,2021-12-31 15:25:00,0.0,42.5709,-77.7131,North Dansville,NY
W-316038,Rain,Light,2021-12-31 18:52:00,2021-12-31 19:52:00,0.01,37.2958,-81.2077,Bluefield,WV
